spec_id,spec_label,stage39e_classification,stage,decision_scope,promotion,candidate,family,side,horizon_hours,horizon_bars,lookback_hours,trigger_type,threshold,event_source,bar_index,entry_ts,exit_ts,entry_close,exit_close,final_bps,cost_stressed_final_bps,mfe_bps,mae_bps,touch_target_50bps,touch_target_100bps,touch_target_150bps,touch_stop_50bps,touch_stop_100bps,touch_stop_150bps,trigger_severity,hour_utc,session_utc,weekday,year,month,spread,spread_roll_median_24,spread_roll_median_120,spread_z240,atr24_bps,atr72_bps,ret1_bps,ret24_bps,ret72_bps,ret120_bps,source_stage39b_residual_bps,source_stage39b_event_clock_n,source_stage39b_median_mae_bps,source_stage39b_median_mfe_bps,spread_regime,prior_ret24_regime,prior_ret72_regime,atr24_bucket,trigger_severity_bucket,_event_time
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,212,2022-05-12 19:00:00+00:00,2022-05-17 19:00:00+00:00,1825.29,1821.08,-23.064828054720763,-31.064828054720763,58.12774956308387,-212.02110349588295,True,False,False,True,True,True,0.961072664359864,19,NY_13_19,Thursday,2022,5,,,,,32.435046483902035,31.920531201619244,-55.137544199934666,-144.38211044097594,-190.7791851847873,-271.81299266104907,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_LOW,2022-05-12 19:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,507,2022-05-31 03:00:00+00:00,2022-06-03 03:00:00+00:00,1846.26,1873.09,145.32081072004877,137.32081072004877,149.49140424425522,-97.38606696781616,True,True,False,True,False,False,0.9804687500000048,3,ASIA_00_06,Tuesday,2022,5,,,,,19.662361106258448,20.75626528337732,-32.23141834437393,-18.705533810522425,-40.888102533119806,-40.18967368142778,8.96,145,-76.42,123.1,,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_HIGH,2022-05-31 03:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,619,2022-06-06 19:00:00+00:00,2022-06-09 19:00:00+00:00,1842.11,1848.48,34.57991108023029,26.57991108023029,93.96832979572388,-28.554212289167992,True,False,False,False,False,False,0.9778256852479272,19,NY_13_19,Monday,2022,6,,,,,17.552584166050867,18.394010057586016,-6.726883120405924,-46.36108694595076,-28.74278723841939,-72.11033204167161,8.96,145,-76.42,123.1,,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_MID,2022-06-06 19:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,741,2022-06-13 21:00:00+00:00,2022-06-16 21:00:00+00:00,1825.65,1849.12,128.5569523183505,120.55695231835053,147.34478131076534,-113.6033741407172,True,True,False,True,True,False,0.9587610300738306,21,LATE_20_23,Monday,2022,6,,,,,31.42340021578241,27.62820056374281,-15.641150444897225,-254.15585663495665,-147.86433177733983,-85.04814507062864,8.96,145,-76.42,123.1,,DOWN_EXTREME_LE_-200BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_LOW,2022-06-13 21:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,876,2022-06-21 13:00:00+00:00,2022-06-24 13:00:00+00:00,1833.26,1825.01,-45.00180007200317,-53.00180007200317,78.60314412576619,-66.92994992526957,True,False,False,True,False,False,0.95923379174853,13,NY_13_19,Tuesday,2022,6,,,,,17.131214583285054,24.88127856357957,-21.011147883643886,-39.87830055416697,18.471156578572234,51.75949380969547,8.96,145,-76.42,123.1,,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_LOW,2022-06-21 13:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,950,2022-06-24 15:00:00+00:00,2022-06-29 15:00:00+00:00,1821.86,1831.12,50.827176621695,42.827176621695,104.12435642694896,-54.61451483648517,True,True,False,True,False,False,0.9673913043478304,15,NY_13_19,Friday,2022,6,,,,,24.58960832787476,24.061564425175234,-15.454764671066767,-65.21905094284075,-77.28547697502863,-139.9029068414426,8.96,145,-76.42,123.1,,NEUTRAL_-75_75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_MID,2022-06-24 15:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,1044,2022-06-30 13:00:00+00:00,2022-07-05 14:00:00+00:00,1810.16,1797.97,-67.3421134043406,-75.3421134043406,80.93207230299937,-142.9155433773821,True,False,False,True,True,False,0.9865217391304272,13,NY_13_19,Thursday,2022,6,,,,,20.089864640901315,19.157014181523888,-14.61818944070159,-79.90179422821875,-147.23412130349777,-104.30561326015165,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_LOW,SEVERITY_HIGH,2022-06-30 13:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,1118,2022-07-05 16:00:00+00:00,2022-07-08 16:00:00+00:00,1786.08,1736.71,-276.4153901281008,-284.4153901281008,0.0,-302.3380811609777,False,False,False,True,True,True,0.9722318639361348,16,NY_13_19,Tuesday,2022,7,,,,,20.20867146978749,24.42311931917553,-78.65617917610979,-118.06884952031194,-198.92116137033344,-198.75980903254157,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_LOW,SEVERITY_MID,2022-07-05 16:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,1220,2022-07-11 22:00:00+00:00,2022-07-14 22:00:00+00:00,1732.02,1708.89,-133.54349256936905,-141.54349256936905,76.44253530559641,-199.8244823962769,True,False,False,True,True,True,0.9580552907531034,22,LATE_20_23,Monday,2022,7,,,,,20.84035172887256,24.161028117143783,-16.024902005994377,-52.95077071512222,-41.62689879603998,-415.8965902677103,8.96,145,-76.42,123.1,,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_LOW,2022-07-11 22:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,1386,2022-07-20 20:00:00+00:00,2022-07-25 20:00:00+00:00,1699.95,1719.11,112.7091973293326,104.7091973293326,230.4185417218152,-113.00332362716549,True,True,True,True,True,False,0.9913560237709302,20,LATE_20_23,Wednesday,2022,7,,,,,20.40627024109136,21.5294057694761,-16.50261927693797,-63.30445761582371,-28.27360875660601,-227.92595999080123,8.96,145,-76.42,123.1,,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_HIGH,2022-07-20 20:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,1837,2022-08-16 15:00:00+00:00,2022-08-19 15:00:00+00:00,1771.58,1756.25,-86.5329254112146,-94.5329254112146,59.49491414443564,-123.84425202361604,True,False,False,True,True,False,0.9915502112447192,15,NY_13_19,Tuesday,2022,8,,,,,17.157763081403512,21.17959908565824,-24.04482360559679,-45.40193070586618,-139.3179376715037,-123.59581881533188,8.96,145,-76.42,123.1,,NEUTRAL_-75_75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_LOW,SEVERITY_HIGH,2022-08-16 15:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,1915,2022-08-19 21:00:00+00:00,2022-08-24 21:00:00+00:00,1746.52,1749.53,17.234271580055527,9.234271580055529,53.07697592927596,-108.2724503584276,True,False,False,True,True,False,0.9651031894934312,21,LATE_20_23,Friday,2022,8,,,,,19.42220319716309,19.728675527232543,-16.976375972426183,-73.31961669186482,-170.97191738420946,-303.3062210254567,8.96,145,-76.42,123.1,,NEUTRAL_-75_75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_LOW,SEVERITY_MID,2022-08-19 21:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,2038,2022-08-29 00:00:00+00:00,2022-09-01 00:00:00+00:00,1734.63,1708.86,-148.56194116324662,-156.56194116324662,61.62697520508687,-155.42219378195998,True,False,False,True,True,True,0.9507282305546902,0,ASIA_00_06,Monday,2022,8,42.0,,,,24.08996430662927,20.879562919001533,-6.107081333648345,-122.93448429012255,-64.32359983045477,-62.50214833232071,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_LOW,2022-08-29 00:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,2110,2022-09-01 00:00:00+00:00,2022-09-06 00:00:00+00:00,1708.86,1713.73,28.49853118453316,20.49853118453316,52.31557880692517,-118.38301557763552,True,False,False,True,True,False,0.9635639926515668,0,ASIA_00_06,Thursday,2022,9,42.0,,,,22.34882384296694,22.670519084670147,-11.923549009293932,-83.33236615174044,-148.56194116324662,-239.8821150748776,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_MID,2022-09-01 00:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,2201,2022-09-06 19:00:00+00:00,2022-09-09 19:00:00+00:00,1701.36,1719.9,108.97164621244347,100.97164621244347,164.1040109089209,-59.834485352893154,True,True,True,True,False,False,0.982442450253616,19,NY_13_19,Tuesday,2022,9,,,,,24.809788549613643,21.19828085679657,-8.867382712713923,-61.91733451716197,38.58816865507819,-131.66595130099878,8.96,145,-76.42,123.1,,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_HIGH,2022-09-06 19:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,2317,2022-09-13 15:00:00+00:00,2022-09-16 15:00:00+00:00,1703.64,1660.14,-255.33563428893456,-263.33563428893456,33.692564156746485,-291.78699725294075,False,False,False,True,True,True,0.9787234042553172,15,NY_13_19,Tuesday,2022,9,,,,,26.93501230697721,24.51570473099132,-149.97860752321236,-149.75080079096094,-70.06050149796606,-23.307293191692224,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_HIGH,2022-09-13 15:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,2515,2022-09-23 21:00:00+00:00,2022-09-28 21:00:00+00:00,1640.22,1661.69,130.8970747826521,122.89707478265213,136.38414359049332,-156.13759129872952,True,True,False,True,True,True,0.9862327909887342,21,LATE_20_23,Friday,2022,9,,,,,32.39742241151281,34.01612444494124,-25.358947694890112,-177.4410875228305,-142.19775464576867,-211.32350220514076,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_HIGH,2022-09-23 21:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,2763,2022-10-10 05:00:00+00:00,2022-10-13 05:00:00+00:00,1691.49,1669.75,-128.52573766324315,-136.52573766324315,0.6503142200076084,-181.2011894838284,False,False,False,True,True,True,0.969107551487416,5,ASIA_00_06,Monday,2022,10,,,,,31.69466303826133,29.559222057534694,-14.345423632757814,-117.60788025379388,-163.75425231878626,168.62646082816292,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_MID,2022-10-10 05:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,2875,2022-10-14 21:00:00+00:00,2022-10-19 21:00:00+00:00,1642.2,1628.14,-85.61685543782671,-93.61685543782671,158.62866885884674,-88.5397637315799,True,True,True,True,False,False,0.9597411933860516,21,LATE_20_23,Friday,2022,10,,,,,34.65800531181275,32.34020607989632,-17.38538411972801,-149.3020772723719,-149.71568415748982,-320.86948321388144,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_LOW,2022-10-14 21:00:00+00:00
3,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: spread_regime=NA,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,2947,2022-10-19 21:00:00+00:00,2022-10-24 21:00:00+00:00,1628.14,1650.67,138.37876349699573,130.37876349699573,258.94579090250056,-68.298794943924,True,True,True,True,False,False,0.985476550680786,21,LATE_20_23,Wednesday,2022,10,,,,,24.556506220258964,25.613698802713053,-1.228244715475446,-133.14263897558186,-85.61685543782671,-266.10468418378,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_HIGH,2022-10-19 21:00:00+00:00
