spec_id,candidate,segment,n,mean_final_bps,median_final_bps,cost_mean_bps,cost_median_bps,hit_rate_pct,median_mae_bps,mean_mae_bps,median_mfe_bps,mean_mfe_bps,touch_stop_100bps_pct,touch_target_100bps_pct,mean_after_cost_plus_slip16_bps,worst_loss_bps,best_win_bps,positive_sum_bps,negative_sum_bps,top3_win_share_pct
1,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,train,58,45.779782674645524,46.488574332596016,37.779782674645524,38.488574332596016,60.3448275862069,-78.42709339138332,-89.24825187040088,109.24811435569003,123.4751078686106,39.6551724137931,53.44827586206896,21.779782674645517,-195.32986485833547,366.924912458916,3994.2581575072068,-1803.0307623777667,23.293148893233383
1,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,oos,30,67.55879775893897,105.1419364096251,59.55879775893899,97.1419364096251,70.0,-105.39501605010105,-144.40064789422198,173.65561566529465,210.46302866254413,53.333333333333336,66.66666666666666,43.558797758939,-464.0626424789671,425.5891882180309,3625.0585692773448,-1838.2946365091757,28.769291770757288
1,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,first_half,44,45.006363631034894,68.79294636261912,37.006363631034894,60.79294636261912,63.63636363636363,-78.42709339138332,-89.08198428514183,108.76330096075138,118.98287069948901,38.63636363636363,52.27272727272727,21.006363631034887,-195.32986485833547,366.924912458916,2839.992172748928,-1211.7121729833932,26.99970358302129
1,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,second_half,44,61.40253018481988,65.069559581461,53.40253018481988,57.06955958146099,63.63636363636363,-96.94633470620606,-127.01842583553798,153.7872136665841,187.27729103359596,50.0,63.63636363636363,37.40253018481988,-464.0626424789671,425.5891882180309,4779.324554035624,-2429.6132259035494,22.89802606328813
1,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,q1,22,11.885155108042888,23.848584998092946,3.8851551080428863,15.848584998092946,59.09090909090909,-103.75603043804915,-106.89037729059291,104.44326413974193,103.66005785283231,54.54545454545454,50.0,-12.114844891957107,-195.32986485833547,209.26282184044487,974.6396604288086,-889.1662480518648,46.11791524505787
1,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,q2,22,78.1275721540269,83.07072072100019,70.1275721540269,75.07072072100019,68.18181818181817,-57.920344513499586,-71.2735912796908,112.85242324488242,134.3056835461458,22.727272727272727,54.54545454545454,54.1275721540269,-67.31028860264087,366.924912458916,1865.35251232012,-322.54592493152825,39.199848510145245
1,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,q3,22,70.87100717934685,55.297006846458665,62.87100717934684,47.297006846458665,63.63636363636363,-98.61842701061329,-106.97988024973284,139.8301807413971,161.61839888083207,50.0,63.63636363636363,46.87100717934684,-269.6589586310769,328.975687185761,2244.1397059710803,-860.9775480254505,36.53325654725177
1,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,q4,22,51.93405319029293,79.56038199941173,43.93405319029293,71.56038199941173,63.63636363636363,-95.41872845229892,-147.05697142134306,164.29200313991532,212.93618318635978,50.0,63.63636363636363,27.934053190292925,-464.0626424789671,425.5891882180309,2535.184848064542,-1568.6356778780992,41.13718482707215
1,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,recent_third,30,67.55879775893897,105.1419364096251,59.55879775893899,97.1419364096251,70.0,-105.39501605010105,-144.40064789422198,173.65561566529465,210.46302866254413,53.333333333333336,66.66666666666666,43.558797758939,-464.0626424789671,425.5891882180309,3625.0585692773448,-1838.2946365091757,28.769291770757288
