stage,decision_scope,promotion,ea,paper_live,live,spec_id,family,candidate,side,horizon_hours,params_json,source_stage40_classification,source_h1_benchmark_cost_adjusted_residual_bps,source_cost_stressed_mean_bps,source_event_clock_n,source_ex2025_cost_mean_bps,source_leave_one_year_out_min_cost_mean_bps,source_worst_quarter_cost_mean_bps,source_worst_quarter_slip16_mean_bps,full_n,full_mean_final_bps,full_median_final_bps,full_cost_mean_bps,full_cost_median_bps,full_hit_rate_pct,full_median_mae_bps,full_mean_mae_bps,full_median_mfe_bps,full_mean_mfe_bps,full_touch_stop_100bps_pct,full_touch_target_100bps_pct,full_mean_after_cost_plus_slip16_bps,full_worst_loss_bps,full_best_win_bps,full_positive_sum_bps,full_negative_sum_bps,full_top3_win_share_pct,train_n,train_mean_final_bps,train_median_final_bps,train_cost_mean_bps,train_cost_median_bps,train_hit_rate_pct,train_median_mae_bps,train_mean_mae_bps,train_median_mfe_bps,train_mean_mfe_bps,train_touch_stop_100bps_pct,train_touch_target_100bps_pct,train_mean_after_cost_plus_slip16_bps,train_worst_loss_bps,train_best_win_bps,train_positive_sum_bps,train_negative_sum_bps,train_top3_win_share_pct,oos_n,oos_mean_final_bps,oos_median_final_bps,oos_cost_mean_bps,oos_cost_median_bps,oos_hit_rate_pct,oos_median_mae_bps,oos_mean_mae_bps,oos_median_mfe_bps,oos_mean_mfe_bps,oos_touch_stop_100bps_pct,oos_touch_target_100bps_pct,oos_mean_after_cost_plus_slip16_bps,oos_worst_loss_bps,oos_best_win_bps,oos_positive_sum_bps,oos_negative_sum_bps,oos_top3_win_share_pct,first_half_n,first_half_mean_final_bps,first_half_median_final_bps,first_half_cost_mean_bps,first_half_cost_median_bps,first_half_hit_rate_pct,first_half_median_mae_bps,first_half_mean_mae_bps,first_half_median_mfe_bps,first_half_mean_mfe_bps,first_half_touch_stop_100bps_pct,first_half_touch_target_100bps_pct,first_half_mean_after_cost_plus_slip16_bps,first_half_worst_loss_bps,first_half_best_win_bps,first_half_positive_sum_bps,first_half_negative_sum_bps,first_half_top3_win_share_pct,second_half_n,second_half_mean_final_bps,second_half_median_final_bps,second_half_cost_mean_bps,second_half_cost_median_bps,second_half_hit_rate_pct,second_half_median_mae_bps,second_half_mean_mae_bps,second_half_median_mfe_bps,second_half_mean_mfe_bps,second_half_touch_stop_100bps_pct,second_half_touch_target_100bps_pct,second_half_mean_after_cost_plus_slip16_bps,second_half_worst_loss_bps,second_half_best_win_bps,second_half_positive_sum_bps,second_half_negative_sum_bps,second_half_top3_win_share_pct,q1_n,q1_mean_final_bps,q1_median_final_bps,q1_cost_mean_bps,q1_cost_median_bps,q1_hit_rate_pct,q1_median_mae_bps,q1_mean_mae_bps,q1_median_mfe_bps,q1_mean_mfe_bps,q1_touch_stop_100bps_pct,q1_touch_target_100bps_pct,q1_mean_after_cost_plus_slip16_bps,q1_worst_loss_bps,q1_best_win_bps,q1_positive_sum_bps,q1_negative_sum_bps,q1_top3_win_share_pct,q2_n,q2_mean_final_bps,q2_median_final_bps,q2_cost_mean_bps,q2_cost_median_bps,q2_hit_rate_pct,q2_median_mae_bps,q2_mean_mae_bps,q2_median_mfe_bps,q2_mean_mfe_bps,q2_touch_stop_100bps_pct,q2_touch_target_100bps_pct,q2_mean_after_cost_plus_slip16_bps,q2_worst_loss_bps,q2_best_win_bps,q2_positive_sum_bps,q2_negative_sum_bps,q2_top3_win_share_pct,q3_n,q3_mean_final_bps,q3_median_final_bps,q3_cost_mean_bps,q3_cost_median_bps,q3_hit_rate_pct,q3_median_mae_bps,q3_mean_mae_bps,q3_median_mfe_bps,q3_mean_mfe_bps,q3_touch_stop_100bps_pct,q3_touch_target_100bps_pct,q3_mean_after_cost_plus_slip16_bps,q3_worst_loss_bps,q3_best_win_bps,q3_positive_sum_bps,q3_negative_sum_bps,q3_top3_win_share_pct,q4_n,q4_mean_final_bps,q4_median_final_bps,q4_cost_mean_bps,q4_cost_median_bps,q4_hit_rate_pct,q4_median_mae_bps,q4_mean_mae_bps,q4_median_mfe_bps,q4_mean_mfe_bps,q4_touch_stop_100bps_pct,q4_touch_target_100bps_pct,q4_mean_after_cost_plus_slip16_bps,q4_worst_loss_bps,q4_best_win_bps,q4_positive_sum_bps,q4_negative_sum_bps,q4_top3_win_share_pct,recent_third_n,recent_third_mean_final_bps,recent_third_median_final_bps,recent_third_cost_mean_bps,recent_third_cost_median_bps,recent_third_hit_rate_pct,recent_third_median_mae_bps,recent_third_mean_mae_bps,recent_third_median_mfe_bps,recent_third_mean_mfe_bps,recent_third_touch_stop_100bps_pct,recent_third_touch_target_100bps_pct,recent_third_mean_after_cost_plus_slip16_bps,recent_third_worst_loss_bps,recent_third_best_win_bps,recent_third_positive_sum_bps,recent_third_negative_sum_bps,recent_third_top3_win_share_pct,worst_quarter_cost_mean_bps,worst_quarter_slip16_mean_bps,oos_train_gap_bps,oos_train_ratio,q4_to_full_cost_ratio,boot_n,boot_mean_bps,boot_p05_bps,boot_p10_bps,boot_p50_bps,boot_p90_bps,boot_p95_bps,boot_prob_mean_gt_0_pct,boot_prob_mean_gt_10_pct,year_bucket_count,worst_year_cost_mean_bps,classification,hard_fail_reasons,audit_flags
Stage40B_SURVIVOR_PATH_STABILITY_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,1,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,20.2019380400459,45.20444690792738,88,32.66246630367024,32.66246630367024,3.8851551080428863,-12.114844891957114,88,53.2044469079274,68.35272593008312,45.204446907927384,60.352725930083125,63.63636363636363,-84.29593482414344,-108.05020506033989,129.60720650455062,153.13008086654247,44.31818181818182,57.95454545454546,29.204446907927387,-464.0626424789671,425.5891882180309,7619.316726784552,-3641.325398886943,14.861177818279447,58,45.779782674645524,46.488574332596016,37.779782674645524,38.488574332596016,60.3448275862069,-78.42709339138332,-89.24825187040088,109.24811435569003,123.4751078686106,39.6551724137931,53.44827586206896,21.779782674645517,-195.32986485833547,366.924912458916,3994.2581575072068,-1803.0307623777667,23.293148893233383,30,67.55879775893897,105.1419364096251,59.55879775893899,97.1419364096251,70.0,-105.39501605010105,-144.40064789422198,173.65561566529465,210.46302866254413,53.333333333333336,66.66666666666666,43.558797758939,-464.0626424789671,425.5891882180309,3625.0585692773448,-1838.2946365091757,28.769291770757288,44,45.006363631034894,68.79294636261912,37.006363631034894,60.79294636261912,63.63636363636363,-78.42709339138332,-89.08198428514183,108.76330096075138,118.98287069948901,38.63636363636363,52.27272727272727,21.006363631034887,-195.32986485833547,366.924912458916,2839.992172748928,-1211.7121729833932,26.99970358302129,44,61.40253018481988,65.069559581461,53.40253018481988,57.06955958146099,63.63636363636363,-96.94633470620606,-127.01842583553798,153.7872136665841,187.27729103359596,50.0,63.63636363636363,37.40253018481988,-464.0626424789671,425.5891882180309,4779.324554035624,-2429.6132259035494,22.89802606328813,22,11.885155108042888,23.848584998092946,3.8851551080428863,15.848584998092946,59.09090909090909,-103.75603043804915,-106.89037729059291,104.44326413974193,103.66005785283231,54.54545454545454,50.0,-12.114844891957107,-195.32986485833547,209.26282184044487,974.6396604288086,-889.1662480518648,46.11791524505787,22,78.1275721540269,83.07072072100019,70.1275721540269,75.07072072100019,68.18181818181817,-57.920344513499586,-71.2735912796908,112.85242324488242,134.3056835461458,22.727272727272727,54.54545454545454,54.1275721540269,-67.31028860264087,366.924912458916,1865.35251232012,-322.54592493152825,39.199848510145245,22,70.87100717934685,55.297006846458665,62.87100717934684,47.297006846458665,63.63636363636363,-98.61842701061329,-106.97988024973284,139.8301807413971,161.61839888083207,50.0,63.63636363636363,46.87100717934684,-269.6589586310769,328.975687185761,2244.1397059710803,-860.9775480254505,36.53325654725177,22,51.93405319029293,79.56038199941173,43.93405319029293,71.56038199941173,63.63636363636363,-95.41872845229892,-147.05697142134306,164.29200313991532,212.93618318635978,50.0,63.63636363636363,27.934053190292925,-464.0626424789671,425.5891882180309,2535.184848064542,-1568.6356778780992,41.13718482707215,30,67.55879775893897,105.1419364096251,59.55879775893899,97.1419364096251,70.0,-105.39501605010105,-144.40064789422198,173.65561566529465,210.46302866254413,53.333333333333336,66.66666666666666,43.558797758939,-464.0626424789671,425.5891882180309,3625.0585692773448,-1838.2946365091757,28.769291770757288,3.8851551080428863,-12.114844891957107,21.779015084293462,1.5764727465970743,0.9718967091838996,88,45.204446907927384,17.387715305737967,23.46299071479663,44.822746266027565,64.04873126641581,70.23590370495582,99.8,98.0,5,-15.403015600064249,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,worst_quarter_slip16_floor,
