timestamp,close
2022-05-02T00:00:00Z,119.8825
2022-05-03T00:00:00Z,119.7043
2022-05-04T00:00:00Z,119.5592
2022-05-05T00:00:00Z,120.0068
2022-05-06T00:00:00Z,119.8577
2022-05-09T00:00:00Z,120.4972
2022-05-10T00:00:00Z,120.7742
2022-05-11T00:00:00Z,120.3925
2022-05-12T00:00:00Z,121.2796
2022-05-13T00:00:00Z,120.8442
2022-05-16T00:00:00Z,120.6881
2022-05-17T00:00:00Z,119.8871
2022-05-18T00:00:00Z,120.0274
2022-05-19T00:00:00Z,119.4278
2022-05-20T00:00:00Z,119.3677
2022-05-23T00:00:00Z,118.7169
2022-05-24T00:00:00Z,118.6245
2022-05-25T00:00:00Z,118.9598
2022-05-26T00:00:00Z,118.7687
2022-05-27T00:00:00Z,118.2834
2022-05-31T00:00:00Z,118.0704
2022-06-01T00:00:00Z,118.6954
2022-06-02T00:00:00Z,118.0658
2022-06-03T00:00:00Z,118.2153
2022-06-06T00:00:00Z,118.3081
2022-06-07T00:00:00Z,118.4414
2022-06-08T00:00:00Z,118.3951
2022-06-09T00:00:00Z,118.9226
2022-06-10T00:00:00Z,119.9981
2022-06-13T00:00:00Z,121.1523
2022-06-14T00:00:00Z,121.6669
2022-06-15T00:00:00Z,121.6403
2022-06-16T00:00:00Z,120.6714
2022-06-17T00:00:00Z,121.2369
2022-06-21T00:00:00Z,120.6427
2022-06-22T00:00:00Z,120.5197
2022-06-23T00:00:00Z,120.7622
2022-06-24T00:00:00Z,120.4853
2022-06-27T00:00:00Z,120.1736
2022-06-28T00:00:00Z,120.62
2022-06-29T00:00:00Z,120.9616
2022-06-30T00:00:00Z,120.9652
2022-07-01T00:00:00Z,121.5058
2022-07-05T00:00:00Z,122.6203
2022-07-06T00:00:00Z,123.0073
2022-07-07T00:00:00Z,122.7257
2022-07-08T00:00:00Z,122.4662
2022-07-11T00:00:00Z,123.2974
2022-07-12T00:00:00Z,123.4524
2022-07-13T00:00:00Z,123.2834
2022-07-14T00:00:00Z,124.0622
2022-07-15T00:00:00Z,123.4765
2022-07-18T00:00:00Z,122.7727
2022-07-19T00:00:00Z,122.4819
2022-07-20T00:00:00Z,122.5997
2022-07-21T00:00:00Z,122.9032
2022-07-22T00:00:00Z,122.451
2022-07-25T00:00:00Z,122.4594
2022-07-26T00:00:00Z,122.7581
2022-07-27T00:00:00Z,122.8169
2022-07-28T00:00:00Z,122.1161
2022-07-29T00:00:00Z,121.7678
2022-08-01T00:00:00Z,121.4109
2022-08-02T00:00:00Z,121.9486
2022-08-03T00:00:00Z,122.3888
2022-08-04T00:00:00Z,121.8333
2022-08-05T00:00:00Z,122.321
2022-08-08T00:00:00Z,121.8783
2022-08-09T00:00:00Z,121.8614
2022-08-10T00:00:00Z,120.7543
2022-08-11T00:00:00Z,120.7163
2022-08-12T00:00:00Z,121.018
2022-08-15T00:00:00Z,121.4315
2022-08-16T00:00:00Z,121.6807
2022-08-17T00:00:00Z,122.0711
2022-08-18T00:00:00Z,122.3627
2022-08-19T00:00:00Z,123.0501
2022-08-22T00:00:00Z,123.605
2022-08-23T00:00:00Z,123.0547
2022-08-24T00:00:00Z,123.109
2022-08-25T00:00:00Z,123.0586
2022-08-26T00:00:00Z,123.0656
2022-08-29T00:00:00Z,123.4686
2022-08-30T00:00:00Z,123.6848
2022-08-31T00:00:00Z,123.535
2022-09-01T00:00:00Z,124.4006
2022-09-02T00:00:00Z,123.7743
2022-09-06T00:00:00Z,124.767
2022-09-07T00:00:00Z,124.8408
2022-09-08T00:00:00Z,124.578
2022-09-09T00:00:00Z,123.7874
2022-09-12T00:00:00Z,123.3332
2022-09-13T00:00:00Z,124.4242
2022-09-14T00:00:00Z,124.4509
2022-09-15T00:00:00Z,124.8843
2022-09-16T00:00:00Z,124.8794
2022-09-19T00:00:00Z,125.0104
2022-09-20T00:00:00Z,125.1248
2022-09-21T00:00:00Z,125.7399
2022-09-22T00:00:00Z,126.1667
2022-09-23T00:00:00Z,127.2853
2022-09-26T00:00:00Z,128.4539
2022-09-27T00:00:00Z,128.4386
2022-09-28T00:00:00Z,128.0884
2022-09-29T00:00:00Z,127.5437
2022-09-30T00:00:00Z,127.5148
2022-10-03T00:00:00Z,127.0813
2022-10-04T00:00:00Z,126.1819
2022-10-05T00:00:00Z,126.8616
2022-10-06T00:00:00Z,127.2493
2022-10-07T00:00:00Z,127.3111
2022-10-11T00:00:00Z,127.6641
2022-10-12T00:00:00Z,128.1481
2022-10-13T00:00:00Z,127.7286
2022-10-14T00:00:00Z,128.3325
2022-10-17T00:00:00Z,127.6448
2022-10-18T00:00:00Z,127.9153
2022-10-19T00:00:00Z,128.3968
2022-10-20T00:00:00Z,128.0052
2022-10-21T00:00:00Z,127.6735
2022-10-24T00:00:00Z,128.0304
2022-10-25T00:00:00Z,127.3771
2022-10-26T00:00:00Z,126.4723
2022-10-27T00:00:00Z,126.7028
2022-10-28T00:00:00Z,127.2135
2022-10-31T00:00:00Z,127.6219
2022-11-01T00:00:00Z,127.3987
2022-11-02T00:00:00Z,127.3115
2022-11-03T00:00:00Z,128.1743
2022-11-04T00:00:00Z,127.1468
2022-11-07T00:00:00Z,126.3062
2022-11-08T00:00:00Z,125.633
2022-11-09T00:00:00Z,125.9861
2022-11-10T00:00:00Z,124.7044
2022-11-14T00:00:00Z,123.4277
2022-11-15T00:00:00Z,123.039
2022-11-16T00:00:00Z,123.2817
2022-11-17T00:00:00Z,123.977
2022-11-18T00:00:00Z,123.8524
2022-11-21T00:00:00Z,124.7009
2022-11-22T00:00:00Z,124.2365
2022-11-23T00:00:00Z,123.7574
2022-11-25T00:00:00Z,123.3386
2022-11-28T00:00:00Z,123.6032
2022-11-29T00:00:00Z,123.6615
2022-11-30T00:00:00Z,123.5175
2022-12-01T00:00:00Z,122.0045
2022-12-02T00:00:00Z,122.0102
2022-12-05T00:00:00Z,122.6384
2022-12-06T00:00:00Z,123.0191
2022-12-07T00:00:00Z,122.7608
2022-12-08T00:00:00Z,122.4152
2022-12-09T00:00:00Z,122.4201
2022-12-12T00:00:00Z,122.7714
2022-12-13T00:00:00Z,121.8493
2022-12-14T00:00:00Z,121.8226
2022-12-15T00:00:00Z,122.5519
2022-12-16T00:00:00Z,122.6505
2022-12-19T00:00:00Z,122.5275
2022-12-20T00:00:00Z,122.1357
2022-12-21T00:00:00Z,122.2828
2022-12-22T00:00:00Z,122.2419
2022-12-23T00:00:00Z,121.9743
2022-12-27T00:00:00Z,121.7539
2022-12-28T00:00:00Z,122.0075
2022-12-29T00:00:00Z,121.6577
2022-12-30T00:00:00Z,121.4256
2023-01-03T00:00:00Z,122.0905
2023-01-04T00:00:00Z,121.5008
2023-01-05T00:00:00Z,122.1017
2023-01-06T00:00:00Z,121.0852
2023-01-09T00:00:00Z,120.1508
2023-01-10T00:00:00Z,120.2483
2023-01-11T00:00:00Z,120.1614
2023-01-12T00:00:00Z,119.4218
2023-01-13T00:00:00Z,119.1673
2023-01-17T00:00:00Z,119.2121
2023-01-18T00:00:00Z,119.0755
2023-01-19T00:00:00Z,119.6107
2023-01-20T00:00:00Z,119.3486
2023-01-23T00:00:00Z,119.1434
2023-01-24T00:00:00Z,119.0958
2023-01-25T00:00:00Z,118.9686
2023-01-26T00:00:00Z,119.021
2023-01-27T00:00:00Z,118.9223
2023-01-30T00:00:00Z,118.8953
2023-01-31T00:00:00Z,118.9802
2023-02-01T00:00:00Z,118.6259
2023-02-02T00:00:00Z,118.3421
2023-02-03T00:00:00Z,119.5095
2023-02-06T00:00:00Z,120.541
2023-02-07T00:00:00Z,120.3475
2023-02-08T00:00:00Z,120.1436
2023-02-09T00:00:00Z,119.9781
2023-02-10T00:00:00Z,120.1419
2023-02-13T00:00:00Z,119.9828
2023-02-14T00:00:00Z,119.9229
2023-02-15T00:00:00Z,120.4557
2023-02-16T00:00:00Z,120.4651
2023-02-17T00:00:00Z,120.5526
2023-02-21T00:00:00Z,120.6256
2023-02-22T00:00:00Z,120.8389
2023-02-23T00:00:00Z,121.0896
2023-02-24T00:00:00Z,121.5681
2023-02-27T00:00:00Z,121.3941
2023-02-28T00:00:00Z,121.3341
2023-03-01T00:00:00Z,120.6347
2023-03-02T00:00:00Z,121.1302
2023-03-03T00:00:00Z,120.7742
2023-03-06T00:00:00Z,120.485
2023-03-07T00:00:00Z,121.4623
2023-03-08T00:00:00Z,121.4511
2023-03-09T00:00:00Z,121.4458
2023-03-10T00:00:00Z,121.2421
2023-03-13T00:00:00Z,120.8897
2023-03-14T00:00:00Z,121.0141
2023-03-15T00:00:00Z,122.1079
2023-03-16T00:00:00Z,121.7221
2023-03-17T00:00:00Z,121.5643
2023-03-20T00:00:00Z,121.0141
2023-03-21T00:00:00Z,120.8958
2023-03-22T00:00:00Z,120.6217
2023-03-23T00:00:00Z,119.7587
2023-03-24T00:00:00Z,120.4598
2023-03-27T00:00:00Z,120.2541
2023-03-28T00:00:00Z,119.7138
2023-03-29T00:00:00Z,119.7258
2023-03-30T00:00:00Z,119.4078
2023-03-31T00:00:00Z,119.3602
2023-04-03T00:00:00Z,119.3204
2023-04-04T00:00:00Z,119.142
2023-04-05T00:00:00Z,119.2953
2023-04-06T00:00:00Z,119.3072
2023-04-07T00:00:00Z,119.3547
2023-04-10T00:00:00Z,119.7948
2023-04-11T00:00:00Z,119.5248
2023-04-12T00:00:00Z,119.003
2023-04-13T00:00:00Z,118.3915
2023-04-14T00:00:00Z,118.8567
2023-04-17T00:00:00Z,119.2787
2023-04-18T00:00:00Z,119.1049
2023-04-19T00:00:00Z,119.303
2023-04-20T00:00:00Z,119.1199
2023-04-21T00:00:00Z,119.3117
