time_utc,open,high,low,close,volume,symbol,interval,provider,source_file,fetched_at_utc,spread_available,spread_close,session_utc
2026-05-30 01:15:00+00:00,4542.4689,4542.67383,4542.40248,4542.4373,0.0,XAU/USD,15min,twelvedata,twelvedata_XAU_USD_15min_20260604T060247Z.json,2026-06-04T06:02:47.595933+00:00,False,,asia
2026-05-30 01:30:00+00:00,4542.47097,4542.66894,4542.40157,4542.5491,0.0,XAU/USD,15min,twelvedata,twelvedata_XAU_USD_15min_20260604T060247Z.json,2026-06-04T06:02:47.595933+00:00,False,,asia
2026-05-30 01:45:00+00:00,4542.46682,4542.66605,4542.40079,4542.57109,0.0,XAU/USD,15min,twelvedata,twelvedata_XAU_USD_15min_20260604T060247Z.json,2026-06-04T06:02:47.595933+00:00,False,,asia
2026-05-30 02:00:00+00:00,4542.4689,4542.67327,4542.39699,4542.54409,0.0,XAU/USD,15min,twelvedata,twelvedata_XAU_USD_15min_20260604T060247Z.json,2026-06-04T06:02:47.595933+00:00,False,,asia
2026-05-30 02:15:00+00:00,4542.46688,4542.66827,4542.40119,4542.43158,0.0,XAU/USD,15min,twelvedata,twelvedata_XAU_USD_15min_20260604T060247Z.json,2026-06-04T06:02:47.595933+00:00,False,,asia
2026-05-30 02:30:00+00:00,4542.46519,4542.66978,4542.39839,4542.56157,0.0,XAU/USD,15min,twelvedata,twelvedata_XAU_USD_15min_20260604T060247Z.json,2026-06-04T06:02:47.595933+00:00,False,,asia
2026-05-30 02:45:00+00:00,4542.46675,4542.67102,4542.40084,4542.56408,0.0,XAU/USD,15min,twelvedata,twelvedata_XAU_USD_15min_20260604T060247Z.json,2026-06-04T06:02:47.595933+00:00,False,,asia
2026-05-30 03:00:00+00:00,4542.46438,4542.6712,4542.39872,4542.55023,0.0,XAU/USD,15min,twelvedata,twelvedata_XAU_USD_15min_20260604T060247Z.json,2026-06-04T06:02:47.595933+00:00,False,,asia
2026-05-30 03:15:00+00:00,4542.46699,4542.66535,4542.39907,4542.43679,0.0,XAU/USD,15min,twelvedata,twelvedata_XAU_USD_15min_20260604T060247Z.json,2026-06-04T06:02:47.595933+00:00,False,,asia
2026-05-30 03:30:00+00:00,4542.46515,4542.67031,4542.39919,4542.57405,0.0,XAU/USD,15min,twelvedata,twelvedata_XAU_USD_15min_20260604T060247Z.json,2026-06-04T06:02:47.595933+00:00,False,,asia
2026-05-30 03:45:00+00:00,4542.46665,4542.66836,4542.3974,4542.56131,0.0,XAU/USD,15min,twelvedata,twelvedata_XAU_USD_15min_20260604T060247Z.json,2026-06-04T06:02:47.595933+00:00,False,,asia
2026-05-30 04:00:00+00:00,4542.46443,4542.66894,4542.39666,4542.55578,0.0,XAU/USD,15min,twelvedata,twelvedata_XAU_USD_15min_20260604T060247Z.json,2026-06-04T06:02:47.595933+00:00,False,,asia
