time_utc,open,high,low,close,volume,symbol,interval,provider,source_file,fetched_at_utc,spread_available,spread_close,session_utc
2026-05-31 02:00:00+00:00,4542.4689,4542.6733,4542.40081,4542.56645,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-05-31 03:00:00+00:00,4542.4689,4542.67298,4542.40082,4542.55774,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-05-31 04:00:00+00:00,4542.4689,4542.6733,4542.40103,4542.5452,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-05-31 05:00:00+00:00,4542.4689,4542.6733,4542.40082,4542.5297,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-05-31 06:00:00+00:00,4542.4689,4542.6733,4542.40082,4542.54354,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-05-31 07:00:00+00:00,4542.4689,4542.6733,4542.40082,4542.55958,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-05-31 08:00:00+00:00,4542.4689,4542.6733,4542.40082,4542.57321,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-05-31 09:00:00+00:00,4542.4689,4542.6733,4542.40082,4542.46133,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-05-31 10:00:00+00:00,4542.4689,4542.67296,4542.40082,4542.44865,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-05-31 11:00:00+00:00,4542.4689,4542.6733,4542.40101,4542.43977,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-05-31 12:00:00+00:00,4542.4689,4542.6733,4542.40082,4542.43531,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-05-31 13:00:00+00:00,4542.4689,4542.6733,4542.40083,4542.43558,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london_ny_overlap
2026-05-31 14:00:00+00:00,4542.4689,4542.6733,4542.40083,4542.44056,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london_ny_overlap
2026-05-31 15:00:00+00:00,4542.4689,4542.6733,4542.40083,4542.4499,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london_ny_overlap
2026-05-31 16:00:00+00:00,4542.4689,4542.67294,4542.40083,4542.46295,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london_ny_overlap
2026-05-31 17:00:00+00:00,4542.4689,4542.6733,4542.401,4542.52134,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-05-31 18:00:00+00:00,4542.4689,4542.67261,4542.35748,4542.50284,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-05-31 19:00:00+00:00,4542.46887,4542.67743,4542.35748,4542.54511,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-05-31 20:00:00+00:00,4542.46471,4542.84688,4542.32919,4542.5767,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-05-31 21:00:00+00:00,4542.51773,4542.70067,4538.85258,4539.66479,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-05-31 22:00:00+00:00,4539.55725,4547.2852,4516.71183,4537.49507,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,other
2026-05-31 23:00:00+00:00,4537.5712,4546.01162,4535.7645,4541.34765,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,other
2026-06-01 00:00:00+00:00,4542.55052,4545.66117,4535.36484,4538.07634,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-01 01:00:00+00:00,4538.93792,4542.09382,4523.86338,4526.66818,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-01 02:00:00+00:00,4526.03115,4535.60273,4521.81777,4522.2593,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-01 03:00:00+00:00,4522.2963,4525.09163,4510.39646,4515.22934,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-01 04:00:00+00:00,4514.5504,4519.77401,4509.58286,4514.02489,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-01 05:00:00+00:00,4513.68334,4523.78096,4513.68334,4520.08158,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-01 06:00:00+00:00,4521.42842,4521.42842,4501.26035,4502.53325,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-01 07:00:00+00:00,4502.63206,4509.78624,4493.17038,4501.72416,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-06-01 08:00:00+00:00,4500.98769,4503.89587,4491.22979,4497.31116,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-06-01 09:00:00+00:00,4497.05106,4506.12833,4490.95073,4496.13743,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-06-01 10:00:00+00:00,4495.98402,4510.81536,4495.74945,4503.83393,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-06-01 11:00:00+00:00,4504.05892,4512.22814,4500.24751,4506.42113,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-06-01 12:00:00+00:00,4506.38731,4510.10181,4497.61626,4500.10601,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-06-01 13:00:00+00:00,4500.25285,4503.09932,4449.9822,4452.08909,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london_ny_overlap
2026-06-01 14:00:00+00:00,4451.87713,4461.69634,4447.44688,4456.18073,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london_ny_overlap
2026-06-01 15:00:00+00:00,4456.26078,4478.4809,4455.82017,4473.23127,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london_ny_overlap
2026-06-01 16:00:00+00:00,4473.66317,4480.88901,4463.6879,4478.99334,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london_ny_overlap
2026-06-01 17:00:00+00:00,4479.37056,4495.79643,4465.01534,4488.18058,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-06-01 18:00:00+00:00,4488.61111,4490.14413,4484.90828,4487.5101,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-06-01 19:00:00+00:00,4487.79165,4488.60299,4479.88531,4480.41972,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-06-01 20:00:00+00:00,4480.22418,4484.88725,4479.55003,4484.65892,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-06-01 21:00:00+00:00,4483.98323,4488.73601,4465.88067,4469.91272,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-06-01 22:00:00+00:00,4470.00759,4494.78605,4468.68712,4485.41974,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,other
2026-06-01 23:00:00+00:00,4485.28546,4488.49218,4480.28674,4485.17533,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,other
2026-06-02 00:00:00+00:00,4484.48163,4496.80727,4477.62627,4482.27458,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-02 01:00:00+00:00,4482.49472,4491.55587,4464.08642,4475.85735,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-02 02:00:00+00:00,4475.48571,4486.31673,4472.87203,4485.91454,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-02 03:00:00+00:00,4484.95653,4500.20778,4484.79468,4498.82829,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-02 04:00:00+00:00,4498.22946,4517.23392,4498.22946,4516.84972,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-02 05:00:00+00:00,4516.04604,4528.16519,4515.70631,4518.60616,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-02 06:00:00+00:00,4518.32075,4536.38178,4517.17398,4535.47932,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-02 07:00:00+00:00,4534.60551,4540.08899,4527.67487,4534.43855,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-06-02 08:00:00+00:00,4534.0431,4539.0586,4526.32055,4526.41102,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-06-02 09:00:00+00:00,4526.48309,4536.1947,4522.63579,4528.47563,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-06-02 10:00:00+00:00,4529.08806,4533.50258,4524.47742,4533.39217,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-06-02 11:00:00+00:00,4533.06777,4535.99854,4525.62809,4527.06806,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-06-02 12:00:00+00:00,4527.91484,4533.70812,4514.16782,4514.83376,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-06-02 13:00:00+00:00,4516.33656,4524.23017,4503.89587,4504.87514,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london_ny_overlap
2026-06-02 14:00:00+00:00,4504.74449,4506.3314,4491.35414,4501.76215,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london_ny_overlap
2026-06-02 15:00:00+00:00,4502.14,4508.68975,4501.05775,4502.02891,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london_ny_overlap
2026-06-02 16:00:00+00:00,4502.21506,4502.74892,4487.16058,4491.17467,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london_ny_overlap
2026-06-02 17:00:00+00:00,4490.64748,4492.40082,4482.64437,4484.59915,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-06-02 18:00:00+00:00,4484.31248,4490.95073,4477.76652,4487.23432,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-06-02 19:00:00+00:00,4487.54085,4490.70244,4483.75298,4487.2641,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-06-02 20:00:00+00:00,4487.53918,4491.27966,4486.51801,4488.67153,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-06-02 21:00:00+00:00,4488.40791,4489.34291,4487.92748,4489.24552,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-06-02 22:00:00+00:00,4489.08823,4493.17038,4485.10612,4486.31377,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,other
2026-06-02 23:00:00+00:00,4486.66292,4488.42356,4462.33888,4474.21886,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,other
2026-06-03 00:00:00+00:00,4474.03459,4496.20071,4473.27268,4486.63196,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-03 01:00:00+00:00,4487.23764,4487.23764,4464.88369,4475.01123,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-03 02:00:00+00:00,4474.54975,4484.56647,4473.2722,4481.05366,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-03 03:00:00+00:00,4480.31112,4487.32331,4480.31112,4483.93908,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-03 04:00:00+00:00,4484.17128,4488.1289,4469.07401,4469.27482,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-03 05:00:00+00:00,4469.32354,4474.0985,4457.73777,4458.19286,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-03 06:00:00+00:00,4458.99118,4470.07286,4455.13677,4462.05588,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,asia
2026-06-03 07:00:00+00:00,4461.32394,4472.46649,4453.82048,4454.31498,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-06-03 08:00:00+00:00,4454.99164,4458.91113,4441.48346,4441.83416,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-06-03 09:00:00+00:00,4442.28268,4459.70655,4438.96384,4440.88546,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-06-03 10:00:00+00:00,4441.6736,4464.11209,4441.30847,4459.5293,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-06-03 11:00:00+00:00,4459.73712,4467.68532,4458.20112,4461.7808,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-06-03 12:00:00+00:00,4461.93936,4466.8781,4448.59647,4462.07739,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london
2026-06-03 13:00:00+00:00,4461.46832,4465.28243,4429.09026,4443.67949,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london_ny_overlap
2026-06-03 14:00:00+00:00,4443.88884,4460.50225,4443.88884,4457.65498,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london_ny_overlap
2026-06-03 15:00:00+00:00,4457.51167,4457.72431,4437.73853,4442.0041,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london_ny_overlap
2026-06-03 16:00:00+00:00,4441.81222,4443.65446,4434.39315,4442.88944,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,london_ny_overlap
2026-06-03 17:00:00+00:00,4442.16451,4447.01383,4436.28992,4438.48524,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-06-03 18:00:00+00:00,4438.55353,4442.47001,4435.96682,4441.9619,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-06-03 19:00:00+00:00,4441.32912,4452.32841,4441.32912,4444.04635,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-06-03 20:00:00+00:00,4444.46598,4445.03712,4431.21076,4434.46857,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
2026-06-03 21:00:00+00:00,4434.26768,4434.98315,4433.79572,4434.50661,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T055452Z.json,2026-06-04T05:54:52.175950+00:00,False,,new_york
