time_utc,open,high,low,close,volume,symbol,interval,provider,source_file,fetched_at_utc,spread_available,spread_close,session_utc
2026-06-03 21:42:00+00:00,4434.67288,4434.67288,4434.39315,4434.40094,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,new_york
2026-06-03 21:43:00+00:00,4434.43106,4434.45725,4434.34919,4434.45725,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,new_york
2026-06-03 21:44:00+00:00,4434.36841,4434.5882,4434.36841,4434.52445,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,new_york
2026-06-03 21:45:00+00:00,4434.40833,4434.46788,4434.39315,4434.46788,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,new_york
2026-06-03 21:46:00+00:00,4434.41994,4434.52885,4434.39315,4434.51102,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,new_york
2026-06-03 21:47:00+00:00,4434.43845,4434.51747,4434.39315,4434.49081,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,new_york
2026-06-03 21:48:00+00:00,4434.43476,4434.5154,4434.39315,4434.5154,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,new_york
2026-06-03 21:49:00+00:00,4434.43838,4434.58849,4434.41483,4434.41483,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,new_york
2026-06-03 21:50:00+00:00,4434.43771,4434.5323,4434.38341,4434.5323,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,new_york
2026-06-03 21:51:00+00:00,4434.43521,4434.62622,4434.39315,4434.39464,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,new_york
2026-06-03 21:52:00+00:00,4434.43051,4434.52733,4434.28566,4434.52733,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,new_york
2026-06-03 21:53:00+00:00,4434.44554,4434.59661,4434.29813,4434.31019,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,new_york
2026-06-03 21:54:00+00:00,4434.35993,4434.47751,4434.29563,4434.47751,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,new_york
2026-06-03 21:55:00+00:00,4434.41153,4434.54811,4434.28987,4434.31025,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,new_york
2026-06-03 21:56:00+00:00,4434.33793,4434.43873,4434.33793,4434.43586,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,new_york
2026-06-03 21:57:00+00:00,4434.39912,4434.48166,4434.39315,4434.47638,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,new_york
2026-06-03 21:58:00+00:00,4434.41032,4434.53015,4434.39315,4434.48862,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,new_york
2026-06-03 21:59:00+00:00,4434.41872,4434.50661,4434.40428,4434.50661,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,new_york
2026-06-03 22:00:00+00:00,4434.41872,4439.14175,4430.31011,4437.51071,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,other
2026-06-03 22:01:00+00:00,4434.01297,4441.08896,4434.01297,4440.33519,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,other
2026-06-03 22:02:00+00:00,4438.75041,4439.26943,4437.34469,4437.51842,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,other
2026-06-03 22:03:00+00:00,4437.98935,4440.10301,4437.95737,4439.83221,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,other
2026-06-03 22:04:00+00:00,4439.18869,4440.21111,4433.98209,4435.36464,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,other
2026-06-03 22:05:00+00:00,4437.26261,4437.26261,4432.23119,4432.87965,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,other
2026-06-03 22:06:00+00:00,4434.15162,4434.15162,4432.48751,4432.71523,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,other
2026-06-03 22:07:00+00:00,4433.22238,4433.99991,4433.22238,4433.92685,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,other
2026-06-03 22:08:00+00:00,4433.73944,4435.56667,4433.64815,4435.03316,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,other
2026-06-03 22:09:00+00:00,4433.63755,4436.16361,4433.63755,4435.91603,0.0,XAU/USD,1min,twelvedata,twelvedata_XAU_USD_1min_20260604T060238Z.json,2026-06-04T06:02:38.704743+00:00,False,,other
