variant,family,side,trend_dist,pullback,horizon_bars,horizon_minutes,cooldown_bars,signal_dt,entry_dt,exit_dt,entry_price,entry_price_source,exit_price,gross_ret,net_x1,net_x2,net_x4,mfe,mae,session,hour,ema20_m15,sma20_h1,sma20_slope5,h1_close_minus_sma20,signal_close,signal_high
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-05-01 12:15:00+00:00,2023-05-01 12:30:00+00:00,2023-05-01 14:30:00+00:00,1979.83,m15_exact_open,1988.25,-8.42,-8.77,-9.12,-9.82,-2.15,9.65,new_york,12,1980.5372916907925,1986.0915,-0.7914999999998145,-8.401499999999942,1979.84,1980.13
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-05-11 12:45:00+00:00,2023-05-11 13:00:00+00:00,2023-05-11 15:00:00+00:00,2025.7,m15_exact_open,2037.28,-11.58,-11.93,-12.28,-12.98,-0.58,13.39,new_york,12,2026.5488761735583,2030.304,-1.2445000000000164,-8.354000000000042,2025.68,2026.71
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-05-12 13:45:00+00:00,2023-05-12 14:00:00+00:00,2023-05-12 16:00:00+00:00,2006.81,m15_exact_open,2012.82,-6.01,-6.36,-6.71,-7.41,4.26,8.91,new_york,13,2007.1988262702216,2012.5055,-5.3659999999999854,-9.755499999999984,2006.8,2007.05
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-05-16 13:15:00+00:00,2023-05-16 13:30:00+00:00,2023-05-16 15:30:00+00:00,2009.75,m15_exact_open,2004.17,5.58,5.23,4.88,4.18,7.35,-0.46,new_york,13,2010.2704588362362,2014.4834999999998,-1.5630000000001019,-5.203499999999849,2009.76,2010.01
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-05-17 13:30:00+00:00,2023-05-17 13:45:00+00:00,2023-05-17 15:45:00+00:00,1987.23,m15_exact_open,1983.06,4.17,3.82,3.47,2.77,5.25,1.45,new_york,13,1987.2167134765064,1990.235,-5.314499999999953,-6.1749999999999545,1987.2,1987.82
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-05-18 12:15:00+00:00,2023-05-18 12:30:00+00:00,2023-05-18 14:30:00+00:00,1976.23,m15_exact_open,1974.01,2.22,1.87,1.52,0.82,2.22,2.59,new_york,12,1977.479560866593,1980.842,-2.3739999999997963,-5.0620000000001255,1976.27,1977.05
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-05-23 12:00:00+00:00,2023-05-23 12:15:00+00:00,2023-05-23 14:15:00+00:00,1959.9,m15_exact_open,1957.28,2.62,2.27,1.92,1.22,5.5,0.37,new_york,12,1960.4009281763038,1967.6150000000002,-4.199999999999818,-7.7150000000001455,1959.9,1959.93
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-06-05 12:00:00+00:00,2023-06-05 12:15:00+00:00,2023-06-05 14:15:00+00:00,1941.96,m15_exact_open,1941.85,0.11,-0.24,-0.59,-1.29,1.59,3.87,new_york,12,1942.947702226856,1948.497,-7.901499999999942,-6.537000000000035,1941.96,1942.49
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-06-15 12:15:00+00:00,2023-06-15 12:30:00+00:00,2023-06-15 14:30:00+00:00,1933.05,m15_exact_open,1930.77,2.28,1.93,1.58,0.88,2.47,3.63,new_york,12,1933.6167877662433,1942.3785,-4.252499999999827,-10.85850000000005,1933.07,1933.21
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-06-15 15:45:00+00:00,2023-06-15 16:00:00+00:00,2023-06-15 18:00:00+00:00,1931.7,m15_exact_open,1952.14,-20.44,-20.79,-21.14,-21.84,-2.07,27.97,new_york,15,1932.1222528629921,1938.7779999999998,-5.537500000000136,-10.317999999999756,1931.68,1933.39
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-06-19 15:45:00+00:00,2023-06-19 16:00:00+00:00,2023-06-19 18:00:00+00:00,1950.68,m15_exact_open,1952.49,-1.81,-2.16,-2.51,-3.21,0.0,2.56,new_york,15,1951.4813719010003,1955.432,-1.9394999999999527,-7.082000000000107,1950.64,1952.03
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-06-22 16:00:00+00:00,2023-06-22 16:15:00+00:00,2023-06-22 18:15:00+00:00,1923.37,m15_exact_open,1918.02,5.35,5.0,4.65,3.95,8.61,3.94,new_york,16,1927.0906285625983,1930.9535,-0.9729999999999563,-7.573499999999967,1923.38,1926.7
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-06-28 15:45:00+00:00,2023-06-28 16:00:00+00:00,2023-06-28 18:00:00+00:00,1907.29,m15_exact_open,1907.01,0.28,-0.07,-0.42,-1.12,4.53,4.16,new_york,15,1908.2585313852433,1912.8894999999998,-2.893000000000029,-5.559499999999844,1907.3,1908.07
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-07-10 16:45:00+00:00,2023-07-10 17:00:00+00:00,2023-07-10 19:00:00+00:00,1920.86,m15_exact_open,1923.37,-2.51,-2.86,-3.21,-3.91,0.18,4.1,new_york,16,1921.285377371761,1923.5445000000004,-1.337999999999738,-8.394500000000335,1920.97,1923.7
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-07-21 16:00:00+00:00,2023-07-21 16:15:00+00:00,2023-07-21 18:15:00+00:00,1963.18,m15_exact_open,1961.39,1.79,1.44,1.09,0.39,6.39,2.15,new_york,16,1964.7690732559079,1968.5055,-1.9755000000002383,-5.305499999999938,1963.2,1964.36
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-08-01 12:00:00+00:00,2023-08-01 12:15:00+00:00,2023-08-01 14:15:00+00:00,1955.78,m15_exact_open,1954.01,1.77,1.42,1.07,0.37,2.71,1.77,new_york,12,1957.4834366954703,1963.801,-0.2804999999998472,-7.9809999999999945,1955.82,1957.07
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-08-01 15:15:00+00:00,2023-08-01 15:30:00+00:00,2023-08-01 17:30:00+00:00,1952.56,m15_exact_open,1944.4,8.16,7.81,7.46,6.76,8.27,1.05,new_york,15,1955.4119570801156,1961.6405,-2.7730000000001382,-8.060500000000047,1952.58,1955.89
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-08-07 14:00:00+00:00,2023-08-07 14:15:00+00:00,2023-08-07 16:15:00+00:00,1934.84,m15_exact_open,1939.94,-5.1,-5.45,-5.8,-6.5,1.39,5.9,new_york,14,1935.892272735026,1939.9625,-0.8029999999998836,-5.102500000000191,1934.86,1935.45
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-09-05 15:15:00+00:00,2023-09-05 15:30:00+00:00,2023-09-05 17:30:00+00:00,1930.75,m15_exact_open,1927.1,3.65,3.3,2.95,2.25,5.23,3.94,new_york,15,1932.2152046017425,1936.2344999999998,-1.7105000000003656,-5.834499999999707,1930.75,1931.77
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-09-21 13:30:00+00:00,2023-09-21 13:45:00+00:00,2023-09-21 15:45:00+00:00,1925.71,m15_exact_open,1915.32,10.39,10.04,9.69,8.99,10.94,-0.31,new_york,13,1925.8048603970205,1931.6169999999997,-1.9430000000004384,-7.2569999999998345,1925.72,1925.75
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-10-02 15:00:00+00:00,2023-10-02 15:15:00+00:00,2023-10-02 17:15:00+00:00,1837.19,m15_exact_open,1829.23,7.96,7.61,7.26,6.56,8.1,3.24,new_york,15,1837.347819921066,1843.382,-6.403000000000247,-6.142000000000053,1837.24,1838.03
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-10-05 16:30:00+00:00,2023-10-05 16:45:00+00:00,2023-10-05 18:45:00+00:00,1819.27,m15_exact_open,1815.03,4.24,3.89,3.54,2.84,4.46,1.99,new_york,16,1820.2499906987507,1822.636,-0.2949999999998454,-7.276000000000067,1819.18,1820.12
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-10-24 15:30:00+00:00,2023-10-24 15:45:00+00:00,2023-10-24 17:45:00+00:00,1963.84,m15_exact_open,1963.36,0.48,0.13,-0.22,-0.92,4.89,2.31,new_york,15,1966.3512020530181,1973.2965,-2.2044999999998254,-9.75649999999996,1963.81,1966.8
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-11-07 12:45:00+00:00,2023-11-07 13:00:00+00:00,2023-11-07 15:00:00+00:00,1966.46,m15_exact_open,1959.2,7.26,6.91,6.56,5.86,9.27,-0.24,new_york,12,1968.374182678044,1975.768,-4.332999999999856,-9.688000000000102,1966.46,1968.05
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-11-07 15:45:00+00:00,2023-11-07 16:00:00+00:00,2023-11-07 18:00:00+00:00,1963.56,m15_exact_open,1963.96,-0.4,-0.75,-1.1,-1.8,3.41,3.52,new_york,15,1963.7838449989742,1972.804,-4.898499999999785,-13.604000000000042,1963.55,1964.31
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-11-30 16:00:00+00:00,2023-11-30 16:15:00+00:00,2023-11-30 18:15:00+00:00,2034.86,m15_exact_open,2037.6,-2.74,-3.09,-3.44,-4.14,3.79,4.97,new_york,16,2039.0107923285123,2043.032,-1.3855000000000928,-8.211999999999989,2034.82,2040.56
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-12-05 15:15:00+00:00,2023-12-05 15:30:00+00:00,2023-12-05 17:30:00+00:00,2027.26,m15_exact_open,2018.04,9.22,8.87,8.52,7.82,11.79,3.61,new_york,15,2027.353617979875,2031.3204999999998,-4.408500000000004,-5.230499999999893,2027.23,2028.46
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-12-11 13:15:00+00:00,2023-12-11 13:30:00+00:00,2023-12-11 15:30:00+00:00,1994.53,m15_exact_open,1993.04,1.49,1.14,0.79,0.09,2.55,2.25,new_york,13,1995.0341225283114,1999.7849999999999,-5.978000000000293,-6.744999999999891,1994.54,1994.85
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2023-12-11 16:15:00+00:00,2023-12-11 16:30:00+00:00,2023-12-11 18:30:00+00:00,1991.73,m15_exact_open,1982.12,9.61,9.26,8.91,8.21,11.63,-1.0,new_york,16,1994.1207051713427,1999.075,-2.404499999999871,-5.815000000000055,1991.74,1994.43
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-01-08 12:00:00+00:00,2024-01-08 12:15:00+00:00,2024-01-08 14:15:00+00:00,2028.99,m15_exact_open,2020.09,8.9,8.55,8.2,7.5,12.46,0.2,new_york,12,2031.2980208039703,2040.5855,-3.1190000000003693,-11.58549999999991,2029.0,2031.59
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-01-08 15:00:00+00:00,2024-01-08 15:15:00+00:00,2024-01-08 17:15:00+00:00,2024.53,m15_exact_open,2028.82,-4.29,-4.64,-4.99,-5.69,6.34,5.55,new_york,15,2025.3943889044745,2037.1149999999998,-5.348000000000411,-12.584999999999809,2024.53,2025.21
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-01-16 16:00:00+00:00,2024-01-16 16:15:00+00:00,2024-01-16 18:15:00+00:00,2037.09,m15_exact_open,2034.87,2.22,1.87,1.52,0.82,4.84,5.26,new_york,16,2039.536241186157,2048.2200000000003,-3.617999999999938,-11.140000000000327,2037.08,2042.39
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-01-22 12:00:00+00:00,2024-01-22 12:15:00+00:00,2024-01-22 14:15:00+00:00,2021.12,m15_exact_open,2026.67,-5.55,-5.9,-6.25,-6.95,-1.07,6.24,new_york,12,2022.9046227809147,2026.407,-2.477999999999838,-5.266999999999825,2021.14,2022.41
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-02-01 15:30:00+00:00,2024-02-01 15:45:00+00:00,2024-02-01 17:45:00+00:00,2033.87,m15_exact_open,2050.77,-16.9,-17.25,-17.6,-18.3,-5.93,17.87,new_york,15,2035.5319117719791,2040.9934999999998,-2.6675000000002456,-6.413499999999885,2033.99,2035.35
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-02-05 13:00:00+00:00,2024-02-05 13:15:00+00:00,2024-02-05 15:15:00+00:00,2024.09,m15_exact_open,2021.51,2.58,2.23,1.88,1.18,3.1,4.08,new_york,13,2025.4151108577485,2033.2665000000002,-3.124499999999898,-9.186500000000251,2024.08,2025.02
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-02-23 12:30:00+00:00,2024-02-23 12:45:00+00:00,2024-02-23 14:45:00+00:00,2019.39,m15_exact_open,2028.04,-8.65,-9.0,-9.35,-10.05,-2.06,8.97,new_york,12,2019.8857718029044,2023.0729999999999,-2.102000000000089,-6.272999999999911,2019.33,2019.86
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-02-28 12:45:00+00:00,2024-02-28 13:00:00+00:00,2024-02-28 15:00:00+00:00,2026.99,m15_exact_open,2029.39,-2.4,-2.75,-3.1,-3.8,0.46,3.21,new_york,12,2027.4286356093692,2030.4945,-2.245999999999867,-5.684500000000071,2026.96,2027.35
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-03-12 15:00:00+00:00,2024-03-12 15:15:00+00:00,2024-03-12 17:15:00+00:00,2168.91,m15_exact_open,2160.52,8.39,8.04,7.69,6.99,16.29,-1.16,new_york,15,2174.3358013696457,2178.459,-1.5945000000001528,-9.509000000000015,2168.95,2181.46
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-03-14 15:00:00+00:00,2024-03-14 15:15:00+00:00,2024-03-14 17:15:00+00:00,2162.32,m15_exact_open,2160.15,2.17,1.82,1.47,0.77,4.61,4.87,new_york,15,2168.1687028802926,2171.7580000000003,-0.24099999999998545,-9.44800000000032,2162.31,2168.47
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-03-19 12:30:00+00:00,2024-03-19 12:45:00+00:00,2024-03-19 14:45:00+00:00,2154.49,m15_exact_open,2157.64,-3.15,-3.5,-3.85,-4.55,3.76,4.09,new_york,12,2154.7986650815305,2158.967,-0.8739999999997963,-5.45699999999988,2154.52,2156.31
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-03-22 13:00:00+00:00,2024-03-22 13:15:00+00:00,2024-03-22 15:15:00+00:00,2167.02,m15_exact_open,2175.16,-8.14,-8.49,-8.84,-9.54,1.8,9.15,new_york,13,2168.7568021166876,2175.9825,-7.380500000000211,-8.922500000000127,2167.06,2168.6
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-04-10 16:00:00+00:00,2024-04-10 16:15:00+00:00,2024-04-10 18:15:00+00:00,2335.81,m15_exact_open,2333.55,2.26,1.91,1.56,0.86,16.6,16.31,new_york,16,2346.5692407780575,2350.9835,-0.6114999999999782,-15.203499999999622,2335.78,2346.37
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-04-11 12:45:00+00:00,2024-04-11 13:00:00+00:00,2024-04-11 15:00:00+00:00,2330.07,m15_exact_open,2338.51,-8.44,-8.79,-9.14,-9.84,-0.66,9.58,new_york,12,2334.794450089946,2336.9195,-2.354500000000371,-8.779500000000098,2330.04,2334.95
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-04-15 12:15:00+00:00,2024-04-15 12:30:00+00:00,2024-04-15 14:30:00+00:00,2348.56,m15_exact_open,2356.11,-7.55,-7.9,-8.25,-8.95,2.42,12.38,new_york,12,2353.2359102452324,2357.0005,-12.62649999999985,-5.740499999999884,2348.56,2353.37
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-04-19 15:00:00+00:00,2024-04-19 15:15:00+00:00,2024-04-19 17:15:00+00:00,2376.48,m15_exact_open,2386.73,-10.25,-10.6,-10.95,-11.65,3.42,10.36,new_york,15,2381.020963933564,2384.5375,-0.2849999999998545,-8.017499999999927,2376.52,2380.87
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-04-22 12:30:00+00:00,2024-04-22 12:45:00+00:00,2024-04-22 14:45:00+00:00,2361.4,m15_exact_open,2344.57,16.83,16.48,16.13,15.43,22.08,-0.13,new_york,12,2362.9558525443163,2379.939,-5.050500000000284,-20.078999999999724,2361.43,2363.46
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-04-23 14:00:00+00:00,2024-04-23 14:15:00+00:00,2024-04-23 16:15:00+00:00,2302.34,m15_exact_open,2312.63,-10.29,-10.64,-10.99,-11.69,2.41,11.2,new_york,14,2302.6783859465404,2316.737,-10.05099999999993,-14.376999999999953,2302.36,2305.8
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-04-30 13:30:00+00:00,2024-04-30 13:45:00+00:00,2024-04-30 15:45:00+00:00,2317.39,m15_exact_open,2309.03,8.36,8.01,7.66,6.96,12.91,-0.39,new_york,13,2318.0566803935594,2330.4625,-4.940500000000156,-16.0625,2317.4,2317.77
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-04-30 16:45:00+00:00,2024-04-30 17:00:00+00:00,2024-04-30 19:00:00+00:00,2309.7,m15_exact_open,2297.39,12.31,11.96,11.61,10.91,16.65,-0.29,new_york,16,2311.5629230902005,2326.2735000000002,-6.15099999999984,-19.613500000000386,2309.73,2311.44
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-05-02 16:00:00+00:00,2024-05-02 16:15:00+00:00,2024-05-02 18:15:00+00:00,2294.3,m15_exact_open,2303.23,-8.93,-9.28,-9.63,-10.33,8.98,12.44,new_york,16,2301.7901981433533,2313.2400000000002,-0.8699999999998909,-19.01000000000022,2294.23,2304.26
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-05-07 14:30:00+00:00,2024-05-07 14:45:00+00:00,2024-05-07 16:45:00+00:00,2316.09,m15_exact_open,2319.35,-3.26,-3.61,-3.96,-4.66,6.3,7.61,new_york,14,2316.3589131117187,2322.8599999999997,-1.3919999999998254,-7.589999999999691,2316.1,2316.42
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-05-08 12:45:00+00:00,2024-05-08 13:00:00+00:00,2024-05-08 15:00:00+00:00,2310.88,m15_exact_open,2315.08,-4.2,-4.55,-4.9,-5.6,0.03,7.24,new_york,12,2311.117198178808,2314.0215,-0.36750000000029104,-7.151499999999942,2310.89,2311.22
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-05-13 14:45:00+00:00,2024-05-13 15:00:00+00:00,2024-05-13 17:00:00+00:00,2342.88,m15_exact_open,2344.13,-1.25,-1.6,-1.95,-2.65,2.72,6.75,new_york,14,2344.2165586516185,2356.6765,-4.980000000000018,-13.666499999999814,2342.86,2345.22
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-05-21 13:30:00+00:00,2024-05-21 13:45:00+00:00,2024-05-21 15:45:00+00:00,2416.26,m15_exact_open,2426.09,-9.83,-10.18,-10.53,-11.23,-1.09,13.66,new_york,13,2416.7643208965474,2422.2715,-3.256000000000313,-5.151499999999942,2416.27,2418.04
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-05-22 15:45:00+00:00,2024-05-22 16:00:00+00:00,2024-05-22 18:00:00+00:00,2411.15,m15_exact_open,2388.31,22.84,22.49,22.14,21.44,29.08,1.73,new_york,15,2413.4776310059106,2418.434,-2.5234999999997854,-7.744000000000142,2411.13,2414.05
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-05-23 12:30:00+00:00,2024-05-23 12:45:00+00:00,2024-05-23 14:45:00+00:00,2362.11,m15_exact_open,2366.19,-4.08,-4.43,-4.78,-5.48,1.4,7.05,new_york,12,2363.0594573490707,2377.855,-13.141000000000076,-18.425000000000182,2362.07,2363.72
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-05-23 15:45:00+00:00,2024-05-23 16:00:00+00:00,2024-05-23 18:00:00+00:00,2362.84,m15_exact_open,2345.32,17.52,17.17,16.82,16.12,21.5,6.79,new_york,15,2365.2463724830054,2373.22,-9.992000000000644,-5.889999999999873,2362.86,2367.4
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-05-28 13:00:00+00:00,2024-05-28 13:15:00+00:00,2024-05-28 15:15:00+00:00,2343.72,m15_exact_open,2349.83,-6.11,-6.46,-6.81,-7.51,0.33,7.07,new_york,13,2345.1645563136476,2350.7895,-0.4220000000004802,-7.079499999999825,2343.71,2344.72
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-05-29 16:15:00+00:00,2024-05-29 16:30:00+00:00,2024-05-29 18:30:00+00:00,2343.29,m15_exact_open,2339.46,3.83,3.48,3.13,2.43,4.44,3.63,new_york,16,2344.4642706272157,2353.857,-3.16150000000016,-15.436999999999898,2343.29,2344.9
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-06-04 16:45:00+00:00,2024-06-04 17:00:00+00:00,2024-06-04 19:00:00+00:00,2326.66,m15_exact_open,2326.87,-0.21,-0.56,-0.91,-1.61,11.25,5.49,new_york,16,2332.7069739324997,2343.659,-2.6174999999998363,-8.169000000000324,2326.85,2335.88
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-06-10 12:00:00+00:00,2024-06-10 12:15:00+00:00,2024-06-10 14:15:00+00:00,2291.87,m15_exact_open,2300.37,-8.5,-8.85,-9.2,-9.9,-2.29,8.74,new_york,12,2294.3354897351387,2298.091,-8.26949999999988,-6.221000000000004,2291.87,2296.66
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-06-13 12:45:00+00:00,2024-06-13 13:00:00+00:00,2024-06-13 15:00:00+00:00,2314.29,m15_exact_open,2307.28,7.01,6.66,6.31,5.61,10.46,5.64,new_york,12,2315.101242139534,2321.1435,-0.9549999999999272,-5.603500000000167,2314.26,2316.49
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-06-17 13:00:00+00:00,2024-06-17 13:15:00+00:00,2024-06-17 15:15:00+00:00,2319.89,m15_exact_open,2319.36,0.53,0.18,-0.17,-0.87,2.24,2.67,new_york,13,2320.4480613950773,2326.1490000000003,-2.6969999999996617,-6.249000000000251,2319.9,2320.98
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-06-26 16:00:00+00:00,2024-06-26 16:15:00+00:00,2024-06-26 18:15:00+00:00,2310.17,m15_exact_open,2301.56,8.61,8.26,7.91,7.21,16.76,-6.06,new_york,16,2312.660751917447,2316.275,-2.8845000000001164,-6.085000000000036,2310.19,2315.02
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-07-08 14:45:00+00:00,2024-07-08 15:00:00+00:00,2024-07-08 17:00:00+00:00,2373.86,m15_exact_open,2375.52,-1.66,-2.01,-2.36,-3.06,3.59,3.68,new_york,14,2375.0536784007463,2383.3265,-1.7544999999995525,-9.376500000000306,2373.87,2375.03
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-07-12 15:15:00+00:00,2024-07-12 15:30:00+00:00,2024-07-12 17:30:00+00:00,2402.63,m15_exact_open,2407.82,-5.19,-5.54,-5.89,-6.59,11.2,8.33,new_york,15,2403.369246258485,2409.37,-0.6890000000003056,-7.589999999999691,2402.73,2403.96
