mechanism,side,event_utc,ref_level,context
prev_day_low_sweep_rejection,LONG,2023-05-19 16:30:00+00:00,1974.94,pdh=1992.89;pdl=1974.94
prev_day_high_sweep_rejection,SHORT,2023-05-24 13:45:00+00:00,1982.49,pdh=1982.49;pdl=1968.82
prev_day_low_sweep_rejection,LONG,2023-05-24 15:15:00+00:00,1968.82,pdh=1982.49;pdl=1968.82
prev_day_low_sweep_rejection,LONG,2023-05-26 08:45:00+00:00,1956.3,pdh=1985.18;pdl=1956.30
prev_day_high_sweep_rejection,SHORT,2023-05-30 03:30:00+00:00,1946.09,pdh=1946.09;pdl=1940.91
prev_day_low_sweep_rejection,LONG,2023-05-30 09:00:00+00:00,1940.91,pdh=1946.09;pdl=1940.91
prev_day_high_sweep_rejection,SHORT,2023-06-01 02:45:00+00:00,1963.44,pdh=1963.44;pdl=1931.91
prev_day_high_sweep_rejection,SHORT,2023-06-02 13:45:00+00:00,1974.7,pdh=1974.70;pdl=1953.57
prev_day_low_sweep_rejection,LONG,2023-06-05 15:00:00+00:00,1948.0,pdh=1983.32;pdl=1948.00
prev_day_high_sweep_rejection,SHORT,2023-06-07 03:15:00+00:00,1963.93,pdh=1963.93;pdl=1938.06
prev_day_low_sweep_rejection,LONG,2023-06-08 13:45:00+00:00,1954.3,pdh=1966.28;pdl=1954.30
prev_day_high_sweep_rejection,SHORT,2023-06-08 16:45:00+00:00,1966.28,pdh=1966.28;pdl=1954.30
prev_day_high_sweep_rejection,SHORT,2023-06-09 13:45:00+00:00,1970.1,pdh=1970.10;pdl=1939.50
prev_day_low_sweep_rejection,LONG,2023-06-12 02:45:00+00:00,1956.54,pdh=1972.99;pdl=1956.54
prev_day_low_sweep_rejection,LONG,2023-06-13 02:00:00+00:00,1958.21,pdh=1960.33;pdl=1958.21
prev_day_high_sweep_rejection,SHORT,2023-06-13 06:30:00+00:00,1960.33,pdh=1960.33;pdl=1958.21
prev_day_low_sweep_rejection,LONG,2023-06-14 08:45:00+00:00,1949.12,pdh=1966.90;pdl=1949.12
prev_day_low_sweep_rejection,LONG,2023-06-15 14:30:00+00:00,1939.93,pdh=1970.66;pdl=1939.93
prev_day_high_sweep_rejection,SHORT,2023-06-16 03:00:00+00:00,1960.16,pdh=1960.16;pdl=1939.58
prev_day_low_sweep_rejection,LONG,2023-06-19 09:00:00+00:00,1953.19,pdh=1967.83;pdl=1953.19
prev_day_low_sweep_rejection,LONG,2023-06-20 08:45:00+00:00,1955.44,pdh=1958.51;pdl=1955.44
prev_day_low_sweep_rejection,LONG,2023-06-22 07:00:00+00:00,1929.7,pdh=1956.69;pdl=1929.70
prev_day_low_sweep_rejection,LONG,2023-06-23 09:45:00+00:00,1919.11,pdh=1939.36;pdl=1919.11
prev_day_low_sweep_rejection,LONG,2023-06-27 02:00:00+00:00,1922.56,pdh=1926.05;pdl=1922.56
prev_day_high_sweep_rejection,SHORT,2023-06-27 07:00:00+00:00,1926.05,pdh=1926.05;pdl=1922.56
prev_day_low_sweep_rejection,LONG,2023-06-29 02:15:00+00:00,1910.93,pdh=1930.59;pdl=1910.93
prev_day_low_sweep_rejection,LONG,2023-06-30 10:15:00+00:00,1902.76,pdh=1917.10;pdl=1902.76
prev_day_high_sweep_rejection,SHORT,2023-06-30 15:15:00+00:00,1917.1,pdh=1917.10;pdl=1902.76
prev_day_high_sweep_rejection,SHORT,2023-07-03 17:45:00+00:00,1922.67,pdh=1922.67;pdl=1900.44
prev_day_high_sweep_rejection,SHORT,2023-07-05 14:15:00+00:00,1930.92,pdh=1930.92;pdl=1909.97
prev_day_low_sweep_rejection,LONG,2023-07-06 06:30:00+00:00,1919.81,pdh=1930.64;pdl=1919.81
prev_day_low_sweep_rejection,LONG,2023-07-07 07:00:00+00:00,1914.36,pdh=1934.94;pdl=1914.36
prev_day_high_sweep_rejection,SHORT,2023-07-11 04:15:00+00:00,1928.1,pdh=1928.10;pdl=1923.81
prev_day_high_sweep_rejection,SHORT,2023-07-14 06:45:00+00:00,1959.63,pdh=1959.63;pdl=1932.85
prev_day_low_sweep_rejection,LONG,2023-07-17 08:30:00+00:00,1950.93,pdh=1963.71;pdl=1950.93
prev_day_high_sweep_rejection,SHORT,2023-07-20 03:15:00+00:00,1984.33,pdh=1984.33;pdl=1954.62
prev_day_low_sweep_rejection,LONG,2023-07-21 07:00:00+00:00,1969.74,pdh=1980.91;pdl=1969.74
prev_day_low_sweep_rejection,LONG,2023-07-25 02:45:00+00:00,1960.43,pdh=1962.83;pdl=1960.43
prev_day_high_sweep_rejection,SHORT,2023-07-25 03:45:00+00:00,1962.83,pdh=1962.83;pdl=1960.43
prev_day_high_sweep_rejection,SHORT,2023-07-26 07:15:00+00:00,1967.87,pdh=1967.87;pdl=1953.44
prev_day_high_sweep_rejection,SHORT,2023-07-27 13:45:00+00:00,1966.18,pdh=1966.18;pdl=1951.37
prev_day_low_sweep_rejection,LONG,2023-07-28 16:30:00+00:00,1961.95,pdh=1978.29;pdl=1961.95
prev_day_high_sweep_rejection,SHORT,2023-08-01 05:30:00+00:00,1960.51,pdh=1960.51;pdl=1958.24
prev_day_low_sweep_rejection,LONG,2023-08-02 11:45:00+00:00,1951.14,pdh=1972.37;pdl=1951.14
prev_day_low_sweep_rejection,LONG,2023-08-04 07:15:00+00:00,1932.82,pdh=1954.63;pdl=1932.82
prev_day_low_sweep_rejection,LONG,2023-08-09 06:15:00+00:00,1931.32,pdh=1945.14;pdl=1931.32
prev_day_low_sweep_rejection,LONG,2023-08-10 13:15:00+00:00,1922.64,pdh=1937.87;pdl=1922.64
prev_day_low_sweep_rejection,LONG,2023-08-11 04:30:00+00:00,1913.84,pdh=1932.17;pdl=1913.84
prev_day_low_sweep_rejection,LONG,2023-08-14 02:15:00+00:00,1910.67,pdh=1920.82;pdl=1910.67
prev_day_low_sweep_rejection,LONG,2023-08-16 02:30:00+00:00,1902.54,pdh=1916.06;pdl=1902.54
