variant_id,session_family,direction_mode,horizon_hours,entry_ts,exit_ts,direction,net_x4
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-02 13:00:00+00:00,2023-02-02 17:00:00+00:00,1,-35.27228650137732
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-02 13:00:00+00:00,2023-02-02 17:00:00+00:00,-1,35.27228650137732
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-02 18:00:00+00:00,2023-02-03 02:00:00+00:00,1,-1.6787600068131896
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-02 18:00:00+00:00,2023-02-03 02:00:00+00:00,-1,1.6787600068131896
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-02-03 08:00:00+00:00,2023-02-03 12:00:00+00:00,1,-5.668927405174573
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-02-03 08:00:00+00:00,2023-02-03 12:00:00+00:00,-1,5.668927405174573
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-03 13:00:00+00:00,2023-02-03 17:00:00+00:00,1,-58.44953607271395
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-03 13:00:00+00:00,2023-02-03 17:00:00+00:00,-1,58.44953607271395
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-03 18:00:00+00:00,2023-02-06 02:00:00+00:00,1,1.048221147886454
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-03 18:00:00+00:00,2023-02-06 02:00:00+00:00,-1,-1.048221147886454
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-02-06 08:00:00+00:00,2023-02-06 12:00:00+00:00,-1,4.129947258786588
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-02-06 08:00:00+00:00,2023-02-06 12:00:00+00:00,1,-4.129947258786588
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-06 13:00:00+00:00,2023-02-06 17:00:00+00:00,-1,5.744370440850036
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-06 13:00:00+00:00,2023-02-06 17:00:00+00:00,1,-5.744370440850036
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-06 18:00:00+00:00,2023-02-07 02:00:00+00:00,-1,-3.9674699396297206
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-06 18:00:00+00:00,2023-02-07 02:00:00+00:00,1,3.9674699396297206
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-02-07 08:00:00+00:00,2023-02-07 12:00:00+00:00,-1,3.918321834274176
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-02-07 08:00:00+00:00,2023-02-07 12:00:00+00:00,1,-3.918321834274176
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-07 13:00:00+00:00,2023-02-07 17:00:00+00:00,-1,-16.830429080007562
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-07 13:00:00+00:00,2023-02-07 17:00:00+00:00,1,16.830429080007562
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-07 18:00:00+00:00,2023-02-08 02:00:00+00:00,1,2.1359867330015887
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-07 18:00:00+00:00,2023-02-08 02:00:00+00:00,-1,-2.1359867330015887
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-02-08 08:00:00+00:00,2023-02-08 12:00:00+00:00,-1,-4.168083795440547
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-02-08 08:00:00+00:00,2023-02-08 12:00:00+00:00,1,4.168083795440547
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-08 13:00:00+00:00,2023-02-08 17:00:00+00:00,-1,7.471417965850329
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-08 13:00:00+00:00,2023-02-08 17:00:00+00:00,1,-7.471417965850329
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-08 18:00:00+00:00,2023-02-09 02:00:00+00:00,-1,1.0434495836426176
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-08 18:00:00+00:00,2023-02-09 02:00:00+00:00,1,-1.0434495836426176
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-02-09 08:00:00+00:00,2023-02-09 12:00:00+00:00,1,9.552912150850153
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-02-09 08:00:00+00:00,2023-02-09 12:00:00+00:00,-1,-9.552912150850153
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-09 13:00:00+00:00,2023-02-09 17:00:00+00:00,-1,11.82765001321708
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-09 13:00:00+00:00,2023-02-09 17:00:00+00:00,1,-11.82765001321708
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-09 18:00:00+00:00,2023-02-10 02:00:00+00:00,1,-10.43130449154994
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-09 18:00:00+00:00,2023-02-10 02:00:00+00:00,-1,10.43130449154994
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-02-10 08:00:00+00:00,2023-02-10 12:00:00+00:00,-1,-3.8984771573605514
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-02-10 08:00:00+00:00,2023-02-10 12:00:00+00:00,1,3.8984771573605514
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-10 13:00:00+00:00,2023-02-10 17:00:00+00:00,1,-5.182081611324998
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-10 13:00:00+00:00,2023-02-10 17:00:00+00:00,-1,5.182081611324998
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-10 18:00:00+00:00,2023-02-13 02:00:00+00:00,1,4.4447670901392025
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-10 18:00:00+00:00,2023-02-13 02:00:00+00:00,-1,-4.4447670901392025
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-02-13 08:00:00+00:00,2023-02-13 12:00:00+00:00,1,-6.274012419077855
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-02-13 08:00:00+00:00,2023-02-13 12:00:00+00:00,-1,6.274012419077855
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-13 13:00:00+00:00,2023-02-13 17:00:00+00:00,1,-9.046178805260803
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-13 13:00:00+00:00,2023-02-13 17:00:00+00:00,-1,9.046178805260803
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-13 18:00:00+00:00,2023-02-14 02:00:00+00:00,1,5.663901875031392
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-13 18:00:00+00:00,2023-02-14 02:00:00+00:00,-1,-5.663901875031392
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-02-14 08:00:00+00:00,2023-02-14 12:00:00+00:00,1,-5.210096850453639
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-02-14 08:00:00+00:00,2023-02-14 12:00:00+00:00,-1,5.210096850453639
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-14 13:00:00+00:00,2023-02-14 17:00:00+00:00,-1,7.31939513477985
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-14 13:00:00+00:00,2023-02-14 17:00:00+00:00,1,-7.31939513477985
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-14 18:00:00+00:00,2023-02-15 02:00:00+00:00,1,4.2521489971346185
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-14 18:00:00+00:00,2023-02-15 02:00:00+00:00,-1,-4.2521489971346185
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-02-15 08:00:00+00:00,2023-02-15 12:00:00+00:00,-1,10.560761772049185
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-02-15 08:00:00+00:00,2023-02-15 12:00:00+00:00,1,-10.560761772049185
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-15 13:00:00+00:00,2023-02-15 17:00:00+00:00,-1,1.0090090090089547
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-15 13:00:00+00:00,2023-02-15 17:00:00+00:00,1,-1.0090090090089547
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-15 18:00:00+00:00,2023-02-16 02:00:00+00:00,-1,1.4659974411969179
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-15 18:00:00+00:00,2023-02-16 02:00:00+00:00,1,-1.4659974411969179
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-02-16 08:00:00+00:00,2023-02-16 12:00:00+00:00,-1,-2.6230936819172634
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-02-16 08:00:00+00:00,2023-02-16 12:00:00+00:00,1,2.6230936819172634
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-16 13:00:00+00:00,2023-02-16 17:00:00+00:00,-1,3.6857956857955965
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-16 13:00:00+00:00,2023-02-16 17:00:00+00:00,1,-3.6857956857955965
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-16 18:00:00+00:00,2023-02-17 02:00:00+00:00,-1,7.317194289261168
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-16 18:00:00+00:00,2023-02-17 02:00:00+00:00,1,-7.317194289261168
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-02-17 08:00:00+00:00,2023-02-17 12:00:00+00:00,-1,1.0343434343433755
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-02-17 08:00:00+00:00,2023-02-17 12:00:00+00:00,1,-1.0343434343433755
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-17 13:00:00+00:00,2023-02-17 17:00:00+00:00,1,12.20995962314951
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-17 13:00:00+00:00,2023-02-17 17:00:00+00:00,-1,-12.20995962314951
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-17 18:00:00+00:00,2023-02-20 02:00:00+00:00,-1,0.7485630263333807
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-17 18:00:00+00:00,2023-02-20 02:00:00+00:00,1,-0.7485630263333807
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-02-20 08:00:00+00:00,2023-02-20 12:00:00+00:00,-1,1.0404526644712495
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-02-20 08:00:00+00:00,2023-02-20 12:00:00+00:00,1,-1.0404526644712495
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-20 13:00:00+00:00,2023-02-20 17:00:00+00:00,1,-2.731492408150348
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-20 13:00:00+00:00,2023-02-20 17:00:00+00:00,-1,2.731492408150348
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-20 18:00:00+00:00,2023-02-21 03:00:00+00:00,1,-0.7450700879069928
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-20 18:00:00+00:00,2023-02-21 03:00:00+00:00,-1,0.7450700879069928
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-02-21 08:00:00+00:00,2023-02-21 12:00:00+00:00,-1,12.88000000000014
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-02-21 08:00:00+00:00,2023-02-21 12:00:00+00:00,1,-12.88000000000014
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-21 13:00:00+00:00,2023-02-21 17:00:00+00:00,1,7.799086757991
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-21 13:00:00+00:00,2023-02-21 17:00:00+00:00,-1,-7.799086757991
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-21 18:00:00+00:00,2023-02-22 02:00:00+00:00,1,4.334391534391421
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-21 18:00:00+00:00,2023-02-22 02:00:00+00:00,-1,-4.334391534391421
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-02-22 08:00:00+00:00,2023-02-22 12:00:00+00:00,-1,3.7076950167284775
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-02-22 08:00:00+00:00,2023-02-22 12:00:00+00:00,1,-3.7076950167284775
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-22 13:00:00+00:00,2023-02-22 17:00:00+00:00,1,-4.598569384835268
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-22 13:00:00+00:00,2023-02-22 17:00:00+00:00,-1,4.598569384835268
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-22 18:00:00+00:00,2023-02-23 02:00:00+00:00,1,-9.852897089988032
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-22 18:00:00+00:00,2023-02-23 02:00:00+00:00,-1,9.852897089988032
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-02-23 08:00:00+00:00,2023-02-23 12:00:00+00:00,1,-8.075598705501562
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-02-23 08:00:00+00:00,2023-02-23 12:00:00+00:00,-1,8.075598705501562
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-23 13:00:00+00:00,2023-02-23 17:00:00+00:00,-1,4.7030195118331415
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-23 13:00:00+00:00,2023-02-23 17:00:00+00:00,1,-4.7030195118331415
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-23 18:00:00+00:00,2023-02-24 02:00:00+00:00,1,7.167907361455835
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-23 18:00:00+00:00,2023-02-24 02:00:00+00:00,-1,-7.167907361455835
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-02-24 08:00:00+00:00,2023-02-24 12:00:00+00:00,-1,3.3862433862432773
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-02-24 08:00:00+00:00,2023-02-24 12:00:00+00:00,1,-3.3862433862432773
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-24 13:00:00+00:00,2023-02-24 17:00:00+00:00,-1,12.368007397133512
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-24 13:00:00+00:00,2023-02-24 17:00:00+00:00,1,-12.368007397133512
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-24 18:00:00+00:00,2023-02-27 02:00:00+00:00,-1,-1.5376997524195823
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-24 18:00:00+00:00,2023-02-27 02:00:00+00:00,1,1.5376997524195823
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-02-27 08:00:00+00:00,2023-02-27 12:00:00+00:00,-1,-4.431561996779283
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-02-27 08:00:00+00:00,2023-02-27 12:00:00+00:00,1,4.431561996779283
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-27 13:00:00+00:00,2023-02-27 17:00:00+00:00,1,6.325528593727853
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-27 13:00:00+00:00,2023-02-27 17:00:00+00:00,-1,-6.325528593727853
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-27 18:00:00+00:00,2023-02-28 02:00:00+00:00,-1,0.6123492006894152
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-27 18:00:00+00:00,2023-02-28 02:00:00+00:00,1,-0.6123492006894152
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-02-28 08:00:00+00:00,2023-02-28 12:00:00+00:00,1,-14.493356441363384
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-02-28 08:00:00+00:00,2023-02-28 12:00:00+00:00,-1,14.493356441363384
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-02-28 13:00:00+00:00,2023-02-28 17:00:00+00:00,1,24.39971202303799
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-02-28 13:00:00+00:00,2023-02-28 17:00:00+00:00,-1,-24.39971202303799
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-02-28 18:00:00+00:00,2023-03-01 02:00:00+00:00,-1,3.7446627269337975
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-02-28 18:00:00+00:00,2023-03-01 02:00:00+00:00,1,-3.7446627269337975
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-03-01 08:00:00+00:00,2023-03-01 12:00:00+00:00,1,0.23911187019619973
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-03-01 08:00:00+00:00,2023-03-01 12:00:00+00:00,-1,-0.23911187019619973
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-03-01 13:00:00+00:00,2023-03-01 17:00:00+00:00,1,9.0253467240556
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-03-01 13:00:00+00:00,2023-03-01 17:00:00+00:00,-1,-9.0253467240556
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-03-01 18:00:00+00:00,2023-03-02 02:00:00+00:00,1,-5.61373992288822
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-03-01 18:00:00+00:00,2023-03-02 02:00:00+00:00,-1,5.61373992288822
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-03-02 08:00:00+00:00,2023-03-02 12:00:00+00:00,-1,1.126039667306375
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-03-02 08:00:00+00:00,2023-03-02 12:00:00+00:00,1,-1.126039667306375
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-03-02 13:00:00+00:00,2023-03-02 17:00:00+00:00,1,-0.2658950960755122
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-03-02 13:00:00+00:00,2023-03-02 17:00:00+00:00,-1,0.2658950960755122
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-03-02 18:00:00+00:00,2023-03-03 02:00:00+00:00,1,4.703958372049673
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-03-02 18:00:00+00:00,2023-03-03 02:00:00+00:00,-1,-4.703958372049673
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-03-03 08:00:00+00:00,2023-03-03 12:00:00+00:00,1,6.3474623095744045
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-03-03 08:00:00+00:00,2023-03-03 12:00:00+00:00,-1,-6.3474623095744045
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-03-03 13:00:00+00:00,2023-03-03 17:00:00+00:00,1,-6.908854166666632
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-03-03 13:00:00+00:00,2023-03-03 17:00:00+00:00,-1,6.908854166666632
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-03-03 18:00:00+00:00,2023-03-06 02:00:00+00:00,-1,-6.730516431924935
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-03-03 18:00:00+00:00,2023-03-06 02:00:00+00:00,1,6.730516431924935
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-03-06 08:00:00+00:00,2023-03-06 12:00:00+00:00,-1,5.906232935486481
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-03-06 08:00:00+00:00,2023-03-06 12:00:00+00:00,1,-5.906232935486481
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-03-06 13:00:00+00:00,2023-03-06 17:00:00+00:00,-1,-4.08295658414053
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-03-06 13:00:00+00:00,2023-03-06 17:00:00+00:00,1,4.08295658414053
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-03-06 18:00:00+00:00,2023-03-07 02:00:00+00:00,-1,8.713128038897777
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-03-06 18:00:00+00:00,2023-03-07 02:00:00+00:00,1,-8.713128038897777
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-03-07 08:00:00+00:00,2023-03-07 12:00:00+00:00,-1,8.17549990293136
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-03-07 08:00:00+00:00,2023-03-07 12:00:00+00:00,1,-8.17549990293136
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-03-07 13:00:00+00:00,2023-03-07 17:00:00+00:00,-1,45.35224586288296
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-03-07 13:00:00+00:00,2023-03-07 17:00:00+00:00,1,-45.35224586288296
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-03-07 18:00:00+00:00,2023-03-08 02:00:00+00:00,-1,7.965080379005617
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-03-07 18:00:00+00:00,2023-03-08 02:00:00+00:00,1,-7.965080379005617
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-03-08 08:00:00+00:00,2023-03-08 12:00:00+00:00,1,0.5024674742036714
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-03-08 08:00:00+00:00,2023-03-08 12:00:00+00:00,-1,-0.5024674742036714
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-03-08 13:00:00+00:00,2023-03-08 17:00:00+00:00,1,13.667546174142089
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-03-08 13:00:00+00:00,2023-03-08 17:00:00+00:00,-1,-13.667546174142089
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-03-08 18:00:00+00:00,2023-03-09 02:00:00+00:00,1,-3.041508372027657
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-03-08 18:00:00+00:00,2023-03-09 02:00:00+00:00,-1,3.041508372027657
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-03-09 08:00:00+00:00,2023-03-09 12:00:00+00:00,-1,-10.876912021353077
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-03-09 08:00:00+00:00,2023-03-09 12:00:00+00:00,1,10.876912021353077
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-03-09 13:00:00+00:00,2023-03-09 17:00:00+00:00,1,21.38584805483129
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-03-09 13:00:00+00:00,2023-03-09 17:00:00+00:00,-1,-21.38584805483129
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-03-09 18:00:00+00:00,2023-03-10 02:00:00+00:00,1,10.92353189691587
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-03-09 18:00:00+00:00,2023-03-10 02:00:00+00:00,-1,-10.92353189691587
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-03-10 08:00:00+00:00,2023-03-10 12:00:00+00:00,-1,-3.1769815418025877
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-03-10 08:00:00+00:00,2023-03-10 12:00:00+00:00,1,3.1769815418025877
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-03-10 13:00:00+00:00,2023-03-10 17:00:00+00:00,1,39.95221756258673
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-03-10 13:00:00+00:00,2023-03-10 17:00:00+00:00,-1,-39.95221756258673
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-03-10 18:00:00+00:00,2023-03-13 01:00:00+00:00,1,18.76689038031311
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-03-10 18:00:00+00:00,2023-03-13 01:00:00+00:00,-1,-18.76689038031311
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-03-13 08:00:00+00:00,2023-03-13 12:00:00+00:00,-1,-5.637029637029743
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-03-13 08:00:00+00:00,2023-03-13 12:00:00+00:00,1,5.637029637029743
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-03-13 13:00:00+00:00,2023-03-13 17:00:00+00:00,1,8.623011356450823
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-03-13 13:00:00+00:00,2023-03-13 17:00:00+00:00,-1,-8.623011356450823
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-03-13 18:00:00+00:00,2023-03-14 02:00:00+00:00,-1,-1.9466277012997542
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-03-13 18:00:00+00:00,2023-03-14 02:00:00+00:00,1,1.9466277012997542
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-03-14 08:00:00+00:00,2023-03-14 12:00:00+00:00,1,-6.806886538062505
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-03-14 08:00:00+00:00,2023-03-14 12:00:00+00:00,-1,6.806886538062505
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-03-14 13:00:00+00:00,2023-03-14 17:00:00+00:00,1,0.05444557872753271
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-03-14 13:00:00+00:00,2023-03-14 17:00:00+00:00,-1,-0.05444557872753271
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-03-14 18:00:00+00:00,2023-03-15 02:00:00+00:00,-1,5.417579331648324
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-03-14 18:00:00+00:00,2023-03-15 02:00:00+00:00,1,-5.417579331648324
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-03-15 08:00:00+00:00,2023-03-15 12:00:00+00:00,1,14.624881291547917
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-03-15 08:00:00+00:00,2023-03-15 12:00:00+00:00,-1,-14.624881291547917
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-03-15 13:00:00+00:00,2023-03-15 17:00:00+00:00,1,8.39907499174095
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-03-15 13:00:00+00:00,2023-03-15 17:00:00+00:00,-1,-8.39907499174095
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2023-03-15 18:00:00+00:00,2023-03-16 02:00:00+00:00,-1,12.29507837334212
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2023-03-15 18:00:00+00:00,2023-03-16 02:00:00+00:00,1,-12.29507837334212
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2023-03-16 08:00:00+00:00,2023-03-16 12:00:00+00:00,-1,-4.681419037583475
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2023-03-16 08:00:00+00:00,2023-03-16 12:00:00+00:00,1,4.681419037583475
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2023-03-16 13:00:00+00:00,2023-03-16 17:00:00+00:00,1,-7.96405736996698
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2023-03-16 13:00:00+00:00,2023-03-16 17:00:00+00:00,-1,7.96405736996698
