stage,decision_scope,promotion,classification,spec_type,candidate,dimension,bucket,dimension_a,bucket_a,dimension_b,bucket_b,n,mean_final_bps,median_final_bps,cost_stressed_mean_bps,hit_rate_pct,median_mae_bps,median_mfe_bps,ex2025_cost_mean_bps,leave_one_year_out_min_cost_mean_bps,second_half_cost_mean_bps,q4_cost_mean_bps,recent_third_cost_mean_bps,touch_stop_100bps_pct,touch_target_100bps_pct,source_stage39c_n,source_stage39c_cost_stressed_mean_bps,mean_mae_bps,touch_stop_50bps_pct,touch_stop_150bps_pct,mean_mfe_bps,touch_target_50bps_pct,touch_target_150bps_pct,cost_bps,mean_after_cost_plus_slip_0bps,mean_after_cost_plus_slip_4bps,mean_after_cost_plus_slip_8bps,mean_after_cost_plus_slip_12bps,mean_after_cost_plus_slip_16bps,years_count,ex2025_n,leave_one_year_out_json,year_cost_mean_json,first_half_n,first_half_mean_bps,first_half_cost_mean_bps,first_half_hit_rate_pct,second_half_n,second_half_mean_bps,second_half_hit_rate_pct,q1_n,q1_mean_bps,q1_cost_mean_bps,q1_hit_rate_pct,q2_n,q2_mean_bps,q2_cost_mean_bps,q2_hit_rate_pct,q3_n,q3_mean_bps,q3_cost_mean_bps,q3_hit_rate_pct,q4_n,q4_mean_bps,q4_hit_rate_pct,recent_third_n,recent_third_mean_bps,recent_third_hit_rate_pct
Stage39D_CONDITION_ROBUSTNESS_AND_FORWARD_SPLIT_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,FAIL_CONDITION_ROBUSTNESS_NO_PROMOTION,single_condition,RANGE_BOTTOM_REV_LONG_W48_Q0.05,atr24_bucket,ATR24_MID,,,,,52,40.32428939158381,34.76882337264287,32.32428939158381,65.38461538461539,-70.78367552785681,120.69357902302235,9.238825941393245,9.238825941393245,44.00961235874551,76.00815004066224,44.668651569195475,38.46153846153847,61.53846153846154,52,32.32428939158382,-96.50430512953184,65.38461538461539,21.153846153846153,136.0789427113441,80.76923076923077,38.46153846153847,8.0,32.32428939158381,28.32428939158381,24.32428939158381,20.32428939158381,16.32428939158381,5,39,"{""2022"": 41.983477477836814, ""2023"": 30.04985960655513, ""2024"": 43.89957421125805, ""2025"": 9.238825941393245, ""2026"": 35.561189771208085}","{""2022"": 0.1269957707404572, ""2023"": 39.90572200834611, ""2024"": 0.905659166753729, ""2025"": 101.58067974215552, ""2026"": -132.7576299692543}",26,28.63896642442213,20.63896642442213,61.53846153846154,26,52.00961235874551,69.23076923076923,13,28.064127910299224,20.064127910299224,61.53846153846154,13,29.213804938545028,21.213804938545028,61.53846153846154,13,20.011074676828766,12.011074676828766,61.53846153846154,13,84.00815004066224,76.92307692307693,18,52.668651569195475,72.22222222222221
Stage39D_CONDITION_ROBUSTNESS_AND_FORWARD_SPLIT_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,FORWARD_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,single_condition,RANGE_BOTTOM_REV_LONG_W48_Q0.05,trigger_severity_bucket,SEVERITY_MID,,,,,52,50.50381722050625,31.403718427981396,42.50381722050625,63.46153846153846,-74.06457517217468,120.69357902302235,36.0047397306793,36.0047397306793,65.4452283555141,71.69282964544013,78.45227373038351,44.230769230769226,61.53846153846154,52,42.50381722050623,-105.72460983428125,63.46153846153846,25.0,145.4073150297271,80.76923076923077,40.38461538461539,8.0,42.50381722050625,38.50381722050625,34.50381722050625,30.50381722050625,26.50381722050625,5,41,"{""2022"": 45.93173129406161, ""2023"": 55.07338106553066, ""2024"": 39.15399419886681, ""2025"": 36.0047397306793, ""2026"": 38.50337657638945}","{""2022"": 28.106578111573683, ""2023"": 14.222298569201314, ""2024"": 53.6698939593043, ""2025"": 66.72765150077029, ""2026"": 107.84434774108053}",26,27.562406085498374,19.562406085498374,61.53846153846154,26,73.4452283555141,65.38461538461539,13,36.00330807088863,28.00330807088863,61.53846153846154,13,19.121504100108126,11.121504100108126,61.53846153846154,13,67.19762706558804,59.19762706558804,61.53846153846154,13,79.69282964544013,69.23076923076923,18,86.45227373038351,72.22222222222221
Stage39D_CONDITION_ROBUSTNESS_AND_FORWARD_SPLIT_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,FORWARD_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,single_condition,RANGE_BOTTOM_REV_LONG_W48_Q0.05,prior_ret72_regime,DOWN_MODERATE_-200_-75BPS,,,,,50,50.07347084470807,32.131479137117445,42.07347084470807,66.0,-88.38887186624677,117.7114518899902,32.15746775941753,32.15746775941753,69.1583026777702,72.71877196866654,76.7036431161629,40.0,62.0,50,42.07347084470807,-110.45198252928796,76.0,24.0,142.42229152780095,82.0,30.0,8.0,42.07347084470807,38.07347084470807,34.07347084470807,30.07347084470807,26.07347084470807,5,41,"{""2022"": 56.171929230960004, ""2023"": 44.58674383968696, ""2024"": 40.66294233516368, ""2025"": 32.15746775941753, ""2026"": 38.790515450878566}","{""2022"": 1.9470892838372258, ""2023"": 35.61076885761951, ""2024"": 48.49921183263253, ""2025"": 87.24637378880948, ""2026"": 71.62006938917376}",25,22.988639011645958,14.988639011645958,52.0,25,77.1583026777702,80.0,12,-14.42542334293038,-22.42542334293038,50.0,13,57.52469656971644,49.52469656971644,53.84615384615385,12,73.30112761263247,65.30112761263247,83.33333333333334,13,80.71877196866654,76.92307692307693,17,84.7036431161629,82.35294117647058
Stage39D_CONDITION_ROBUSTNESS_AND_FORWARD_SPLIT_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,FORWARD_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,single_condition,RANGE_BOTTOM_REV_LONG_W48_Q0.05,spread_regime,NA,,,,,156,42.31976882080977,34.03049564779437,34.31976882080977,62.82051282051282,-81.40424120059886,114.91886279222373,16.94112897113509,16.94112897113509,57.195087285590844,64.23746419890666,74.19615418870657,41.02564102564102,57.692307692307686,156,34.31976882080977,-121.26766982380902,69.87179487179486,27.564102564102566,150.57758759453492,76.92307692307693,37.82051282051282,8.0,34.31976882080977,30.31976882080977,26.31976882080977,22.31976882080977,18.31976882080977,5,123,"{""2022"": 42.317911840684445, ""2023"": 40.911271071550914, ""2024"": 36.67658498648265, ""2025"": 16.94112897113509, ""2026"": 34.999400228817365}","{""2022"": -0.7065816455379537, ""2023"": 16.997914068862116, ""2024"": 26.73973845013213, ""2025"": 99.09469916959719, ""2026"": 27.426364539589805}",78,19.444450356028696,11.444450356028696,56.41025641025641,78,65.19508728559084,69.23076923076923,39,17.53310560137691,9.53310560137691,51.28205128205128,39,21.355795110680482,13.355795110680482,61.53846153846154,39,58.152710372274996,50.152710372274996,69.23076923076923,39,72.23746419890666,69.23076923076923,52,82.19615418870657,75.0
Stage39D_CONDITION_ROBUSTNESS_AND_FORWARD_SPLIT_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,single_condition,RANGE_BOTTOM_REV_LONG_W48_Q0.05,weekday,Monday,,,,,38,83.91493511097478,55.43790074696076,75.91493511097478,68.42105263157895,-64.1315371241208,125.03186469952743,65.8804279293356,44.902480878710705,113.17628095362285,180.9128952663547,179.40910066209133,34.21052631578947,65.78947368421053,38,75.91493511097478,-100.41513336741332,63.1578947368421,28.947368421052634,186.5989637054779,81.57894736842105,42.10526315789473,8.0,75.91493511097478,71.91493511097478,67.91493511097478,63.91493511097478,59.91493511097478,5,29,"{""2022"": 105.4162650271618, ""2023"": 74.70029434827356, ""2024"": 95.16512197020644, ""2025"": 65.8804279293356, ""2026"": 44.902480878710705}","{""2022"": -6.688788654348849, ""2023"": 82.39301917871465, ""2024"": 13.886555231228371, ""2025"": 108.24834714070101, ""2026"": 339.5207960852195}",19,46.65358926832672,38.65358926832672,63.1578947368421,19,121.17628095362285,73.68421052631578,9,2.692655220684562,-5.307344779315438,44.44444444444444,10,86.21842991120465,78.21842991120465,80.0,9,45.913376161698594,37.913376161698594,66.66666666666666,10,188.9128952663547,80.0,13,187.40910066209133,84.61538461538461
Stage39D_CONDITION_ROBUSTNESS_AND_FORWARD_SPLIT_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,single_condition,RANGE_BOTTOM_REV_LONG_W48_Q0.05,session_utc,LONDON_07_12,,,,,31,68.92231859161537,49.98685861355767,60.922318591615365,61.29032258064516,-76.42121467580587,133.40089870079063,62.0974628588353,43.19763024532364,88.90419687330808,181.6424830883625,98.27264292749669,38.70967741935484,58.06451612903226,31,60.92231859161536,-113.32227699036441,70.96774193548387,29.03225806451613,180.51337552536248,74.19354838709677,45.16129032258064,8.0,60.922318591615365,56.922318591615365,52.922318591615365,48.922318591615365,44.922318591615365,5,21,"{""2022"": 62.15383433528184, ""2023"": 85.29545753049672, ""2024"": 54.814276277965384, ""2025"": 62.0974628588353, ""2026"": 43.19763024532364}","{""2022"": 52.6095873218665, ""2023"": -22.642729198835074, ""2024"": 81.86417795270096, ""2025"": 58.45451563045346, ""2026"": 226.3527431570047}",15,39.074981757809766,31.074981757809766,60.0,16,96.90419687330808,62.5,7,19.935883848454715,11.935883848454715,42.857142857142854,8,55.82169242849544,47.82169242849544,75.0,8,4.165910658253658,-3.834089341746342,62.5,8,189.6424830883625,62.5,11,106.27264292749669,54.54545454545454
Stage39D_CONDITION_ROBUSTNESS_AND_FORWARD_SPLIT_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,cross_condition,RANGE_BOTTOM_REV_LONG_W48_Q0.05,,,session_utc,LONDON_07_12,spread_regime,NA,31,68.92231859161537,49.98685861355767,60.922318591615365,61.29032258064516,-76.42121467580587,133.40089870079063,62.0974628588353,43.19763024532364,88.90419687330808,181.6424830883625,98.27264292749669,38.70967741935484,58.06451612903226,31,60.92231859161536,-113.32227699036441,70.96774193548387,29.03225806451613,180.51337552536248,74.19354838709677,45.16129032258064,8.0,60.922318591615365,56.922318591615365,52.922318591615365,48.922318591615365,44.922318591615365,5,21,"{""2022"": 62.15383433528184, ""2023"": 85.29545753049672, ""2024"": 54.814276277965384, ""2025"": 62.0974628588353, ""2026"": 43.19763024532364}","{""2022"": 52.6095873218665, ""2023"": -22.642729198835074, ""2024"": 81.86417795270096, ""2025"": 58.45451563045346, ""2026"": 226.3527431570047}",15,39.074981757809766,31.074981757809766,60.0,16,96.90419687330808,62.5,7,19.935883848454715,11.935883848454715,42.857142857142854,8,55.82169242849544,47.82169242849544,75.0,8,4.165910658253658,-3.834089341746342,62.5,8,189.6424830883625,62.5,11,106.27264292749669,54.54545454545454
Stage39D_CONDITION_ROBUSTNESS_AND_FORWARD_SPLIT_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,single_condition,RANGE_BOTTOM_REV_LONG_W48_Q0.05,prior_ret72_regime,NEUTRAL_-75_75BPS,,,,,81,49.749876380791896,34.308905671429635,41.749876380791896,62.96296296296296,-65.82497581835823,110.84498412521792,17.52530905030511,17.52530905030511,81.06386201728893,131.38816316275438,86.04070667410932,35.80246913580247,54.32098765432099,81,41.74987638079189,-90.63192960566936,64.19753086419753,19.753086419753085,141.36640550757116,76.5432098765432,39.50617283950617,8.0,41.749876380791896,37.749876380791896,33.749876380791896,29.749876380791896,25.749876380791896,5,67,"{""2022"": 51.98733077946444, ""2023"": 57.64889370559196, ""2024"": 46.43376956057172, ""2025"": 17.52530905030511, ""2026"": 38.81813772853744}","{""2022"": -11.79988508918764, ""2023"": 6.136077573239762, ""2024"": 31.25795565808508, ""2025"": 157.68173431955006, ""2026"": 98.18584543669016}",40,9.453041103382436,1.4530411033824358,52.5,41,89.06386201728893,73.17073170731707,20,18.887165999735885,10.887165999735885,50.0,20,0.018916207028988375,-7.9810837929710114,55.00000000000001,20,36.22334581455017,28.22334581455017,65.0,21,139.38816316275438,80.95238095238095,27,94.04070667410932,70.37037037037037
Stage39D_CONDITION_ROBUSTNESS_AND_FORWARD_SPLIT_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,single_condition,RANGE_BOTTOM_REV_LONG_W48_Q0.05,trigger_severity_bucket,SEVERITY_LOW,,,,,52,48.443878181679466,31.66577880221677,40.443878181679466,63.46153846153846,-69.57846416476175,127.887773793971,17.232455825591554,17.232455825591554,84.81402509806354,117.59482495095293,106.26993452158607,30.76923076923077,63.46153846153846,52,40.443878181679466,-118.53457727792528,63.46153846153846,25.0,172.64360890064802,80.76923076923077,40.38461538461539,8.0,40.443878181679466,36.443878181679466,32.443878181679466,28.443878181679466,24.443878181679466,5,41,"{""2022"": 62.62695448099153, ""2023"": 46.97334638839086, ""2024"": 36.07534961063917, ""2025"": 17.232455825591554, ""2026"": 39.566493651192765}","{""2022"": -42.23849711575642, ""2023"": 20.855473561545303, ""2024"": 53.549463894800404, ""2025"": 126.95917969073446, ""2026"": 50.97249254751999}",26,4.0737312652954065,-3.9262687347045935,46.15384615384615,26,92.81402509806354,80.76923076923077,13,-19.718068458244314,-27.718068458244314,30.76923076923077,13,27.865530988835125,19.865530988835125,61.53846153846154,13,60.033225245174144,52.033225245174144,84.61538461538461,13,125.59482495095293,76.92307692307693,18,114.26993452158607,83.33333333333334
