candidate,signal_count,pf_x4,avg_net_x4,win_rate_x4,tail_pf_x4,max_drawdown_x4,member_quality,sibling_group
handoff_align_follow_h14_tp06_sl065,12,2.8519899734971554,2.202660416666519,0.8333333333333334,5.536625276734486,-14.27217500000079,GOOD_MEMBER,session_handoff_imbalance_v1::handoff_align_follow_hX_tp06_sl065
handoff_align_follow_h13_tp06_sl065,13,2.6128417654005966,2.1748923076924322,0.8461538461538461,1.7346594182644897,-17.530299999999713,GOOD_MEMBER,session_handoff_imbalance_v1::handoff_align_follow_hX_tp06_sl065
handoff_align_follow_h15_tp06_sl065,12,0.677437517078322,-1.057487500000116,0.5833333333333334,0.7258485118943566,-18.8403750000005,WEAK_OR_REPAIR_MEMBER,session_handoff_imbalance_v1::handoff_align_follow_hX_tp06_sl065
