decision,family,name,events,pf_x1,pf_x4,pf_x6,boot_pf_p05_x4,median_x4,total_x4,win_rate_x4,rank_score
STAGE26A_REJECT,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,114,1.6858928761232124,0.8755376721222481,0.5591560697295129,0.5149095372346524,0.13028571428569657,-23.826285714284367,0.543859649122807,3.9180435144728745
STAGE26A_REJECT,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h180_e13_tp0.8_sl0.8,114,1.5971902226155597,0.8484098474301552,0.5447435861064684,0.4995851040243613,0.27828571428560744,-30.238857142855167,0.5614035087719298,3.81961311330821
STAGE26A_REJECT,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.55_pb0.15_h90_e13_tp0.8_sl0.8,188,1.3964992256829023,0.7006946593467895,0.4363159270672295,0.5166292696540232,0.021142857142854243,-100.03485714285532,0.5053191489361702,3.3883883405592448
STAGE26A_REJECT,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.55_pb0.15_h180_e13_tp0.8_sl0.8,188,1.353624222336457,0.6908868326549823,0.43132190622997596,0.49233668418534493,0.06285714285716049,-106.19485714285472,0.5212765957446809,3.3268086771764156
