variant_id,thesis_family,horizon_hours,diagnostic_only,signal_count,pf_x4,avg_net_x4,win_rate_x4,tail_pf_x4,recent_pf_x4,cost1_pf_x4,max_drawdown_x4,fatal_failed_gates,stage36c_decision,next_action
stage36c_clean_no_news_momentum_h4_guard2,event_risk_regime,4,False,24211,1.0041400103294535,0.0043637189707162564,0.49337078187600675,0.9355988893095999,0.9355988893095999,0.41031362517798287,-401.3549999999972,pf;avg_net;win_rate;tail_pf;cost1_pf;drawdown;recent_pf,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36c_clean_no_news_reversal_h4_guard2,event_risk_regime,4,False,24211,0.9958770586901569,-0.0043637189707162564,0.5057618437900128,1.0688341034029265,1.0688341034029265,0.40339445886378433,-593.0775000000073,pf;avg_net;win_rate;cost1_pf;drawdown,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36c_event_window_momentum_h4_guard2,event_risk_regime,4,False,1362,0.9154186374340113,-0.19218428781203944,0.5051395007342144,0.5970466775122036,0.5970466775122036,0.577751368809478,-291.40999999999764,pf;avg_net;win_rate;tail_pf;cost1_pf;drawdown;recent_pf,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36c_event_window_reversal_h4_guard2,event_risk_regime,4,False,1362,1.0923963737542823,0.19218428781203944,0.49412628487518356,1.674910920142521,1.674910920142521,0.6936084951799333,-196.91750000000093,pf;win_rate;cost1_pf;drawdown,BACKGROUND_ACCELERATION_ONLY_RESEARCH_ONLY,KEEP_BACKGROUND_ONLY_AND_RERUN_AFTER_NEW_DATA
stage36c_event_expected_direction_h4_guard2,event_risk_regime,4,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,event_count;pf;avg_net;win_rate;tail_pf;cost1_pf;recent_pf,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36c_event_contra_expected_direction_h4_guard2,event_risk_regime,4,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,event_count;pf;avg_net;win_rate;tail_pf;cost1_pf;recent_pf,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36c_clean_no_news_momentum_h8_guard2,event_risk_regime,8,False,24207,1.0216169407380213,0.0338912298095593,0.4989878960631222,1.2736638763683195,1.2736638763683195,0.5516483038254099,-754.8325000000034,pf;avg_net;win_rate;cost1_pf;drawdown,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36c_clean_no_news_reversal_h8_guard2,event_risk_regime,8,False,24207,0.9788404637041305,-0.0338912298095593,0.5005990002891726,0.7851365015166835,0.7851365015166835,0.5276177618094474,-1434.2325000000044,pf;avg_net;win_rate;tail_pf;cost1_pf;drawdown;recent_pf,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
