time_utc,timeframe,weekday,hour_utc,session,range_bps,abs_return_bps,signed_return_bps,spread_points,spread_cost_bps,tick_volume,spread_regime,range_regime,abs_return_regime,is_spread_p95_or_worse,is_range_p90_or_higher,is_rollover_like_hour
2022-05-01T22:00:00Z,M15,6,22,late_us,17.596173095767004,,,55.0,2.8975734139736797,835,spread_gt_99,range_le_90,absret_unknown,True,False,True
2022-05-01T22:15:00Z,M15,6,22,late_us,8.961234752722874,5.689780521985766,-5.689780521985766,55.0,2.8992230082337938,601,spread_gt_99,range_le_50,absret_le_75,True,False,True
2022-05-01T22:30:00Z,M15,6,22,late_us,11.542596926190916,1.3705417857101665,1.3705417857101665,55.0,2.898825712057007,773,spread_gt_99,range_le_75,absret_le_25,True,False,True
2022-05-01T22:45:00Z,M15,6,22,late_us,7.323884293166659,3.0569434781702043,3.0569434781702043,55.0,2.897939828231203,572,spread_gt_99,range_le_50,absret_le_50,True,False,True
2022-05-01T23:00:00Z,M15,6,23,late_us,5.690799873537398,0.5268981505879289,-0.5268981505879289,50.0,2.6346295710823058,538,spread_le_99,range_le_25,absret_le_25,True,False,True
2022-05-01T23:15:00Z,M15,6,23,late_us,11.479605270087012,6.428496153441099,6.428496153441099,50.0,2.6329369885519904,540,spread_le_99,range_le_75,absret_le_75,True,False,True
2022-05-01T23:30:00Z,M15,6,23,late_us,6.3731170336039,2.2116670703842267,-2.2116670703842267,50.0,2.633519435373433,371,spread_le_99,range_le_25,absret_le_50,True,False,True
2022-05-01T23:45:00Z,M15,6,23,late_us,12.38713214170951,7.7425471399972245,-7.7425471399972245,50.0,2.6355600301508066,693,spread_le_99,range_le_75,absret_le_75,True,False,True
2022-05-02T00:00:00Z,M15,0,0,asia,7.748056397417458,0.6325344072366512,0.6325344072366512,50.0,2.635393332454869,841,spread_le_99,range_le_50,absret_le_25,True,False,False
2022-05-02T00:15:00Z,M15,0,0,asia,29.566585534547546,16.971933061009636,-16.971933061009636,50.0,2.639873708441788,925,spread_le_99,range_gt_90,absret_gt_90,True,True,False
2022-05-02T00:30:00Z,M15,0,0,asia,8.765352567825108,1.1087469575454811,-1.1087469575454811,50.0,2.640166436092131,791,spread_le_99,range_le_50,absret_le_25,True,False,False
2022-05-02T00:45:00Z,M15,0,0,asia,28.03669103566575,18.164345080312614,-18.164345080312614,50.0,2.6449708524212063,1068,spread_le_99,range_gt_90,absret_gt_90,True,True,False
2022-05-02T01:00:00Z,M15,0,1,asia,8.619869062601834,3.173965022904568,3.173965022904568,50.0,2.644131614295233,829,spread_le_99,range_le_50,absret_le_50,True,False,False
2022-05-02T01:15:00Z,M15,0,1,asia,7.663847780125889,5.394028493161951,5.394028493161951,50.0,2.6427061310782243,673,spread_le_99,range_le_50,absret_le_75,True,False,False
2022-05-02T01:30:00Z,M15,0,1,asia,4.5452863794686635,0.3699788583499952,0.3699788583499952,50.0,2.642608360155808,469,spread_le_99,range_le_25,absret_le_25,True,False,False
2022-05-02T01:45:00Z,M15,0,1,asia,12.16931216931193,10.940398611044566,-10.940398611044566,50.0,2.6455026455026456,556,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-05-02T02:00:00Z,M15,0,2,asia,19.9096651893271,7.777777777777661,-7.777777777777661,50.0,2.647561860282866,711,spread_le_99,range_le_90,absret_le_75,True,False,False
2022-05-02T02:15:00Z,M15,0,2,asia,24.019342728978952,13.502565487442109,-13.502565487442109,50.0,2.6511415815650223,781,spread_le_99,range_le_90,absret_le_90,True,False,False
2022-05-02T02:30:00Z,M15,0,2,asia,15.406933649590641,14.74034719350037,14.74034719350037,50.0,2.6472394586924755,714,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-05-02T02:45:00Z,M15,0,2,asia,7.098623184950485,5.665092441601294,-5.665092441601294,50.0,2.648739994384671,458,spread_le_99,range_le_25,absret_le_75,True,False,False
2022-05-02T03:00:00Z,M15,0,3,asia,14.459669175481157,1.6951935964049092,1.6951935964049092,50.0,2.6482910577804146,771,spread_le_99,range_le_75,absret_le_25,True,False,False
2022-05-02T03:15:00Z,M15,0,3,asia,8.317748592075022,2.5423594154694307,-2.5423594154694307,50.0,2.648964519769222,515,spread_le_99,range_le_50,absret_le_50,True,False,False
2022-05-02T03:30:00Z,M15,0,3,asia,9.951986956544129,8.158810720888532,8.158810720888532,50.0,2.6468050416342432,554,spread_le_99,range_le_50,absret_le_75,True,False,False
2022-05-02T03:45:00Z,M15,0,3,asia,4.501021996759986,3.229102150793528,-3.229102150793528,50.0,2.6476599980936846,325,spread_le_99,range_le_25,absret_le_50,True,False,False
2022-05-02T04:00:00Z,M15,0,4,asia,13.621162091828555,8.949090793557435,-8.949090793557435,50.0,2.6500315353752706,568,spread_le_99,range_le_75,absret_le_75,True,False,False
2022-05-02T04:15:00Z,M15,0,4,asia,15.80641910348971,7.7380920832959,-7.7380920832959,50.0,2.6520837421962438,593,spread_le_99,range_le_75,absret_le_75,True,False,False
2022-05-02T04:30:00Z,M15,0,4,asia,13.414136272778704,4.031167288138793,4.031167288138793,50.0,2.6510150736717093,707,spread_le_99,range_le_75,absret_le_50,True,False,False
2022-05-02T04:45:00Z,M15,0,4,asia,8.857348947724908,3.3402789928260734,-3.3402789928260734,50.0,2.651900882552614,461,spread_le_99,range_le_50,absret_le_50,True,False,False
2022-05-02T05:00:00Z,M15,0,5,asia,15.456196819529419,14.32026476578474,-14.32026476578474,50.0,2.6557039208812685,548,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-05-02T05:15:00Z,M15,0,5,asia,5.999182412308991,4.51469666549853,4.51469666549853,55.0,2.91995604138905,436,spread_gt_99,range_le_25,absret_le_50,True,False,False
2022-05-02T05:30:00Z,M15,0,5,asia,20.960578193569855,4.778109885910098,4.778109885910098,55.0,2.9185615206236175,643,spread_gt_99,range_le_90,absret_le_75,True,False,False
2022-05-02T05:45:00Z,M15,0,5,asia,11.825847165508925,6.420835345373188,6.420835345373188,55.0,2.9166887627936577,640,spread_gt_99,range_le_75,absret_le_75,True,False,False
2022-05-02T06:00:00Z,M15,0,6,asia,15.279163041402866,4.136394972689139,-4.136394972689139,50.0,2.6526324724656747,871,spread_le_99,range_le_75,absret_le_50,True,False,False
2022-05-02T06:15:00Z,M15,0,6,asia,20.037849270844784,8.010950066845712,8.010950066845712,50.0,2.6505091628101756,755,spread_le_99,range_le_90,absret_le_75,True,False,False
2022-05-02T06:30:00Z,M15,0,6,asia,7.744002376242019,5.831120158182879,-5.831120158182879,50.0,2.6520556083019953,672,spread_le_99,range_le_50,absret_le_75,True,False,False
2022-05-02T06:45:00Z,M15,0,6,asia,13.301466340930842,8.910906843895283,8.910906843895283,50.0,2.649694490225277,670,spread_le_99,range_le_75,absret_le_75,True,False,False
2022-05-02T07:00:00Z,M15,0,7,london,17.409858863369617,16.00415472096106,-16.00415472096106,50.0,2.6539418999039275,985,spread_le_99,range_le_90,absret_gt_90,True,False,False
2022-05-02T07:15:00Z,M15,0,7,london,16.5425971877579,10.88116178960652,10.88116178960652,50.0,2.6510572416279614,836,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-05-02T07:30:00Z,M15,0,7,london,8.751551411387046,3.4993955589479597,-3.4993955589479597,50.0,2.6519852761777463,593,spread_le_99,range_le_50,absret_le_50,True,False,False
2022-05-02T07:45:00Z,M15,0,7,london,8.81010508438638,6.258685251779861,-6.258685251779861,50.0,2.653646109754803,522,spread_le_99,range_le_50,absret_le_75,True,False,False
2022-05-02T08:00:00Z,M15,0,8,london,10.612725719410145,1.7514064324375411,1.7514064324375411,50.0,2.6531814298525362,592,spread_le_99,range_le_50,absret_le_25,True,False,False
2022-05-02T08:15:00Z,M15,0,8,london,18.544102019128633,13.42509803505365,-13.42509803505365,50.0,2.6567481402763016,810,spread_le_99,range_le_90,absret_le_90,True,False,False
2022-05-02T08:30:00Z,M15,0,8,london,16.435295994893455,10.095642933050097,-10.095642933050097,50.0,2.6594330088825067,770,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-05-02T08:45:00Z,M15,0,8,london,11.970377306292693,2.446678368170918,-2.446678368170918,50.0,2.660083845842821,694,spread_le_99,range_le_75,absret_le_50,True,False,False
2022-05-02T09:00:00Z,M15,0,9,london,17.080010003244716,1.330041922921188,-1.330041922921188,50.0,2.660437695209616,842,spread_le_99,range_le_75,absret_le_25,True,False,False
2022-05-02T09:15:00Z,M15,0,9,london,8.669705495954396,3.831030281100656,3.831030281100656,50.0,2.659418863789885,632,spread_le_99,range_le_50,absret_le_50,True,False,False
2022-05-02T09:30:00Z,M15,0,9,london,7.236044012174257,3.350867768374677,-3.350867768374677,50.0,2.660310298593228,613,spread_le_99,range_le_25,absret_le_50,True,False,False
2022-05-02T09:45:00Z,M15,0,9,london,9.890250127615598,6.171919892736799,6.171919892736799,50.0,2.658669389144121,512,spread_le_99,range_le_50,absret_le_75,True,False,False
2022-05-02T10:00:00Z,M15,0,10,london,14.905112986080658,11.113238046622786,-11.113238046622786,50.0,2.6616273189428017,765,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-05-02T10:15:00Z,M15,0,10,london,9.1057222275474,3.247185329109392,-3.247185329109392,50.0,2.662491879399768,651,spread_le_99,range_le_50,absret_le_50,True,False,False
2022-05-02T10:30:00Z,M15,0,10,london,11.39085537871986,4.0469876566873175,4.0469876566873175,50.0,2.6614148081119926,688,spread_le_99,range_le_75,absret_le_50,True,False,False
2022-05-02T10:45:00Z,M15,0,10,london,17.907338820665657,17.086283068079577,17.086283068079577,50.0,2.656875195944546,604,spread_le_99,range_le_90,absret_gt_90,True,False,False
2022-05-02T11:00:00Z,M15,0,11,london,17.55944937823683,13.709476011074528,-13.709476011074528,50.0,2.66052263306604,834,spread_le_99,range_le_90,absret_le_90,True,False,False
2022-05-02T11:15:00Z,M15,0,11,london,12.663481286780543,0.47889407395196315,0.47889407395196315,50.0,2.660395228315118,808,spread_le_99,range_le_75,absret_le_25,True,False,False
2022-05-02T11:30:00Z,M15,0,11,london,20.625039971007116,16.281618797289177,-16.281618797289177,50.0,2.6647338463834234,831,spread_le_99,range_le_90,absret_gt_90,True,False,False
2022-05-02T11:45:00Z,M15,0,11,london,7.996204468279056,2.504849815598842,-2.504849815598842,50.0,2.665401489426352,932,spread_le_99,range_le_50,absret_le_50,True,False,False
2022-05-02T12:00:00Z,M15,0,12,london,18.304364763831344,10.768222017283335,-10.768222017283335,50.0,2.66827474691414,1393,spread_le_99,range_le_90,absret_le_90,True,False,False
2022-05-02T12:15:00Z,M15,0,12,london,36.92419335044407,1.280771878517939,1.280771878517939,50.0,2.6679330455522887,1624,spread_le_99,range_gt_90,absret_le_25,True,True,False
2022-05-02T12:30:00Z,M15,0,12,london,50.396470102561445,47.48920821083025,-47.48920821083025,50.0,2.6806633033277754,2083,spread_le_99,range_gt_90,absret_gt_90,True,True,False
2022-05-02T12:45:00Z,M15,0,12,london,31.15900763932887,20.319427839223803,-20.319427839223803,50.0,2.686121348218027,1937,spread_le_99,range_gt_90,absret_gt_90,True,True,False
2022-05-02T13:00:00Z,M15,0,13,london_ny_overlap,22.170211395381884,7.736029482867668,7.736029482867668,50.0,2.6840449631212224,1714,spread_le_99,range_le_90,absret_le_75,True,False,False
2022-05-02T13:15:00Z,M15,0,13,london_ny_overlap,19.02315558684266,10.575137154696934,-10.575137154696934,50.0,2.686886382322437,1553,spread_le_99,range_le_90,absret_le_90,True,False,False
2022-05-02T13:30:00Z,M15,0,13,london_ny_overlap,26.055685953616134,17.89466330626821,-17.89466330626821,50.0,2.6917030943818774,2259,spread_le_99,range_le_90,absret_gt_90,True,False,False
2022-05-02T13:45:00Z,M15,0,13,london_ny_overlap,23.953449565877616,1.1305152996410328,1.1305152996410328,50.0,2.6913988276266707,1984,spread_le_99,range_le_90,absret_le_25,True,False,False
2022-05-02T14:00:00Z,M15,0,14,london_ny_overlap,18.492635200516364,13.080198302266588,13.080198302266588,50.0,2.6878830233308246,2067,spread_le_99,range_le_90,absret_le_90,True,False,False
2022-05-02T14:15:00Z,M15,0,14,london_ny_overlap,26.407316758984102,15.697236856251351,15.697236856251351,50.0,2.683670402335867,1623,spread_le_99,range_le_90,absret_le_90,True,False,False
2022-05-02T14:30:00Z,M15,0,14,london_ny_overlap,17.382720288424444,4.2938726437391495,4.2938726437391495,50.0,2.682518563028456,1471,spread_le_99,range_le_90,absret_le_50,True,False,False
2022-05-02T14:45:00Z,M15,0,14,london_ny_overlap,17.12586166169205,6.652646036310328,-6.652646036310328,50.0,2.684304335688363,1214,spread_le_99,range_le_75,absret_le_75,True,False,False
2022-05-02T15:00:00Z,M15,0,15,london_ny_overlap,19.72375987531613,10.629845169326524,-10.629845169326524,50.0,2.6871607459558233,1167,spread_le_99,range_le_90,absret_le_90,True,False,False
2022-05-02T15:15:00Z,M15,0,15,london_ny_overlap,21.410288743768795,15.531789111624672,15.531789111624672,50.0,2.6829935769133773,1112,spread_le_99,range_le_90,absret_le_90,True,False,False
2022-05-02T15:30:00Z,M15,0,15,london_ny_overlap,42.381270903010424,27.68849371374671,27.68849371374671,50.0,2.6755852842809364,1356,spread_le_99,range_gt_90,absret_gt_90,True,True,False
2022-05-02T15:45:00Z,M15,0,15,london_ny_overlap,16.95205296313247,6.581939799330527,6.581939799330527,50.0,2.6738253885068293,1239,spread_le_99,range_le_75,absret_le_75,True,False,False
2022-05-02T16:00:00Z,M15,0,16,london_ny_overlap,17.607424017810597,7.754093626669567,-7.754093626669567,50.0,2.675900306658175,1152,spread_le_99,range_le_90,absret_le_75,True,False,False
2022-05-02T16:15:00Z,M15,0,16,london_ny_overlap,12.204064810007187,1.6055401839942807,-1.6055401839942807,50.0,2.6763300021945904,781,spread_le_99,range_le_75,absret_le_25,True,False,False
2022-05-02T16:30:00Z,M15,0,16,london_ny_overlap,7.229457630022648,4.65681420381947,-4.65681420381947,50.0,2.6775769000085683,493,spread_le_99,range_le_25,absret_le_75,True,False,False
2022-05-02T16:45:00Z,M15,0,16,london_ny_overlap,17.79235464664457,7.443663782022991,-7.443663782022991,50.0,2.67957148292845,850,spread_le_99,range_le_90,absret_le_75,True,False,False
2022-05-02T17:00:00Z,M15,0,17,new_york,14.212011026375835,7.234843003907088,-7.234843003907088,50.0,2.6815115144104427,939,spread_le_99,range_le_75,absret_le_75,True,False,False
2022-05-02T17:15:00Z,M15,0,17,new_york,14.114818412593365,7.132820628331649,-7.132820628331649,50.0,2.683425553724863,1069,spread_le_99,range_le_75,absret_le_75,True,False,False
2022-05-02T17:30:00Z,M15,0,17,new_york,22.8386391173348,10.572696681676597,10.572696681676597,50.0,2.6805914456965785,941,spread_le_99,range_le_90,absret_le_90,True,False,False
2022-05-02T17:45:00Z,M15,0,17,new_york,9.485581380393151,3.9136635107173134,3.9136635107173134,50.0,2.679542762822952,756,spread_le_99,range_le_50,absret_le_50,True,False,False
2022-05-02T18:00:00Z,M15,0,18,new_york,17.01054439108193,13.076168682576439,-13.076168682576439,50.0,2.6830511657857317,855,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-05-02T18:15:00Z,M15,0,18,new_york,8.315182987671827,2.7367121891019863,2.7367121891019863,50.0,2.682317092797442,757,spread_le_99,range_le_50,absret_le_50,True,False,False
2022-05-02T18:30:00Z,M15,0,18,new_york,14.661890363431155,11.21208544789254,-11.21208544789254,50.0,2.685327905390527,652,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-05-02T18:45:00Z,M15,0,18,new_york,14.248690733512335,11.546909993179755,-11.546909993179755,50.0,2.68843221387016,804,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-05-02T19:00:00Z,M15,0,19,new_york,12.139507651649797,10.054736479874204,10.054736479874204,50.0,2.6857317813384616,828,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-05-02T19:15:00Z,M15,0,19,new_york,12.619346801130567,2.8468756882182866,2.8468756882182866,50.0,2.6849674044957093,816,spread_le_99,range_le_75,absret_le_50,True,False,False
2022-05-02T19:30:00Z,M15,0,19,new_york,7.408998174594019,2.0405752274155198,2.0405752274155198,50.0,2.6844196284763235,875,spread_le_99,range_le_50,absret_le_50,True,False,False
2022-05-02T19:45:00Z,M15,0,19,new_york,12.461996282886972,5.046708901534913,-5.046708901534913,50.0,2.685775060967094,780,spread_le_99,range_le_75,absret_le_75,True,False,False
2022-05-02T20:00:00Z,M15,0,20,new_york,6.339110160840611,1.0743100243870707,-1.0743100243870707,50.0,2.6860636274752077,441,spread_le_99,range_le_25,absret_le_25,True,False,False
2022-05-02T20:15:00Z,M15,0,20,new_york,4.727014890096268,0.9669829058922552,0.9669829058922552,50.0,2.6858039148277864,315,spread_le_99,range_le_25,absret_le_25,True,False,False
2022-05-02T20:30:00Z,M15,0,20,new_york,3.6516929355855523,2.739519993124606,2.739519993124606,50.0,2.685068334989125,260,spread_le_99,range_le_25,absret_le_50,True,False,False
2022-05-02T20:45:00Z,M15,0,20,new_york,4.67086507642443,2.4702628681883,2.4702628681883,50.0,2.6844052163362164,257,spread_le_99,range_le_25,absret_le_50,True,False,False
2022-05-02T22:00:00Z,M15,0,22,late_us,2.576185313596989,3.2749743639315376,3.2749743639315376,55.0,2.951879005163105,221,spread_gt_99,range_le_25,absret_le_50,True,False,True
2022-05-02T22:15:00Z,M15,0,22,late_us,3.4338816813136352,3.0055495325287396,3.0055495325287396,55.0,2.9509920698794923,211,spread_gt_99,range_le_25,absret_le_50,True,False,True
2022-05-02T22:30:00Z,M15,0,22,late_us,4.508227515214829,2.7900288660676065,-2.7900288660676065,55.0,2.9518156349623776,279,spread_gt_99,range_le_25,absret_le_50,True,False,True
2022-05-02T22:45:00Z,M15,0,22,late_us,1.9855004802758818,1.3417343795274483,1.3417343795274483,55.0,2.9514196328433977,112,spread_gt_99,range_le_25,absret_le_25,True,False,True
2022-05-02T23:00:00Z,M15,0,23,late_us,7.571201512092884,6.385798841970214,-6.385798841970214,50.0,2.6848232312384557,320,spread_le_99,range_le_50,absret_le_75,True,False,True
2022-05-02T23:15:00Z,M15,0,23,late_us,1.610842040829232,0.32217878775053777,0.32217878775053777,50.0,2.6847367347157935,240,spread_le_99,range_le_25,absret_le_25,True,False,True
2022-05-02T23:30:00Z,M15,0,23,late_us,3.274552433100504,2.523652530632692,2.523652530632692,50.0,2.6840593713932956,258,spread_le_99,range_le_25,absret_le_50,True,False,True
2022-05-02T23:45:00Z,M15,0,23,late_us,4.186952810894519,0.4294494994239173,0.4294494994239173,50.0,2.683944109547863,189,spread_le_99,range_le_25,absret_le_25,True,False,True
2022-05-03T00:00:00Z,M15,1,0,asia,15.49473232715799,11.916711846393646,11.916711846393646,50.0,2.680749537570705,709,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-05-03T00:15:00Z,M15,1,0,asia,7.34745976327177,3.0024394820804545,-3.0024394820804545,50.0,2.6815546581285963,657,spread_le_99,range_le_50,absret_le_50,True,False,False
2022-05-03T00:30:00Z,M15,1,0,asia,7.883178798001855,0.7508353042773308,0.7508353042773308,50.0,2.681353332654057,592,spread_le_99,range_le_50,absret_le_25,True,False,False
2022-05-03T00:45:00Z,M15,1,0,asia,12.375375681047169,10.081888530779626,10.081888530779626,50.0,2.6786527448154676,578,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-05-03T01:00:00Z,M15,1,1,asia,17.816893849952578,17.196950621714002,-17.196950621714002,50.0,2.683267146077063,701,spread_le_99,range_le_90,absret_gt_90,True,False,False
2022-05-03T01:15:00Z,M15,1,1,asia,8.535033898577591,2.6296018031557455,-2.6296018031557455,50.0,2.683972924081142,568,spread_le_99,range_le_50,absret_le_50,True,False,False
2022-05-03T01:30:00Z,M15,1,1,asia,21.61592480669331,17.01638833867536,-17.01638833867536,50.0,2.688547861529031,714,spread_le_99,range_le_90,absret_gt_90,True,False,False
2022-05-03T01:45:00Z,M15,1,1,asia,6.2372633469374605,0.26885478615179537,0.26885478615179537,50.0,2.6884755805763016,675,spread_le_99,range_le_25,absret_le_25,True,False,False
2022-05-03T02:00:00Z,M15,1,2,asia,5.967260704781334,1.9357024180166604,1.9357024180166604,50.0,2.687955272424267,553,spread_le_99,range_le_25,absret_le_25,True,False,False
2022-05-03T02:15:00Z,M15,1,2,asia,12.243780106005213,10.859339300592907,10.859339300592907,50.0,2.685039496931,453,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-05-03T02:30:00Z,M15,1,2,asia,5.479098849389144,2.9535434466254618,-2.9535434466254618,50.0,2.685832769308452,417,spread_le_99,range_le_25,absret_le_50,True,False,False
2022-05-03T02:45:00Z,M15,1,2,asia,19.141475341275545,18.47852945284334,18.47852945284334,50.0,2.680878899338359,772,spread_le_99,range_le_90,absret_gt_90,True,False,False
2022-05-03T03:00:00Z,M15,1,3,asia,9.335214683112431,6.166021468477778,-6.166021468477778,50.0,2.682532954917351,523,spread_le_99,range_le_50,absret_le_75,True,False,False
2022-05-03T03:15:00Z,M15,1,3,asia,4.560819874444044,1.1266638410656338,-1.1266638410656338,50.0,2.6828352202607717,463,spread_le_99,range_le_25,absret_le_25,True,False,False
2022-05-03T03:30:00Z,M15,1,3,asia,7.085612449207236,4.131566239201634,-4.131566239201634,50.0,2.683944109547863,453,spread_le_99,range_le_25,absret_le_50,True,False,False
2022-05-03T03:45:00Z,M15,1,3,asia,6.765391265128117,2.7376229917386308,-2.7376229917386308,50.0,2.684679073463558,417,spread_le_99,range_le_25,absret_le_50,True,False,False
2022-05-03T04:00:00Z,M15,1,4,asia,5.368176376803036,2.2014368402389906,2.2014368402389906,50.0,2.684088188401518,323,spread_le_99,range_le_25,absret_le_50,True,False,False
2022-05-03T04:15:00Z,M15,1,4,asia,3.542749173357745,0.6978629289844385,0.6978629289844385,50.0,2.6839008889079743,333,spread_le_99,range_le_25,absret_le_25,True,False,False
2022-05-03T04:30:00Z,M15,1,4,asia,20.474844423427157,11.48709580452656,-11.48709580452656,50.0,2.68698745714255,935,spread_le_99,range_le_90,absret_le_90,True,False,False
2022-05-03T04:45:00Z,M15,1,4,asia,17.70425817005877,13.488677034855234,-13.488677034855234,50.0,2.690616743169869,985,spread_le_99,range_le_90,absret_le_90,True,False,False
2022-05-03T05:00:00Z,M15,1,5,asia,9.521299200103185,3.659238770712392,3.659238770712392,50.0,2.689632542402057,732,spread_le_99,range_le_50,absret_le_50,True,False,False
2022-05-03T05:15:00Z,M15,1,5,asia,8.3367397431206,1.344816271200422,1.344816271200422,55.0,2.9581979733654613,683,spread_gt_99,range_le_50,absret_le_25,True,False,False
2022-05-03T05:30:00Z,M15,1,5,asia,8.71675392388508,4.033906327316483,-4.033906327316483,55.0,2.9593917642817558,611,spread_gt_99,range_le_50,absret_le_50,True,False,False
2022-05-03T05:45:00Z,M15,1,5,asia,9.680490047919404,4.950255314799534,4.950255314799534,55.0,2.957927514641741,568,spread_gt_99,range_le_50,absret_le_75,True,False,False
2022-05-03T06:00:00Z,M15,1,6,asia,13.278998752740742,3.603293517835393,3.603293517835393,50.0,2.6880564276805297,900,spread_le_99,range_le_75,absret_le_50,True,False,False
2022-05-03T06:15:00Z,M15,1,6,asia,18.83522941309425,9.999569910971173,-9.999569910971173,50.0,2.6907470590134643,778,spread_le_99,range_le_90,absret_le_90,True,False,False
2022-05-03T06:30:00Z,M15,1,6,asia,22.422850874599117,8.018426235860687,8.018426235860687,50.0,2.6885912319662744,902,spread_le_99,range_le_90,absret_le_75,True,False,False
2022-05-03T06:45:00Z,M15,1,6,asia,17.377176181970874,5.108323340735632,-5.108323340735632,50.0,2.6899653532462504,984,spread_le_99,range_le_90,absret_le_75,True,False,False
2022-05-03T07:00:00Z,M15,1,7,london,31.503878645332776,27.0072521465925,-27.0072521465925,50.0,2.697249884018255,1311,spread_le_99,range_gt_90,absret_gt_90,True,True,False
2022-05-03T07:15:00Z,M15,1,7,london,37.783104556545524,37.11415840409016,37.11415840409016,50.0,2.6872762842493363,1169,spread_le_99,range_gt_90,absret_gt_90,True,True,False
2022-05-03T07:30:00Z,M15,1,7,london,16.360798665303072,13.54387247261668,-13.54387247261668,50.0,2.6909208331090904,947,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-05-03T07:45:00Z,M15,1,7,london,16.814965319133442,14.046606748828738,-14.046606748828738,50.0,2.694705980630453,1011,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-05-03T08:00:00Z,M15,1,8,london,10.833944202492296,1.1317765118645795,-1.1317765118645795,50.0,2.695010995644862,814,spread_le_99,range_le_50,absret_le_25,True,False,False
2022-05-03T08:15:00Z,M15,1,8,london,17.856372189374355,8.624035186063361,-8.624035186063361,50.0,2.6973371887272886,1006,spread_le_99,range_le_90,absret_le_75,True,False,False
2022-05-03T08:30:00Z,M15,1,8,london,11.447084233260751,9.063052954123574,-9.063052954123574,50.0,2.699784017278618,918,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-05-03T08:45:00Z,M15,1,8,london,20.6631634601893,8.315334773218996,8.315334773218996,50.0,2.697540921695782,1043,spread_le_99,range_le_90,absret_le_75,True,False,False
2022-05-03T09:00:00Z,M15,1,9,london,12.664845084692294,10.736212868349693,10.736212868349693,50.0,2.6946478903601667,848,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-05-03T09:15:00Z,M15,1,9,london,16.10783088393747,3.826400004312003,3.826400004312003,50.0,2.6936172046718094,797,spread_le_99,range_le_75,absret_le_50,True,False,False
2022-05-03T09:30:00Z,M15,1,9,london,12.376104432797506,11.74417101236891,11.74417101236891,50.0,2.6904574853908154,762,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-05-03T09:45:00Z,M15,1,9,london,11.62834516804618,4.7890143239959215,-4.7890143239959215,50.0,2.691746566677254,686,spread_le_99,range_le_75,absret_le_75,True,False,False
2022-05-03T10:00:00Z,M15,1,10,london,17.58887221442278,8.613589013368728,8.613589013368728,50.0,2.689430002205332,718,spread_le_99,range_le_90,absret_le_75,True,False,False
2022-05-03T10:15:00Z,M15,1,10,london,10.926843972203686,7.100095205823109,-7.100095205823109,50.0,2.6913408798531604,693,spread_le_99,range_le_50,absret_le_75,True,False,False
2022-05-03T10:30:00Z,M15,1,10,london,16.425844046035202,5.275028124511749,-5.275028124511749,50.0,2.6927613190222046,762,spread_le_99,range_le_75,absret_le_75,True,False,False
2022-05-03T10:45:00Z,M15,1,10,london,18.134464091608052,8.132139183447684,8.132139183447684,50.0,2.6905733073603324,821,spread_le_99,range_le_90,absret_le_75,True,False,False
2022-05-03T11:00:00Z,M15,1,11,london,12.473386524442267,8.717457515847737,8.717457515847737,50.0,2.688229854405471,843,spread_le_99,range_le_75,absret_le_75,True,False,False
2022-05-03T11:15:00Z,M15,1,11,london,9.084995780046633,1.3441149272019892,1.3441149272019892,50.0,2.6878685739782067,758,spread_le_99,range_le_50,absret_le_25,True,False,False
2022-05-03T11:30:00Z,M15,1,11,london,21.15209105062573,13.385585498411068,13.385585498411068,50.0,2.684275514038761,900,spread_le_99,range_le_90,absret_le_90,True,False,False
2022-05-03T11:45:00Z,M15,1,11,london,9.44363064672768,5.314865517795919,5.314865517795919,50.0,2.68284961554765,908,spread_le_99,range_le_50,absret_le_75,True,False,False
2022-05-03T12:00:00Z,M15,1,12,london,21.748352763651546,7.94123486202114,-7.94123486202114,50.0,2.6849818226730604,1274,spread_le_99,range_le_90,absret_le_75,True,False,False
2022-05-03T12:15:00Z,M15,1,12,london,27.566713596353896,6.819853829589384,-6.819853829589384,50.0,2.686814190677829,1381,spread_le_99,range_gt_90,absret_le_75,True,True,False
2022-05-03T12:30:00Z,M15,1,12,london,38.484692122463464,2.4718690554237366,-2.4718690554237366,50.0,2.6874785001719985,1555,spread_le_99,range_gt_90,absret_le_50,True,True,False
