family,name,events,pf_x1,pf_x4,pf_x6,total_x4,median_x4,win_rate_x4,boot_pf_p05_x4,rank_score,decision
failed_asia_breakout_reversal_v1,fail_asia_br_b0.15_r0.1_e12_tp0.8_sl0.8,317,0.8508840801049783,0.4016561398274378,0.24726120257170392,-409.10474999999644,-0.5402499999999235,0.38801261829652994,0.31740014587144355,1.6877048136557573,STAGE26C_REJECT
failed_asia_breakout_reversal_v1,fail_asia_br_b0.15_r0.0_e12_tp0.8_sl0.8,330,0.8441157557471414,0.4005760695521782,0.24791411709619338,-429.95149999999694,-0.6098750000000108,0.38181818181818183,0.30972938377240244,1.6055509902954492,STAGE26C_REJECT
failed_asia_breakout_reversal_v1,fail_asia_br_b0.15_r0.0_e13_tp0.8_sl0.8,311,0.8509768038737924,0.39325003299782707,0.23701562806027074,-398.7804999999996,-0.999999999999909,0.38263665594855306,0.28560987503604074,1.6486611938977058,STAGE26C_REJECT
