variant_id,setup,horizon_hours,signal_count,pf_x4,avg_net_x4,win_rate_x4,tail_pf_x4,recent_pf_x4,cost1_pf_x4,max_drawdown_x4,fatal_failed_gates,stage36d_decision,next_action
stage36d_comp_q20_breakout_follow_w8_h4,compression_breakout_follow,4,721,1.0820047921509894,0.08769764216366248,0.4826629680998613,0.8026389092508516,0.8026389092508516,0.4579004841866698,-67.18249999999966,pf;avg_net;win_rate;tail_pf;cost1_pf;drawdown;recent_pf,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36d_comp_q20_breakout_fade_w8_h4,compression_breakout_fade,4,721,0.9242103244404615,-0.08769764216366248,0.5145631067961165,1.2458902608314326,1.2458902608314326,0.38322938867960143,-147.28499999999997,pf;avg_net;win_rate;cost1_pf;drawdown,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36d_comp_q20_breakout_follow_w8_h8,compression_breakout_follow,8,721,1.1418776713055299,0.20499306518724106,0.4854368932038835,1.047958005826424,1.047958005826424,0.6102118775893933,-83.23499999999979,pf;win_rate;cost1_pf;drawdown,BACKGROUND_ACCELERATION_ONLY_RESEARCH_ONLY,KEEP_BACKGROUND_ONLY_AND_RERUN_AFTER_NEW_DATA
stage36d_comp_q20_breakout_fade_w8_h8,compression_breakout_fade,8,721,0.875750551157272,-0.20499306518724106,0.5131761442441054,0.9542367102882104,0.9542367102882104,0.4551346876572765,-282.0025,pf;avg_net;win_rate;tail_pf;cost1_pf;drawdown;recent_pf,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36d_comp_q20_breakout_follow_w12_h4,compression_breakout_follow,4,499,1.1358042168408218,0.15379759519038258,0.4709418837675351,0.651739211309525,0.651739211309525,0.5136165593026575,-44.337499999999636,pf;win_rate;tail_pf;cost1_pf;recent_pf,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36d_comp_q20_breakout_fade_w12_h4,compression_breakout_fade,4,499,0.8804334278503088,-0.15379759519038258,0.5290581162324649,1.5343560470923983,1.5343560470923983,0.3865427133001245,-130.1900000000005,pf;avg_net;cost1_pf;drawdown,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36d_comp_q20_breakout_follow_w12_h8,compression_breakout_follow,8,499,1.1908498870962476,0.2921743486973964,0.4749498997995992,0.9710809305513901,0.9710809305513901,0.6663289381389983,-63.86250000000001,pf;win_rate;tail_pf;cost1_pf;drawdown;recent_pf,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36d_comp_q20_breakout_fade_w12_h8,compression_breakout_fade,8,499,0.8397364024095317,-0.2921743486973964,0.5230460921843687,1.0297802876555193,1.0297802876555193,0.45460581685000245,-246.8400000000007,pf;avg_net;cost1_pf;drawdown,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36d_comp_q20_breakout_follow_w24_h4,compression_breakout_follow,4,285,1.0641330956308908,0.08457017543860094,0.47719298245614034,1.18797370103187,1.18797370103187,0.5239379051424882,-45.1424999999997,pf;avg_net;win_rate;cost1_pf;drawdown,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36d_comp_q20_breakout_fade_w24_h4,compression_breakout_fade,4,285,0.9397320730891578,-0.08457017543860094,0.5228070175438596,0.8417694761520422,0.8417694761520422,0.45408987752002133,-74.21500000000015,pf;avg_net;tail_pf;cost1_pf;drawdown;recent_pf,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36d_comp_q20_breakout_follow_w24_h8,compression_breakout_follow,8,285,1.0113056589214202,0.019535087719300823,0.4631578947368421,1.0650564174894177,1.0650564174894177,0.5807023993517705,-73.45499999999925,pf;avg_net;win_rate;cost1_pf;drawdown,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36d_comp_q20_breakout_fade_w24_h8,compression_breakout_fade,8,285,0.9888207300911596,-0.019535087719300823,0.5333333333333333,0.9389173977818277,0.9389173977818277,0.5542127085067285,-114.32999999999993,pf;avg_net;tail_pf;cost1_pf;drawdown;recent_pf,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36d_comp_q30_breakout_follow_w8_h4,compression_breakout_follow,4,1139,1.0358648254258975,0.03679104477611938,0.4925373134328358,0.6412731382491316,0.6412731382491316,0.41726488780531856,-68.89750000000004,pf;avg_net;win_rate;tail_pf;cost1_pf;drawdown;recent_pf,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36d_comp_q30_breakout_fade_w8_h4,compression_breakout_fade,4,1139,0.9653769251107145,-0.03679104477611938,0.5057067603160668,1.559397923216152,1.559397923216152,0.3809918817447369,-125.99749999999989,pf;avg_net;win_rate;cost1_pf;drawdown,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36d_comp_q30_breakout_follow_w8_h8,compression_breakout_follow,8,1139,1.103749134826768,0.14937006145741977,0.49604916593503073,1.017217365535639,1.017217365535639,0.5797139798916177,-104.51999999999987,pf;avg_net;win_rate;cost1_pf;drawdown,BACKGROUND_ACCELERATION_ONLY_RESEARCH_ONLY,KEEP_BACKGROUND_ONLY_AND_RERUN_AFTER_NEW_DATA
stage36d_comp_q30_breakout_fade_w8_h8,compression_breakout_fade,8,1139,0.9060029751751051,-0.14937006145741977,0.5030728709394205,0.9830740546524462,0.9830740546524462,0.46751195841400495,-280.89000000000055,pf;avg_net;win_rate;tail_pf;cost1_pf;drawdown;recent_pf,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
stage36d_comp_q30_breakout_follow_w12_h4,compression_breakout_follow,4,806,1.058001613540004,0.06288461538461582,0.4838709677419355,0.6012697622308031,0.6012697622308031,0.4511171103739203,-70.26250000000005,pf;avg_net;win_rate;tail_pf;cost1_pf;drawdown;recent_pf,KILL_OR_REPAIR_RESEARCH_ONLY,MOVE_TO_NEXT_STAGE36_THESIS_BRANCH_DO_NOT_WAIT_FOR_N40
