candidate,family,direction,entry_time,exit_time,entry_price,exit_price,atr,tp_atr,sl_atr,horizon_min,gross,net_x1,net_x4,net_x6,exit_reason,meta_prev_range,meta_day_open,meta_extension,meta_confirm_move
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-06-09T15:00:00+00:00,2022-06-09T15:22:00,1845.1,1848.266217848404,3.9577723105052343,0.8,0.8,180,3.1662178484041306,2.8162178484041305,1.7662178484041307,1.066217848404131,tp,15.110000000000127,1851.99,-6.8900000000001,-1.1000000000001364
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-06-10T15:00:00+00:00,2022-06-10T15:30:00,1833.13,1830.0146291307037,3.894213586620421,0.8,0.8,180,-3.1153708692963846,-3.4653708692963847,-4.515370869296385,-5.215370869296384,sl,15.290000000000191,1847.73,-14.599999999999909,-1.5599999999999454
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-06-13T15:00:00+00:00,2022-06-13T15:04:00,1853.7,1856.91623140007,4.020289250087385,0.8,0.8,180,3.2162314000700007,2.8662314000700007,1.8162314000700008,1.116231400070001,tp,50.90000000000009,1875.11,-21.409999999999854,-0.7599999999999909
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-06-14T15:00:00+00:00,2022-06-14T15:25:00,1817.35,1820.685138232368,4.168922790460057,0.8,0.8,180,3.335138232368081,2.985138232368081,1.935138232368081,1.2351382323680813,tp,60.1400000000001,1820.28,-2.9300000000000637,0.35999999999989996
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-06-15T15:00:00+00:00,2022-06-15T15:31:00,1831.3,1834.6838090398214,4.229761299776827,0.8,0.8,180,-3.3838090398214717,-3.733809039821472,-4.783809039821472,-5.483809039821471,sl,26.5,1808.35,22.950000000000045,0.34999999999990905
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-06-16T15:00:00+00:00,2022-06-16T15:33:00,1823.45,1826.984541959076,4.418177448845151,0.8,0.8,180,3.534541959076023,3.184541959076023,2.134541959076023,1.4345419590760233,tp,34.37999999999988,1833.27,-9.819999999999936,4.460000000000036
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-06-17T15:00:00+00:00,2022-06-17T15:34:00,1846.83,1850.4783206152026,4.560400769003253,0.8,0.8,180,3.6483206152026924,3.2983206152026923,2.2483206152026924,1.5483206152026927,tp,42.25999999999999,1855.45,-8.620000000000118,-0.9800000000000182
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-06-21T15:00:00+00:00,2022-06-21T15:20:00,1833.58,1837.2445199645074,4.580649955634427,0.8,0.8,180,3.6645199645074626,3.3145199645074626,2.2645199645074627,1.564519964507463,tp,11.340000000000146,1837.74,-4.160000000000082,0.21000000000003638
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-06-22T15:00:00+00:00,2022-06-22T15:22:00,1836.53,1840.1759361135757,4.557420141969829,0.8,0.8,180,-3.6459361135757717,-3.995936113575772,-5.045936113575772,-5.745936113575771,sl,15.059999999999945,1832.71,3.8199999999999363,0.36999999999989086
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-06-23T15:00:00+00:00,2022-06-23T15:49:00,1829.99,1833.7139236912155,4.6549046140195225,0.8,0.8,180,3.723923691215532,3.373923691215532,2.323923691215532,1.6239236912155324,tp,24.480000000000018,1837.44,-7.4500000000000455,0.8299999999999272
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-06-29T15:00:00+00:00,2022-06-29T15:31:00,1826.94,1830.746722110188,4.7584026377349335,0.8,0.8,180,-3.8067221101880477,-4.156722110188047,-5.206722110188048,-5.906722110188047,sl,11.039999999999964,1819.68,7.259999999999991,2.2000000000000455
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-06-30T15:00:00+00:00,2022-06-30T15:40:00,1805.95,1809.79331838348,4.804147979349842,0.8,0.8,180,3.843318383479982,3.493318383479982,2.443318383479982,1.7433183834799824,tp,20.939999999999827,1817.61,-11.659999999999854,0.7799999999999727
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-07-01T15:00:00+00:00,2022-07-01T16:03:00,1788.06,1791.8309299023956,4.7136623779946785,0.8,0.8,180,3.7709299023956646,3.4209299023956645,2.3709299023956647,1.670929902395665,tp,22.309999999999945,1806.98,-18.920000000000073,-2.230000000000018
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-07-05T15:00:00+00:00,2022-07-05T15:17:00,1799.39,1803.002755612917,4.515944516146381,0.8,0.8,180,3.612755612916999,3.262755612916999,2.212755612916999,1.5127556129169992,tp,10.349999999999909,1807.31,-7.919999999999845,1.4400000000000546
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-07-06T15:00:00+00:00,2022-07-06T15:30:00,1762.89,1759.3667350703129,4.404081162109113,0.8,0.8,180,-3.5232649296872296,-3.8732649296872297,-4.92326492968723,-5.623264929687229,sl,48.25,1766.26,-3.369999999999891,-0.10999999999989996
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-07-07T15:00:00+00:00,2022-07-07T15:30:00,1744.13,1740.6248717162755,4.381410354655695,0.8,0.8,180,3.5051282837246163,3.155128283724616,2.1051282837246164,1.4051282837246166,tp,40.66000000000008,1739.29,4.8400000000001455,0.5100000000002183
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-07-08T15:00:00+00:00,2022-07-08T15:01:00,1744.09,1740.6131574305612,4.346053211798551,0.8,0.8,180,3.476842569438759,3.1268425694387587,2.076842569438759,1.3768425694387592,tp,12.600000000000136,1740.33,3.759999999999991,3.2999999999999545
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-07-11T15:00:00+00:00,2022-07-11T16:51:00,1735.66,1739.2208499905892,4.451062488236398,0.8,0.8,180,3.5608499905890767,3.2108499905890766,2.160849990589077,1.460849990589077,tp,19.3599999999999,1741.5,-5.839999999999918,0.9700000000000273
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-07-13T15:00:00+00:00,2022-07-13T15:30:00,1729.24,1725.6899326181065,4.437584227366835,0.8,0.8,180,3.550067381893541,3.200067381893541,2.150067381893541,1.4500673818935415,tp,21.100000000000136,1725.83,3.410000000000082,-0.12999999999988177
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-07-14T15:00:00+00:00,2022-07-14T15:45:00,1713.11,1709.4819201957462,4.5350997553171455,0.8,0.8,180,-3.62807980425373,-3.97807980425373,-5.02807980425373,-5.7280798042537295,sl,38.049999999999955,1735.23,-22.12000000000012,-0.38000000000010914
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-07-15T15:00:00+00:00,2022-07-15T15:30:00,1705.29,1701.5850754752494,4.631155655938266,0.8,0.8,180,-3.704924524750595,-4.054924524750595,-5.104924524750595,-5.804924524750595,sl,38.809999999999945,1710.53,-5.240000000000009,0.9099999999998545
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-07-18T15:00:00+00:00,2022-07-18T15:56:00,1712.75,1716.4855377376248,4.669422172030871,0.8,0.8,180,-3.7355377376247816,-4.085537737624781,-5.135537737624782,-5.835537737624781,sl,17.519999999999982,1707.12,5.630000000000109,-2.650000000000091
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-07-19T15:00:00+00:00,2022-07-19T15:24:00,1713.04,1709.2374063617542,4.753242047807269,0.8,0.8,180,3.802593638245753,3.452593638245753,2.402593638245753,1.7025936382457534,tp,17.99000000000001,1709.32,3.7200000000000273,-1.0299999999999727
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-07-21T15:00:00+00:00,2022-07-21T15:20:00,1684.78,1688.4519849425935,4.589981178242051,0.8,0.8,180,3.6719849425935536,3.3219849425935535,2.2719849425935537,1.571984942593554,tp,21.980000000000018,1696.27,-11.490000000000009,0.11999999999989086
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-07-22T15:00:00+00:00,2022-07-22T15:27:00,1727.29,1723.600693769998,4.611632787502357,0.8,0.8,180,3.6893062300018755,3.3393062300018754,2.2893062300018756,1.5893062300018759,tp,39.34999999999991,1717.91,9.379999999999882,-1.1000000000001364
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-07-27T15:00:00+00:00,2022-07-27T15:55:00,1721.48,1717.8672083568606,4.51598955392434,0.8,0.8,180,3.612791643139417,3.262791643139417,2.212791643139417,1.5127916431394173,tp,14.579999999999927,1717.03,4.4500000000000455,0.9600000000000364
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-07-28T15:00:00+00:00,2022-07-28T15:30:00,1738.47,1742.087015245624,4.521269057029932,0.8,0.8,180,-3.617015245623861,-3.967015245623861,-5.0170152456238615,-5.717015245623861,sl,28.660000000000082,1734.07,4.400000000000091,-1.75
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-08-01T15:00:00+00:00,2022-08-01T15:32:00,1772.93,1769.2647826086957,4.581521739130438,0.8,0.8,180,3.6652173913043953,3.315217391304395,2.2652173913043954,1.5652173913043956,tp,15.920000000000073,1764.7,8.230000000000018,0.36000000000012733
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-08-02T15:00:00+00:00,2022-08-02T15:22:00,1779.01,1782.6350931677018,4.5313664596273355,0.8,0.8,180,-3.6250931677018343,-3.9750931677018344,-5.025093167701835,-5.725093167701834,sl,16.699999999999818,1771.8,7.210000000000036,0.599999999999909
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-08-04T15:00:00+00:00,2022-08-04T15:31:00,1787.84,1784.3010931677018,4.423633540372679,0.8,0.8,180,3.538906832298153,3.188906832298153,2.138906832298153,1.4389068322981533,tp,18.460000000000036,1764.99,22.84999999999991,2.3099999999999454
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-08-08T15:00:00+00:00,2022-08-08T15:29:00,1782.74,1786.268423489554,4.410529361942413,0.8,0.8,180,-3.5284234895539157,-3.878423489553916,-4.928423489553916,-5.628423489553915,sl,29.940000000000055,1772.55,10.190000000000055,0.009999999999990905
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-08-11T15:00:00+00:00,2022-08-11T15:35:00,1796.97,1793.513228684359,4.320964144551108,0.8,0.8,180,3.4567713156409354,3.1067713156409353,2.0567713156409355,1.3567713156409358,tp,20.269999999999982,1791.92,5.0499999999999545,2.2799999999999727
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-08-15T15:00:00+00:00,2022-08-15T15:22:00,1775.47,1778.8747859966122,4.255982495765111,0.8,0.8,180,3.4047859966121905,3.0547859966121904,2.0047859966121906,1.3047859966121909,tp,17.24000000000001,1802.09,-26.61999999999989,0.5399999999999636
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-08-17T15:00:00+00:00,2022-08-17T15:21:00,1769.04,1765.6806053077357,4.19924336533033,0.8,0.8,180,-3.3593946922642317,-3.709394692264232,-4.759394692264232,-5.459394692264231,sl,11.660000000000082,1775.53,-6.490000000000009,-0.049999999999954525
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-08-18T15:00:00+00:00,2022-08-18T16:06:00,1769.11,1765.8047419536983,4.131572557876913,0.8,0.8,180,3.30525804630156,2.95525804630156,1.9052580463015603,1.2052580463015605,tp,22.449999999999818,1762.16,6.949999999999818,-1.25
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-08-19T15:00:00+00:00,2022-08-19T15:30:00,1750.86,1754.0866030491247,4.033253811405994,0.8,0.8,180,3.226603049124833,2.876603049124833,1.826603049124833,1.1266030491248333,tp,17.089999999999918,1758.58,-7.720000000000027,-1.8800000000001091
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-08-22T15:00:00+00:00,2022-08-22T15:35:00,1731.58,1728.4021648785995,3.972293901750425,0.8,0.8,180,-3.1778351214004488,-3.527835121400449,-4.577835121400449,-5.277835121400448,sl,13.649999999999864,1746.67,-15.090000000000146,-1.6000000000001364
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-08-25T15:00:00+00:00,2022-08-25T15:33:00,1760.08,1757.0638543195935,3.7701821005081864,0.8,0.8,180,3.016145680406453,2.6661456804064527,1.616145680406453,0.9161456804064532,tp,13.490000000000009,1750.94,9.139999999999873,-2.1800000000000637
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-08-26T15:00:00+00:00,2022-08-26T15:30:00,1746.44,1749.3824009034445,3.678001129305472,0.8,0.8,180,2.9424009034444225,2.5924009034444224,1.5424009034444226,0.8424009034444229,tp,15.519999999999982,1758.35,-11.909999999999854,1.5
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-08-29T15:00:00+00:00,2022-08-29T15:23:00,1726.92,1729.913995482778,3.7424943534726074,0.8,0.8,180,2.9939954827780184,2.6439954827780183,1.5939954827780185,0.8939954827780188,tp,24.74000000000001,1735.78,-8.8599999999999,-0.5799999999999272
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-08-30T15:00:00+00:00,2022-08-30T15:49:00,1732.49,1729.4628368153585,3.7839539808017975,0.8,0.8,180,-3.027163184641495,-3.377163184641495,-4.427163184641495,-5.1271631846414945,sl,25.179999999999836,1737.38,-4.8900000000001,-0.31999999999993634
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-08-31T15:00:00+00:00,2022-08-31T15:15:00,1712.6,1715.5885793337097,3.735724167137202,0.8,0.8,180,2.988579333709822,2.638579333709822,1.5885793337098222,0.8885793337098224,tp,19.339999999999918,1723.0,-10.400000000000091,-1.2000000000000455
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,long,2022-09-01T15:00:00+00:00,2022-09-01T15:29:00,1700.05,1703.03959796725,3.736997459062665,0.8,0.8,180,2.98959796725012,2.6395979672501197,1.58959796725012,0.8895979672501202,tp,16.909999999999854,1710.56,-10.509999999999991,-1.6300000000001091
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-09-02T15:00:00+00:00,2022-09-02T15:30:00,1705.37,1708.4114601919819,3.801825239977403,0.8,0.8,180,-3.041460191981969,-3.391460191981969,-4.441460191981969,-5.1414601919819685,sl,22.61999999999989,1696.59,8.779999999999973,-0.3100000000001728
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-09-06T15:00:00+00:00,2022-09-06T15:51:00,1713.33,1710.3369339356295,3.741332580463007,0.8,0.8,180,2.993066064370396,2.643066064370396,1.593066064370396,0.8930660643703963,tp,8.049999999999955,1709.63,3.699999999999818,-1.0299999999999727
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-09-08T15:00:00+00:00,2022-09-08T15:20:00,1723.33,1720.2194929418406,3.888133822699032,0.8,0.8,180,3.110507058159328,2.760507058159328,1.7105070581593282,1.0105070581593285,tp,28.09999999999991,1718.05,5.279999999999973,-0.2599999999999909
prev_exp_exhaust_rev_px1.2_ext0.7_cf0.0_h180_e15_tp0.8_sl0.8,prev_day_expansion_exhaustion_reversal,short,2022-09-09T15:00:00+00:00,2022-09-09T15:54:00,1721.5,1718.3578181818182,3.9277272727272683,0.8,0.8,180,3.1421818181818253,2.792181818181825,1.7421818181818254,1.0421818181818256,tp,24.13000000000011,1708.45,13.049999999999955,0.7000000000000455
