ts_utc,year,close,candidate,family,side,horizon_hours,signed_forward_bps
2022-08-26 14:00:00+00:00,2022,1744.94,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-99.77420427063399
2022-08-28 23:00:00+00:00,2022,1735.69,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,9.448691874700543
2022-09-01 17:00:00+00:00,2022,1692.12,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,147.6254639150887
2022-09-07 03:00:00+00:00,2022,1696.05,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,114.44238082603641
2022-09-13 15:00:00+00:00,2022,1703.64,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,11.856965086520788
2022-09-15 17:00:00+00:00,2022,1668.21,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,52.511374467243414
2022-09-23 13:00:00+00:00,2022,1643.38,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-25.009431780842473
2022-09-25 23:00:00+00:00,2022,1643.92,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-130.9674436712249
2022-10-05 17:00:00+00:00,2022,1707.05,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,28.11868427989861
2022-10-07 15:00:00+00:00,2022,1697.87,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-122.91871580274005
2022-10-10 07:00:00+00:00,2022,1686.58,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-138.4458489961926
2022-10-19 15:00:00+00:00,2022,1634.69,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-13.029993454417577
2022-10-28 15:00:00+00:00,2022,1643.16,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-37.54959955208248
2022-10-30 22:00:00+00:00,2022,1644.09,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-65.02077136896322
2022-11-03 09:00:00+00:00,2022,1629.79,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,91.36146374686405
2022-11-17 11:00:00+00:00,2022,1765.4,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-7.590347796534447
2022-11-21 03:00:00+00:00,2022,1746.06,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-14.890668132824247
2022-11-28 21:00:00+00:00,2022,1740.09,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,57.41082357809013
2022-12-02 16:00:00+00:00,2022,1785.51,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-10.081153283935107
2022-12-05 18:00:00+00:00,2022,1773.21,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-7.782496151048646
2022-12-15 04:00:00+00:00,2022,1793.78,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-67.56681421355992
2022-12-22 17:00:00+00:00,2022,1795.4,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,27.626155731312885
2022-12-28 17:00:00+00:00,2022,1798.01,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,85.81709779144742
