variant,family,side,bias_min,horizon_bars,horizon_minutes,cooldown_bars,signal_dt,entry_dt,exit_dt,entry_price,entry_price_source,exit_price,gross_ret,net_x1,net_x2,net_x4,mfe,mae,session,hour,london_open,london_close,london_low,london_high,london_bias,signal_close
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-04-22 15:45:00+00:00,2025-04-22 16:00:00+00:00,2025-04-22 18:00:00+00:00,3438.6,m15_exact_open,3429.3,9.3,8.95,8.6,7.9,30.12,10.77,new_york,15,3490.57,3451.62,3450.7,3500.02,-38.95000000000027,3438.36
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-04-25 16:15:00+00:00,2025-04-25 16:30:00+00:00,2025-04-25 18:30:00+00:00,3281.73,m15_exact_open,3275.22,6.51,6.16,5.81,5.11,16.7,5.1,new_york,16,3340.86,3303.51,3286.98,3341.25,-37.34999999999991,3281.51
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-04-28 13:00:00+00:00,2025-04-28 13:15:00+00:00,2025-04-28 15:15:00+00:00,3273.86,m15_exact_open,3294.55,-20.69,-21.04,-21.39,-22.09,-5.62,23.86,new_york,13,3292.52,3282.0,3277.45,3300.77,-10.519999999999982,3273.85
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-04-30 13:00:00+00:00,2025-04-30 13:15:00+00:00,2025-04-30 15:15:00+00:00,3275.66,m15_exact_open,3278.38,-2.72,-3.07,-3.42,-4.12,8.68,5.71,new_york,13,3306.57,3286.13,3280.15,3314.5,-20.440000000000055,3275.72
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-05-01 13:00:00+00:00,2025-05-01 13:15:00+00:00,2025-05-01 15:15:00+00:00,3217.94,m15_exact_open,3207.25,10.69,10.34,9.99,9.29,16.13,8.91,new_york,13,3236.51,3233.76,3221.06,3243.02,-2.75,3217.98
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-05-12 13:00:00+00:00,2025-05-12 13:15:00+00:00,2025-05-12 15:15:00+00:00,3215.22,m15_exact_open,3221.4,-6.18,-6.53,-6.88,-7.58,7.64,13.8,new_york,13,3282.75,3232.39,3215.97,3283.53,-50.36000000000013,3215.23
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-05-22 12:00:00+00:00,2025-05-22 12:15:00+00:00,2025-05-22 14:15:00+00:00,3308.95,m15_exact_open,3291.71,17.24,16.89,16.54,15.84,26.08,1.16,new_york,12,3338.05,3313.77,3310.91,3339.25,-24.2800000000002,3308.9
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-05-22 15:15:00+00:00,2025-05-22 15:30:00+00:00,2025-05-22 17:30:00+00:00,3306.93,m15_exact_open,3297.12,9.81,9.46,9.11,8.41,27.77,8.56,new_york,15,3338.05,3313.77,3310.91,3339.25,-24.2800000000002,3306.98
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-05-26 12:30:00+00:00,2025-05-26 12:45:00+00:00,2025-05-26 14:45:00+00:00,3325.51,m15_exact_open,3330.72,-5.21,-5.56,-5.91,-6.61,-1.16,7.88,new_york,12,3347.93,3333.83,3330.91,3351.63,-14.099999999999909,3325.53
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-05-26 15:30:00+00:00,2025-05-26 15:45:00+00:00,2025-05-26 17:45:00+00:00,3328.54,m15_exact_open,3337.92,-9.38,-9.73,-10.08,-10.78,-2.8,12.84,new_york,15,3347.93,3333.83,3330.91,3351.63,-14.099999999999909,3328.55
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-05-27 14:30:00+00:00,2025-05-27 14:45:00+00:00,2025-05-27 16:45:00+00:00,3291.91,m15_exact_open,3302.08,-10.17,-10.52,-10.87,-11.57,4.3,12.77,new_york,14,3344.26,3300.45,3292.37,3344.26,-43.8100000000004,3291.85
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-06-06 15:30:00+00:00,2025-06-06 15:45:00+00:00,2025-06-06 17:45:00+00:00,3351.03,m15_exact_open,3332.22,18.81,18.46,18.11,17.41,34.77,9.69,new_york,15,3370.07,3365.76,3352.66,3375.4,-4.309999999999945,3350.54
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-06-16 16:45:00+00:00,2025-06-16 17:00:00+00:00,2025-06-16 19:00:00+00:00,3406.47,m15_exact_open,3403.58,2.89,2.54,2.19,1.49,16.91,-1.12,new_york,16,3431.82,3417.05,3409.33,3433.1,-14.769999999999982,3406.51
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-06-17 12:00:00+00:00,2025-06-17 12:15:00+00:00,2025-06-17 14:15:00+00:00,3379.57,m15_exact_open,3397.8,-18.23,-18.58,-18.93,-19.63,0.68,20.32,new_york,12,3386.16,3383.22,3381.02,3395.96,-2.9400000000000546,3379.71
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-06-18 13:30:00+00:00,2025-06-18 13:45:00+00:00,2025-06-18 15:45:00+00:00,3375.87,m15_exact_open,3388.18,-12.31,-12.66,-13.01,-13.71,0.2,13.8,new_york,13,3387.66,3383.4,3376.9,3399.81,-4.2599999999997635,3375.95
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-06-24 15:15:00+00:00,2025-06-24 15:30:00+00:00,2025-06-24 17:30:00+00:00,3313.88,m15_exact_open,3306.4,7.48,7.13,6.78,6.08,18.62,3.79,new_york,15,3352.65,3327.4,3315.87,3353.39,-25.25,3313.91
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-06-27 15:00:00+00:00,2025-06-27 15:15:00+00:00,2025-06-27 17:15:00+00:00,3281.08,m15_exact_open,3269.04,12.04,11.69,11.34,10.64,25.46,0.05,new_york,15,3297.05,3288.57,3281.73,3300.78,-8.480000000000018,3281.16
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-07-08 12:30:00+00:00,2025-07-08 12:45:00+00:00,2025-07-08 14:45:00+00:00,3322.19,m15_exact_open,3321.01,1.18,0.83,0.48,-0.22,2.34,5.05,new_york,12,3331.06,3326.23,3324.33,3339.26,-4.829999999999927,3321.96
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-07-08 16:15:00+00:00,2025-07-08 16:30:00+00:00,2025-07-08 18:30:00+00:00,3321.04,m15_exact_open,3297.2,23.84,23.49,23.14,22.44,34.17,5.54,new_york,16,3331.06,3326.23,3324.33,3339.26,-4.829999999999927,3321.14
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-07-17 14:00:00+00:00,2025-07-17 14:15:00+00:00,2025-07-17 16:15:00+00:00,3323.24,m15_exact_open,3317.2,6.04,5.69,5.34,4.64,13.54,5.36,new_york,14,3341.48,3330.33,3324.98,3344.56,-11.150000000000091,3323.24
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-07-24 12:30:00+00:00,2025-07-24 12:45:00+00:00,2025-07-24 14:45:00+00:00,3362.63,m15_exact_open,3361.97,0.66,0.31,-0.04,-0.74,1.55,4.43,new_york,12,3385.22,3372.98,3365.68,3385.85,-12.239999999999782,3362.63
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-07-24 15:30:00+00:00,2025-07-24 15:45:00+00:00,2025-07-24 17:45:00+00:00,3360.83,m15_exact_open,3375.47,-14.64,-14.99,-15.34,-16.04,9.63,16.36,new_york,15,3385.22,3372.98,3365.68,3385.85,-12.239999999999782,3360.94
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-07-25 13:30:00+00:00,2025-07-25 13:45:00+00:00,2025-07-25 15:45:00+00:00,3343.72,m15_exact_open,3340.73,2.99,2.64,2.29,1.59,7.57,1.23,new_york,13,3360.43,3347.66,3344.33,3363.3,-12.769999999999982,3343.73
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-07-25 16:30:00+00:00,2025-07-25 16:45:00+00:00,2025-07-25 18:45:00+00:00,3343.34,m15_exact_open,3327.64,15.7,15.35,15.0,14.3,18.55,2.05,new_york,16,3360.43,3347.66,3344.33,3363.3,-12.769999999999982,3343.66
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-07-28 15:15:00+00:00,2025-07-28 15:30:00+00:00,2025-07-28 17:30:00+00:00,3331.99,m15_exact_open,3311.84,20.15,19.8,19.45,18.75,30.42,-1.42,new_york,15,3339.34,3333.36,3332.19,3345.02,-5.980000000000018,3331.99
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-08-05 12:00:00+00:00,2025-08-05 12:15:00+00:00,2025-08-05 14:15:00+00:00,3364.72,m15_exact_open,3352.82,11.9,11.55,11.2,10.5,13.32,1.48,new_york,12,3372.55,3367.84,3365.73,3375.47,-4.710000000000036,3364.71
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-08-05 15:00:00+00:00,2025-08-05 15:15:00+00:00,2025-08-05 17:15:00+00:00,3350.12,m15_exact_open,3373.99,-23.87,-24.22,-24.57,-25.27,-2.42,30.56,new_york,15,3372.55,3367.84,3365.73,3375.47,-4.710000000000036,3350.13
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-08-06 12:30:00+00:00,2025-08-06 12:45:00+00:00,2025-08-06 14:45:00+00:00,3363.51,m15_exact_open,3365.48,-1.97,-2.32,-2.67,-3.37,5.3,3.44,new_york,12,3374.54,3365.7,3364.87,3378.61,-8.840000000000146,3363.52
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-08-06 15:30:00+00:00,2025-08-06 15:45:00+00:00,2025-08-06 17:45:00+00:00,3363.68,m15_exact_open,3377.91,-14.23,-14.58,-14.93,-15.63,0.27,14.26,new_york,15,3374.54,3365.7,3364.87,3378.61,-8.840000000000146,3363.66
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-08-11 12:15:00+00:00,2025-08-11 12:30:00+00:00,2025-08-11 14:30:00+00:00,3355.2,m15_exact_open,3351.95,3.25,2.9,2.55,1.85,5.27,8.4,new_york,12,3375.19,3362.75,3357.06,3380.1,-12.440000000000055,3355.15
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-08-11 15:15:00+00:00,2025-08-11 15:30:00+00:00,2025-08-11 17:30:00+00:00,3353.99,m15_exact_open,3350.52,3.47,3.12,2.77,2.07,9.64,8.63,new_york,15,3375.19,3362.75,3357.06,3380.1,-12.440000000000055,3353.98
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-08-15 14:00:00+00:00,2025-08-15 14:15:00+00:00,2025-08-15 16:15:00+00:00,3337.64,m15_exact_open,3340.77,-3.13,-3.48,-3.83,-4.53,4.29,8.07,new_york,14,3343.27,3339.88,3338.19,3348.5,-3.3899999999998727,3337.65
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-08-21 13:45:00+00:00,2025-08-21 14:00:00+00:00,2025-08-21 16:00:00+00:00,3330.89,m15_exact_open,3342.76,-11.87,-12.22,-12.57,-13.27,5.76,13.99,new_york,13,3342.21,3338.72,3334.29,3342.21,-3.4900000000002365,3330.86
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-08-22 15:45:00+00:00,2025-08-22 16:00:00+00:00,2025-08-22 18:00:00+00:00,3323.56,m15_exact_open,3374.57,-51.01,-51.36,-51.71,-52.41,-0.28,53.17,new_york,15,3333.82,3327.07,3325.17,3334.83,-6.75,3323.52
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-08-25 12:15:00+00:00,2025-08-25 12:30:00+00:00,2025-08-25 14:30:00+00:00,3362.28,m15_exact_open,3368.37,-6.09,-6.44,-6.79,-7.49,0.33,6.09,new_york,12,3367.94,3363.68,3363.08,3369.8,-4.260000000000218,3362.29
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-09-11 12:15:00+00:00,2025-09-11 12:30:00+00:00,2025-09-11 14:30:00+00:00,3615.15,m15_exact_open,3620.45,-5.3,-5.65,-6.0,-6.7,-2.73,9.43,new_york,12,3630.5,3627.61,3622.75,3638.05,-2.8899999999998727,3615.12
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-09-11 15:15:00+00:00,2025-09-11 15:30:00+00:00,2025-09-11 17:30:00+00:00,3619.54,m15_exact_open,3633.77,-14.23,-14.58,-14.93,-15.63,1.09,24.49,new_york,15,3630.5,3627.61,3622.75,3638.05,-2.8899999999998727,3619.53
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-09-12 12:00:00+00:00,2025-09-12 12:15:00+00:00,2025-09-12 14:15:00+00:00,3641.54,m15_exact_open,3648.99,-7.45,-7.8,-8.15,-8.85,1.2,10.61,new_york,12,3651.63,3645.7,3642.71,3656.64,-5.930000000000291,3641.6
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-09-12 15:30:00+00:00,2025-09-12 15:45:00+00:00,2025-09-12 17:45:00+00:00,3641.84,m15_exact_open,3649.45,-7.61,-7.96,-8.31,-9.01,3.69,12.38,new_york,15,3651.63,3645.7,3642.71,3656.64,-5.930000000000291,3641.83
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-09-17 14:00:00+00:00,2025-09-17 14:15:00+00:00,2025-09-17 16:15:00+00:00,3659.71,m15_exact_open,3677.59,-17.88,-18.23,-18.58,-19.28,-2.5,19.48,new_york,14,3682.34,3664.81,3662.27,3685.73,-17.5300000000002,3659.72
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-09-30 12:15:00+00:00,2025-09-30 12:30:00+00:00,2025-09-30 14:30:00+00:00,3804.56,m15_exact_open,3809.57,-5.01,-5.36,-5.71,-6.41,11.58,9.76,new_york,12,3865.29,3817.5,3807.42,3871.47,-47.789999999999964,3804.4
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-10-17 14:45:00+00:00,2025-10-17 15:00:00+00:00,2025-10-17 17:00:00+00:00,4310.05,m15_exact_open,4269.9,40.15,39.8,39.45,38.75,51.39,9.97,new_york,14,4355.9,4347.15,4311.56,4378.52,-8.75,4309.8
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-10-21 15:15:00+00:00,2025-10-21 15:30:00+00:00,2025-10-21 17:30:00+00:00,4228.0,m15_exact_open,4131.74,96.26,95.91,95.56,94.86,106.1,1.11,new_york,15,4346.78,4273.98,4244.68,4348.63,-72.80000000000018,4228.01
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-10-22 13:45:00+00:00,2025-10-22 14:00:00+00:00,2025-10-22 16:00:00+00:00,4057.46,m15_exact_open,4049.07,8.39,8.04,7.69,6.99,42.55,-3.4,new_york,13,4138.85,4090.19,4059.77,4161.06,-48.66000000000031,4057.45
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-10-27 13:45:00+00:00,2025-10-27 14:00:00+00:00,2025-10-27 16:00:00+00:00,4023.1,m15_exact_open,4017.77,5.33,4.98,4.63,3.93,10.08,26.69,new_york,13,4060.67,4044.1,4024.36,4084.37,-16.570000000000164,4022.99
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-10-27 16:45:00+00:00,2025-10-27 17:00:00+00:00,2025-10-27 19:00:00+00:00,3998.25,m15_exact_open,4000.09,-1.84,-2.19,-2.54,-3.24,27.17,2.09,new_york,16,4060.67,4044.1,4024.36,4084.37,-16.570000000000164,3998.23
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-11-05 13:15:00+00:00,2025-11-05 13:30:00+00:00,2025-11-05 15:30:00+00:00,3961.11,m15_exact_open,3975.01,-13.9,-14.25,-14.6,-15.3,3.42,16.44,new_york,13,3972.22,3969.27,3961.72,3987.24,-2.949999999999818,3961.11
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-11-14 13:15:00+00:00,2025-11-14 13:30:00+00:00,2025-11-14 15:30:00+00:00,4151.35,m15_exact_open,4059.44,91.91,91.56,91.21,90.51,97.86,6.01,new_york,13,4200.92,4170.42,4158.6,4203.45,-30.5,4151.37
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-11-14 16:15:00+00:00,2025-11-14 16:30:00+00:00,2025-11-14 18:30:00+00:00,4050.53,m15_exact_open,4099.66,-49.13,-49.48,-49.83,-50.53,18.65,52.61,new_york,16,4200.92,4170.42,4158.6,4203.45,-30.5,4050.47
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-12-03 12:15:00+00:00,2025-12-03 12:30:00+00:00,2025-12-03 14:30:00+00:00,4196.29,m15_exact_open,4208.03,-11.74,-12.09,-12.44,-13.14,-0.85,14.22,new_york,12,4223.46,4201.4,4196.98,4223.75,-22.0600000000004,4196.3
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-12-08 13:15:00+00:00,2025-12-08 13:30:00+00:00,2025-12-08 15:30:00+00:00,4202.64,m15_exact_open,4202.16,0.48,0.13,-0.22,-0.92,0.85,12.76,new_york,13,4209.89,4207.82,4203.05,4218.88,-2.0700000000006185,4202.7
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-12-08 16:45:00+00:00,2025-12-08 17:00:00+00:00,2025-12-08 19:00:00+00:00,4200.08,m15_exact_open,4190.55,9.53,9.18,8.83,8.13,23.69,-2.36,new_york,16,4209.89,4207.82,4203.05,4218.88,-2.0700000000006185,4200.66
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-12-10 12:00:00+00:00,2025-12-10 12:15:00+00:00,2025-12-10 14:15:00+00:00,4193.15,m15_exact_open,4201.31,-8.16,-8.51,-8.86,-9.56,5.43,8.62,new_york,12,4206.94,4195.4,4194.03,4214.46,-11.539999999999964,4193.11
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-12-18 14:30:00+00:00,2025-12-18 14:45:00+00:00,2025-12-18 16:45:00+00:00,4319.16,m15_exact_open,4310.98,8.18,7.83,7.48,6.78,9.52,23.65,new_york,14,4329.98,4324.06,4321.24,4337.57,-5.919999999999163,4319.12
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-12-23 16:15:00+00:00,2025-12-23 16:30:00+00:00,2025-12-23 18:30:00+00:00,4467.41,m15_exact_open,4457.51,9.9,9.55,9.2,8.5,36.83,-2.13,new_york,16,4484.6,4481.36,4469.45,4493.14,-3.240000000000691,4467.39
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-12-24 16:45:00+00:00,2025-12-24 17:00:00+00:00,2025-12-24 19:00:00+00:00,4477.59,m15_exact_open,4477.3,0.29,-0.06,-0.41,-1.11,29.28,0.94,new_york,16,4499.73,4492.47,4478.13,4501.27,-7.259999999999309,4477.62
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2025-12-29 14:00:00+00:00,2025-12-29 14:15:00+00:00,2025-12-29 16:15:00+00:00,4446.34,m15_exact_open,4405.37,40.97,40.62,40.27,39.57,59.79,21.01,new_york,14,4516.24,4473.11,4447.21,4519.18,-43.13000000000011,4446.58
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2026-01-06 12:00:00+00:00,2026-01-06 12:15:00+00:00,2026-01-06 14:15:00+00:00,4448.52,m15_exact_open,4462.55,-14.03,-14.38,-14.73,-15.43,0.09,16.05,new_york,12,4463.23,4453.96,4449.38,4475.7,-9.269999999999527,4448.52
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2026-01-07 15:15:00+00:00,2026-01-07 15:30:00+00:00,2026-01-07 17:30:00+00:00,4438.21,m15_exact_open,4444.27,-6.06,-6.41,-6.76,-7.46,14.77,15.98,new_york,15,4465.57,4460.93,4441.42,4474.54,-4.639999999999418,4438.16
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2026-02-04 13:15:00+00:00,2026-02-04 13:30:00+00:00,2026-02-04 15:30:00+00:00,5037.83,m15_exact_open,5049.51,-11.68,-12.03,-12.38,-13.08,14.54,25.3,new_york,13,5072.98,5057.69,5043.33,5091.67,-15.289999999999964,5038.17
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2026-02-04 16:30:00+00:00,2026-02-04 16:45:00+00:00,2026-02-04 18:45:00+00:00,5029.15,m15_exact_open,4898.59,130.56,130.21,129.86,129.16,141.25,-12.05,new_york,16,5072.98,5057.69,5043.33,5091.67,-15.289999999999964,5028.62
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2026-02-13 13:30:00+00:00,2026-02-13 13:45:00+00:00,2026-02-13 15:45:00+00:00,4936.79,m15_exact_open,4980.56,-43.77,-44.12,-44.47,-45.17,-2.48,62.41,new_york,13,4977.86,4971.92,4944.78,4989.41,-5.9399999999996,4936.5
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2026-02-18 13:45:00+00:00,2026-02-18 14:00:00+00:00,2026-02-18 16:00:00+00:00,4908.31,m15_exact_open,4953.95,-45.64,-45.99,-46.34,-47.04,-7.92,60.56,new_york,13,4933.39,4921.13,4912.96,4942.13,-12.260000000000218,4908.05
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2026-02-26 14:00:00+00:00,2026-02-26 14:15:00+00:00,2026-02-26 16:15:00+00:00,5165.18,m15_exact_open,5165.55,-0.37,-0.72,-1.07,-1.77,4.97,22.39,new_york,14,5193.97,5182.24,5167.73,5205.11,-11.730000000000473,5165.54
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2026-02-27 13:15:00+00:00,2026-02-27 13:30:00+00:00,2026-02-27 15:30:00+00:00,5173.47,m15_exact_open,5222.74,-49.27,-49.62,-49.97,-50.67,-3.11,66.7,new_york,13,5186.9,5181.41,5174.29,5200.2,-5.489999999999782,5173.47
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2026-03-03 13:15:00+00:00,2026-03-03 13:30:00+00:00,2026-03-03 15:30:00+00:00,5191.25,m15_exact_open,5182.64,8.61,8.26,7.91,7.21,116.76,35.35,new_york,13,5366.48,5263.49,5226.6,5367.46,-102.98999999999978,5191.02
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2026-03-03 16:15:00+00:00,2026-03-03 16:30:00+00:00,2026-03-03 18:30:00+00:00,5155.8,m15_exact_open,5113.4,42.4,42.05,41.7,41.0,158.95,-20.01,new_york,16,5366.48,5263.49,5226.6,5367.46,-102.98999999999978,5155.4
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2026-03-05 15:30:00+00:00,2026-03-05 15:45:00+00:00,2026-03-05 17:45:00+00:00,5118.03,m15_exact_open,5086.63,31.4,31.05,30.7,30.0,55.84,13.97,new_york,15,5174.65,5158.47,5120.63,5180.24,-16.17999999999938,5118.19
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2026-03-06 12:00:00+00:00,2026-03-06 12:15:00+00:00,2026-03-06 14:15:00+00:00,5085.37,m15_exact_open,5090.52,-5.15,-5.5,-5.85,-6.55,22.65,13.81,new_york,12,5133.43,5096.74,5087.56,5135.67,-36.69000000000051,5085.46
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2026-03-06 15:00:00+00:00,2026-03-06 15:15:00+00:00,2026-03-06 17:15:00+00:00,5080.18,m15_exact_open,5144.83,-64.65,-65.0,-65.35,-66.05,7.4,78.58,new_york,15,5133.43,5096.74,5087.56,5135.67,-36.69000000000051,5079.94
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2026-03-11 15:00:00+00:00,2026-03-11 15:15:00+00:00,2026-03-11 17:15:00+00:00,5164.48,m15_exact_open,5168.68,-4.2,-4.55,-4.9,-5.6,14.79,31.35,new_york,15,5204.18,5192.04,5175.36,5210.61,-12.140000000000327,5164.65
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2026-03-16 12:00:00+00:00,2026-03-16 12:15:00+00:00,2026-03-16 14:15:00+00:00,4973.47,m15_exact_open,5003.65,-30.18,-30.53,-30.88,-31.58,-4.71,48.89,new_york,12,5016.26,4978.04,4978.01,5035.79,-38.220000000000255,4973.85
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2026-03-17 12:15:00+00:00,2026-03-17 12:30:00+00:00,2026-03-17 14:30:00+00:00,5004.19,m15_exact_open,5021.37,-17.18,-17.53,-17.88,-18.58,12.21,17.32,new_york,12,5039.52,5014.17,5005.06,5044.31,-25.350000000000364,5004.31
london_ny_handoff_continuation_short_bias2_h8,london_ny_handoff_continuation_short,SHORT,2.0,8,120,4,2026-03-19 12:30:00+00:00,2026-03-19 12:45:00+00:00,2026-03-19 14:45:00+00:00,4685.11,m15_exact_open,4553.23,131.88,131.53,131.18,130.48,136.05,14.35,new_york,12,4849.32,4706.26,4686.66,4853.64,-143.0599999999995,4685.43
