source_stage,family,candidate,direction_label,reason,entry_hour,timestamp,source_decision,original_net_x1,original_net_x4,original_net_x6,mirror_net_x1,mirror_net_x4,mirror_net_x6
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.83,13,2023-04-06 13:00:00+00:00,unknown,1.3700000000000272,0.3200000000000274,-0.3799999999999723,-2.0700000000000274,-3.120000000000027,-3.820000000000027
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.77,13,2023-04-26 13:00:00+00:00,unknown,1.4568571428570976,0.4068571428570977,-0.293142857142902,-2.1568571428570977,-3.2068571428570976,-3.9068571428570973
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.75,13,2023-05-12 13:00:00+00:00,unknown,-2.3602857142858285,-3.4102857142858283,-4.110285714285828,1.6602857142858283,0.6102857142858285,-0.08971428571417128
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.89,13,2023-05-17 13:00:00+00:00,unknown,1.0802857142856737,0.0302857142856738,-0.6697142857143259,-1.7802857142856734,-2.8302857142856737,-3.5302857142856734
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.76,13,2023-06-16 13:00:00+00:00,unknown,1.161428571428496,0.1114285714284961,-0.5885714285715036,-1.8614285714284962,-2.911428571428496,-3.6114285714284957
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.83,13,2023-06-28 13:00:00+00:00,unknown,1.1991428571428968,0.149142857142897,-0.5508571428571027,-1.899142857142897,-2.949142857142897,-3.6491428571428965
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.86,13,2023-07-04 13:00:00+00:00,unknown,-1.460857142857185,-2.510857142857185,-3.2108571428571846,0.760857142857185,-0.28914285714281496,-0.9891428571428147
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.96,13,2023-07-11 13:00:00+00:00,unknown,-2.083142857142866,-3.133142857142866,-3.8331428571428656,1.383142857142866,0.33314285714286607,-0.36685714285713367
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.74,13,2023-07-26 13:00:00+00:00,unknown,-1.4128571428571832,-2.462857142857183,-3.162857142857183,0.7128571428571832,-0.3371428571428168,-1.0371428571428165
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.72,13,2023-09-04 13:00:00+00:00,unknown,0.5059999999999946,-0.5440000000000054,-1.244000000000005,-1.2059999999999946,-2.2559999999999945,-2.955999999999994
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.74,13,2023-09-05 13:00:00+00:00,unknown,-1.4088571428570504,-2.4588571428570503,-3.15885714285705,0.7088571428570504,-0.34114285714294956,-1.0411428571429493
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.79,13,2023-09-12 13:00:00+00:00,unknown,0.3751428571428278,-0.6748571428571721,-1.374857142857172,-1.0751428571428279,-2.1251428571428277,-2.8251428571428274
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.82,13,2023-09-27 13:00:00+00:00,unknown,-1.2854285714284743,-2.335428571428474,-3.035428571428474,0.5854285714284743,-0.46457142857152567,-1.1645714285715254
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.83,13,2023-10-11 13:00:00+00:00,unknown,1.1071428571427986,0.0571428571427987,-0.642857142857201,-1.8071428571427988,-2.8571428571427986,-3.5571428571427983
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.72,13,2023-10-24 13:00:00+00:00,unknown,1.6202857142856373,0.5702857142856375,-0.1297142857143622,-2.320285714285637,-3.3702857142856373,-4.070285714285637
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.95,13,2023-10-31 13:00:00+00:00,unknown,1.017999999999938,-0.0320000000000617,-0.7320000000000615,-1.7179999999999382,-2.767999999999938,-3.467999999999938
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.77,13,2023-12-07 13:00:00+00:00,unknown,-1.9471428571428988,-2.997142857142898,-3.6971428571428975,1.2471428571428986,0.19714285714289836,-0.5028571428571018
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.74,13,2024-01-03 13:00:00+00:00,unknown,-2.328857142857123,-3.378857142857123,-4.078857142857123,1.628857142857123,0.5788571428571232,-0.12114285714287654
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.90,13,2024-01-12 13:00:00+00:00,unknown,1.333999999999969,0.2839999999999691,-0.4160000000000305,-2.033999999999969,-3.083999999999969,-3.7839999999999687
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.89,13,2024-01-19 13:00:00+00:00,unknown,0.9265714285715148,-0.123428571428485,-0.8234285714284848,-1.626571428571515,-2.6765714285715148,-3.3765714285715145
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.74,13,2024-01-24 13:00:00+00:00,unknown,1.4820000000001072,0.4320000000001074,-0.2679999999998923,-2.1820000000001074,-3.2320000000001072,-3.932000000000107
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.74,13,2024-02-16 13:00:00+00:00,unknown,-1.2477142857143009,-2.2977142857143007,-2.9977142857143004,0.5477142857143008,-0.5022857142856991,-1.2022857142856989
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.72,13,2024-03-08 13:00:00+00:00,unknown,-0.7700000000000727,-1.820000000000073,-2.5200000000000724,0.07000000000007273,-0.9799999999999269,-1.6799999999999269
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.84,13,2024-03-26 13:00:00+00:00,unknown,-3.238571428571595,-4.288571428571595,-4.9885714285715945,2.538571428571595,1.4885714285715954,0.7885714285715952
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.82,13,2024-03-27 13:00:00+00:00,unknown,2.6002857142856555,1.5502857142856556,0.8502857142856559,-3.300285714285656,-4.350285714285656,-5.050285714285655
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.73,13,2024-03-28 13:00:00+00:00,unknown,-3.01628571428555,-4.06628571428555,-4.76628571428555,2.31628571428555,1.2662857142855506,0.5662857142855504
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.86,13,2024-04-09 13:00:00+00:00,unknown,2.9671428571426985,1.9171428571426987,1.217142857142699,-3.6671428571426983,-4.717142857142699,-5.417142857142698
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.78,13,2024-04-12 13:00:00+00:00,unknown,-3.261428571428587,-4.311428571428587,-5.011428571428587,2.561428571428587,1.5114285714285876,0.8114285714285874
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.71,13,2024-04-25 13:00:00+00:00,unknown,1.6431428571426294,0.5931428571426296,-0.1068571428573701,-2.343142857142629,-3.3931428571426294,-4.093142857142629
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.78,13,2024-04-26 13:00:00+00:00,unknown,-3.1865714285714604,-4.236571428571461,-4.93657142857146,2.48657142857146,1.4365714285714608,0.7365714285714606
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.77,13,2024-04-30 13:00:00+00:00,unknown,2.084285714285579,1.0342857142855792,0.3342857142855795,-2.7842857142855792,-3.834285714285579,-4.534285714285579
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.74,13,2024-05-06 13:00:00+00:00,unknown,-0.2799999999998362,-1.3299999999998362,-2.029999999999836,-0.4200000000001637,-1.4700000000001636,-2.1700000000001634
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.79,13,2024-05-10 13:00:00+00:00,unknown,2.0665714285713874,1.0165714285713876,0.3165714285713878,-2.7665714285713876,-3.8165714285713874,-4.516571428571387
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.95,13,2024-06-18 13:00:00+00:00,unknown,1.3225714285712455,0.2725714285712457,-0.427428571428754,-2.0225714285712457,-3.0725714285712455,-3.7725714285712453
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.70,13,2024-06-28 13:00:00+00:00,unknown,1.3477142857144826,0.2977142857144828,-0.4022857142855169,-2.0477142857144828,-3.0977142857144826,-3.7977142857144823
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.92,13,2024-07-03 13:00:00+00:00,unknown,2.0968571428569702,1.0468571428569704,0.3468571428569706,-2.7968571428569704,-3.8468571428569702,-4.54685714285697
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.86,13,2024-07-11 13:00:00+00:00,unknown,-2.40142857142846,-3.45142857142846,-4.151428571428459,1.70142857142846,0.6514285714284602,-0.048571428571539954
