signal_time,entry_time,exit_time,direction,entry,exit,tp,sl,gross,net_x1,net_x4,exit_reason,family,candidate
2024-05-07 15:00:00,2024-05-07 15:01:00,2024-05-07 15:21:00,long,2310.25,2313.12786,2313.12786,2307.13232,2.87786,2.52786,1.47786,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-05-10 15:00:00,2024-05-10 15:01:00,2024-05-10 15:22:00,short,2372.81,2369.05014,2369.05014,2376.88318,3.75986,3.40986,2.35986,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-05-29 15:00:00,2024-05-29 15:01:00,2024-05-29 15:52:00,long,2341.28,2337.87493,2344.42314,2337.87493,-3.40507,-3.75507,-4.80507,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-06-04 15:00:00,2024-06-04 15:01:00,2024-06-04 15:23:00,long,2327.92,2331.14329,2331.14329,2324.42811,3.22329,2.87329,1.82329,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-06-07 15:00:00,2024-06-07 15:01:00,2024-06-07 15:30:00,long,2335.33,2328.53425,2341.603,2328.53425,-6.79575,-7.14575,-8.19575,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-06-14 15:00:00,2024-06-14 15:01:00,2024-06-14 15:24:00,short,2331.75,2328.31543,2328.31543,2335.47079,3.43457,3.08457,2.03457,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-06-27 15:00:00,2024-06-27 15:01:00,2024-06-27 15:30:00,short,2317.61,2320.25782,2315.16586,2320.25782,-2.64782,-2.99782,-4.04782,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-06-28 15:00:00,2024-06-28 15:01:00,2024-06-28 15:30:00,short,2334.68,2337.65143,2331.93714,2337.65143,-2.97143,-3.32143,-4.37143,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-07-19 15:00:00,2024-07-19 15:01:00,2024-07-19 15:31:00,long,2409.89,2405.02057,2414.38486,2405.02057,-4.86943,-5.21943,-6.26943,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-08-05 15:00:00,2024-08-05 15:01:00,2024-08-05 15:22:00,long,2385.41,2374.48582,2395.49386,2374.48582,-10.92418,-11.27418,-12.32418,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-08-07 15:00:00,2024-08-07 15:01:00,2024-08-07 15:29:00,short,2403.16,2399.074,2399.074,2407.5865,4.086,3.736,2.686,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-08-12 15:00:00,2024-08-12 15:01:00,2024-08-12 15:25:00,short,2441.5,2444.3405,2438.878,2444.3405,-2.8405,-3.1905,-4.2405,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-08-14 15:00:00,2024-08-14 15:01:00,2024-08-14 15:28:00,short,2474.93,2471.20957,2471.20957,2478.96046,3.72043,3.37043,2.32043,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-08-16 15:00:00,2024-08-16 15:01:00,2024-08-16 15:47:00,short,2472.71,2476.61557,2469.10486,2476.61557,-3.90557,-4.25557,-5.30557,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-08-20 15:00:00,2024-08-20 15:01:00,2024-08-20 15:37:00,short,2525.58,2522.14886,2522.14886,2529.29707,3.43114,3.08114,2.03114,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-08-26 15:00:00,2024-08-26 15:01:00,2024-08-26 15:30:00,short,2525.34,2522.79729,2522.79729,2528.09461,2.54271,2.19271,1.14271,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-09-20 15:00:00,2024-09-20 15:01:00,2024-09-20 15:20:00,short,2613.65,2617.09964,2610.46571,2617.09964,-3.44964,-3.79964,-4.84964,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-09-27 15:00:00,2024-09-27 15:01:00,2024-09-27 15:30:00,long,2665.59,2668.87886,2668.87886,2662.02707,3.28886,2.93886,1.88886,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-10-01 15:00:00,2024-10-01 15:01:00,2024-10-01 15:08:00,short,2650.48,2653.12179,2648.04143,2653.12179,-2.64179,-2.99179,-4.04179,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-10-24 15:00:00,2024-10-24 15:01:00,2024-10-24 15:30:00,short,2738.22,2735.418,2735.418,2741.2555,2.802,2.452,1.402,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-11-07 15:00:00,2024-11-07 15:01:00,2024-11-07 15:22:00,short,2673.89,2679.49254,2668.71843,2679.49254,-5.60254,-5.95254,-7.00254,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-11-11 15:00:00,2024-11-11 15:01:00,2024-11-11 15:32:00,long,2653.62,2648.32389,2658.50871,2648.32389,-5.29611,-5.64611,-6.69611,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-11-19 15:00:00,2024-11-19 15:01:00,2024-11-19 15:18:00,short,2639.1,2635.13914,2635.13914,2643.39093,3.96086,3.61086,2.56086,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-11-27 15:00:00,2024-11-27 15:01:00,2024-11-27 15:10:00,short,2652.31,2648.40914,2648.40914,2656.53593,3.90086,3.55086,2.50086,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2024-12-13 15:00:00,2024-12-13 15:01:00,2024-12-13 15:10:00,long,2671.73,2666.94739,2676.14471,2666.94739,-4.78261,-5.13261,-6.18261,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-01-08 15:00:00,2025-01-08 15:01:00,2025-01-08 15:03:00,short,2653.68,2656.45364,2651.11971,2656.45364,-2.77364,-3.12364,-4.17364,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-01-09 15:00:00,2025-01-09 15:01:00,2025-01-09 15:37:00,short,2674.58,2677.80957,2671.59886,2677.80957,-3.22957,-3.57957,-4.62957,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-01-30 15:00:00,2025-01-30 15:01:00,2025-01-30 15:30:00,short,2781.22,2778.50286,2778.50286,2784.16357,2.71714,2.36714,1.31714,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-02-03 15:00:00,2025-02-03 15:01:00,2025-02-03 16:31:00,short,2810.76,2814.55,2806.14343,2815.76129,-3.79,-4.14,-5.19,horizon_close,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-02-10 15:00:00,2025-02-10 15:01:00,2025-02-10 15:18:00,short,2902.25,2906.87939,2897.97671,2906.87939,-4.62939,-4.97939,-6.02939,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-03-04 15:00:00,2025-03-04 15:01:00,2025-03-04 15:46:00,short,2925.08,2919.95214,2919.95214,2930.63518,5.12786,4.77786,3.72786,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-03-20 15:00:00,2025-03-20 15:01:00,2025-03-20 15:08:00,long,3039.04,3034.02014,3043.67371,3034.02014,-5.01986,-5.36986,-6.41986,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-04-03 15:00:00,2025-04-03 15:01:00,2025-04-03 15:25:00,long,3090.49,3079.71579,3100.43543,3079.71579,-10.77421,-11.12421,-12.17421,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-04-09 15:00:00,2025-04-09 15:01:00,2025-04-09 15:11:00,short,3071.19,3060.15814,3060.15814,3083.14118,11.03186,10.68186,9.63186,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-04-30 15:00:00,2025-04-30 15:01:00,2025-04-30 15:16:00,long,3272.85,3280.83429,3280.83429,3264.20036,7.98429,7.63429,6.58429,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-05-05 15:00:00,2025-05-05 15:01:00,2025-05-05 16:31:00,short,3314.35,3314.95,3306.59586,3322.75032,-0.6,-0.95,-2.0,horizon_close,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-05-19 15:00:00,2025-05-19 15:01:00,2025-05-19 15:53:00,short,3243.1,3234.13343,3234.13343,3252.81379,8.96657,8.61657,7.56657,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-05-20 15:00:00,2025-05-20 15:01:00,2025-05-20 15:18:00,short,3241.55,3234.84843,3234.84843,3248.81004,6.70157,6.35157,5.30157,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-05-23 15:00:00,2025-05-23 15:01:00,2025-05-23 15:36:00,short,3349.47,3357.22589,3342.31071,3357.22589,-7.75589,-8.10589,-9.15589,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-05-27 15:00:00,2025-05-27 15:01:00,2025-05-27 15:20:00,long,3288.8,3296.135,3296.135,3280.85375,7.335,6.985,5.935,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-06-02 15:00:00,2025-06-02 15:01:00,2025-06-02 15:32:00,short,3356.51,3363.39489,3350.15471,3363.39489,-6.88489,-7.23489,-8.28489,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-06-05 15:00:00,2025-06-05 15:01:00,2025-06-05 15:49:00,short,3394.46,3388.14071,3388.14071,3401.30589,6.31929,5.96929,4.91929,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-06-24 15:00:00,2025-06-24 15:01:00,2025-06-24 15:14:00,long,3320.6,3312.29671,3328.26457,3312.29671,-8.30329,-8.65329,-9.70329,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-07-01 15:00:00,2025-07-01 15:01:00,2025-07-01 15:20:00,short,3348.99,3353.42996,3344.89157,3353.42996,-4.43996,-4.78996,-5.83996,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-07-17 15:00:00,2025-07-17 15:01:00,2025-07-17 15:27:00,long,3323.36,3328.25429,3328.25429,3318.05786,4.89429,4.54429,3.49429,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-07-18 15:00:00,2025-07-18 15:01:00,2025-07-18 15:14:00,short,3355.45,3359.52318,3351.69014,3359.52318,-4.07318,-4.42318,-5.47318,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-07-21 15:00:00,2025-07-21 15:01:00,2025-07-21 15:23:00,short,3375.99,3380.52004,3371.80843,3380.52004,-4.53004,-4.88004,-5.93004,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-07-24 15:00:00,2025-07-24 15:01:00,2025-07-24 15:49:00,long,3360.66,3355.45257,3365.46686,3355.45257,-5.20743,-5.55743,-6.60743,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-07-25 15:00:00,2025-07-25 15:01:00,2025-07-25 15:43:00,long,3341.35,3337.03446,3345.33357,3337.03446,-4.31554,-4.66554,-5.71554,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-08-05 15:00:00,2025-08-05 15:01:00,2025-08-05 15:08:00,long,3350.12,3354.317,3354.317,3345.57325,4.197,3.847,2.797,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-08-20 15:00:00,2025-08-20 15:01:00,2025-08-20 15:17:00,short,3332.13,3335.67436,3328.85829,3335.67436,-3.54436,-3.89436,-4.94436,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-08-28 15:00:00,2025-08-28 15:01:00,2025-08-28 15:31:00,short,3404.93,3401.27386,3401.27386,3408.89082,3.65614,3.30614,2.25614,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-09-08 15:00:00,2025-09-08 15:01:00,2025-09-08 16:00:00,short,3620.32,3626.26611,3614.83129,3626.26611,-5.94611,-6.29611,-7.34611,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-10-02 15:00:00,2025-10-02 15:01:00,2025-10-02 15:17:00,short,3886.43,3880.92843,3880.92843,3892.39004,5.50157,5.15157,4.10157,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-10-03 15:00:00,2025-10-03 15:01:00,2025-10-03 15:34:00,short,3862.35,3868.75993,3856.43314,3868.75993,-6.40993,-6.75993,-7.80993,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-10-21 15:00:00,2025-10-21 15:01:00,2025-10-21 15:10:00,long,4251.63,4233.44532,4268.41586,4233.44532,-18.18468,-18.53468,-19.58468,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-11-10 15:00:00,2025-11-10 15:01:00,2025-11-10 15:52:00,short,4099.43,4091.49886,4091.49886,4108.02207,7.93114,7.58114,6.53114,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-11-14 15:00:00,2025-11-14 15:01:00,2025-11-14 15:11:00,long,4116.39,4100.97246,4130.62157,4100.97246,-15.41754,-15.76754,-16.81754,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-12-12 15:00:00,2025-12-12 15:01:00,2025-12-12 15:07:00,short,4326.9,4334.95675,4319.463,4334.95675,-8.05675,-8.40675,-9.45675,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2025-12-29 15:00:00,2025-12-29 15:01:00,2025-12-29 15:41:00,long,4461.24,4443.06507,4478.01686,4443.06507,-18.17493,-18.52493,-19.57493,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2026-01-02 15:00:00,2026-01-02 15:01:00,2026-01-02 15:16:00,short,4392.86,4401.882,4384.532,4401.882,-9.022,-9.372,-10.422,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2026-01-12 15:00:00,2026-01-12 15:01:00,2026-01-12 15:08:00,short,4591.43,4604.06879,4579.76343,4604.06879,-12.63879,-12.98879,-14.03879,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2026-02-03 15:00:00,2026-02-03 15:01:00,2026-02-03 16:31:00,short,4916.72,4916.54,4884.401,4951.73225,0.18,-0.17,-1.22,horizon_close,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2026-03-03 15:00:00,2026-03-03 15:01:00,2026-03-03 15:07:00,long,5196.66,5159.09836,5231.33229,5159.09836,-37.56164,-37.91164,-38.96164,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2026-03-06 15:00:00,2026-03-06 15:01:00,2026-03-06 15:30:00,long,5080.18,5096.17129,5096.17129,5062.85611,15.99129,15.64129,14.59129,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2026-03-12 15:00:00,2026-03-12 15:01:00,2026-03-12 15:22:00,short,5182.27,5169.87314,5169.87314,5195.69993,12.39686,12.04686,10.99686,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2026-03-19 15:00:00,2026-03-19 15:01:00,2026-03-19 15:02:00,long,4552.62,4519.96725,4582.761,4519.96725,-32.65275,-33.00275,-34.05275,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2026-03-26 15:00:00,2026-03-26 15:01:00,2026-03-26 15:23:00,long,4426.86,4447.44343,4447.44343,4404.56129,20.58343,20.23343,19.18343,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2026-04-28 15:00:00,2026-04-28 15:01:00,2026-04-28 15:05:00,long,4557.41,4570.46729,4570.46729,4543.26461,13.05729,12.70729,11.65729,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2026-04-30 15:00:00,2026-04-30 15:01:00,2026-04-30 16:15:00,short,4631.99,4645.20636,4619.79029,4645.20636,-13.21636,-13.56636,-14.61636,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2026-05-04 15:00:00,2026-05-04 15:01:00,2026-05-04 15:17:00,long,4559.71,4570.93386,4570.93386,4547.55082,11.22386,10.87386,9.82386,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2026-05-05 15:00:00,2026-05-05 15:01:00,2026-05-05 15:24:00,short,4559.9,4569.54554,4550.99643,4569.54554,-9.64554,-9.99554,-11.04554,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2026-05-15 15:00:00,2026-05-15 15:01:00,2026-05-15 16:31:00,long,4549.53,4545.62,4564.26471,4533.56739,-3.91,-4.26,-5.31,horizon_close,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h90_e15_tp0.6_sl0.65
2022-05-02 15:00:00,2022-05-02 15:01:00,2022-05-02 15:19:00,long,1875.67,1872.77071,1877.98943,1872.77071,-2.89929,-3.24929,-4.29929,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-05-09 15:00:00,2022-05-09 15:01:00,2022-05-09 15:06:00,long,1860.72,1862.75657,1862.75657,1858.17429,2.03657,1.68657,0.63657,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-05-25 15:00:00,2022-05-25 15:01:00,2022-05-25 15:14:00,long,1855.53,1853.58,1857.09,1853.58,-1.95,-2.3,-3.35,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-06-02 15:00:00,2022-06-02 15:01:00,2022-06-02 15:02:00,short,1855.67,1857.28036,1854.38171,1857.28036,-1.61036,-1.96036,-3.01036,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-06-07 15:00:00,2022-06-07 15:01:00,2022-06-07 15:12:00,short,1847.06,1849.15464,1845.38429,1849.15464,-2.09464,-2.44464,-3.49464,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-06-09 15:00:00,2022-06-09 15:01:00,2022-06-09 15:15:00,long,1845.78,1844.15571,1847.07943,1844.15571,-1.62429,-1.97429,-3.02429,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-06-13 15:00:00,2022-06-13 15:01:00,2022-06-13 15:17:00,long,1856.17,1853.29821,1858.46743,1853.29821,-2.87179,-3.22179,-4.27179,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-06-15 15:00:00,2022-06-15 15:01:00,2022-06-15 15:22:00,short,1831.12,1828.98657,1828.98657,1833.78679,2.13343,1.78343,0.73343,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-07-05 15:00:00,2022-07-05 15:01:00,2022-07-05 15:08:00,long,1796.85,1798.34714,1798.34714,1794.97857,1.49714,1.14714,0.09714,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-07-06 15:00:00,2022-07-06 15:01:00,2022-07-06 15:08:00,long,1762.72,1764.47314,1764.47314,1760.52857,1.75314,1.40314,0.35314,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-07-14 15:00:00,2022-07-14 15:01:00,2022-07-14 15:21:00,long,1713.48,1710.88429,1715.55657,1710.88429,-2.59571,-2.94571,-3.99571,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-07-22 15:00:00,2022-07-22 15:01:00,2022-07-22 15:09:00,short,1728.56,1726.97886,1726.97886,1730.53643,1.58114,1.23114,0.18114,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-08-04 15:00:00,2022-08-04 15:01:00,2022-08-04 15:27:00,short,1786.14,1784.592,1784.592,1788.075,1.548,1.198,0.148,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-08-11 15:00:00,2022-08-11 15:01:00,2022-08-11 15:03:00,short,1794.79,1796.475,1793.442,1796.475,-1.685,-2.035,-3.085,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-08-15 15:00:00,2022-08-15 15:01:00,2022-08-15 15:20:00,long,1774.57,1776.402,1776.402,1772.28,1.832,1.482,0.432,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-08-18 15:00:00,2022-08-18 15:01:00,2022-08-18 15:10:00,short,1770.32,1769.17771,1769.17771,1771.74786,1.14229,0.79229,-0.25771,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-08-22 15:00:00,2022-08-22 15:01:00,2022-08-22 15:04:00,long,1732.59,1730.77036,1734.04571,1730.77036,-1.81964,-2.16964,-3.21964,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-08-26 15:00:00,2022-08-26 15:01:00,2022-08-26 15:13:00,long,1744.58,1745.92457,1745.92457,1742.89929,1.34457,0.99457,-0.05543,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-09-08 15:00:00,2022-09-08 15:01:00,2022-09-08 15:14:00,short,1724.6,1722.91829,1722.91829,1726.70214,1.68171,1.33171,0.28171,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-09-12 15:00:00,2022-09-12 15:01:00,2022-09-12 15:02:00,short,1729.91,1731.91821,1728.30343,1731.91821,-2.00821,-2.35821,-3.40821,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-09-21 15:00:00,2022-09-21 15:01:00,2022-09-21 15:29:00,short,1674.98,1673.53486,1673.53486,1676.78643,1.44514,1.09514,0.04514,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-10-10 15:00:00,2022-10-10 15:01:00,2022-10-10 15:35:00,long,1676.42,1678.23314,1678.23314,1674.15357,1.81314,1.46314,0.41314,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-10-17 15:00:00,2022-10-17 15:01:00,2022-10-17 15:20:00,short,1657.89,1660.11357,1656.11114,1660.11357,-2.22357,-2.57357,-3.62357,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-10-19 15:00:00,2022-10-19 15:01:00,2022-10-19 15:21:00,long,1634.33,1632.0325,1636.168,1632.0325,-2.2975,-2.6475,-3.6975,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-10-20 15:00:00,2022-10-20 15:01:00,2022-10-20 15:30:00,short,1636.9,1634.97457,1634.97457,1639.30679,1.92543,1.57543,0.52543,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-10-28 15:00:00,2022-10-28 15:01:00,2022-10-28 15:07:00,long,1650.04,1647.58714,1652.00229,1647.58714,-2.45286,-2.80286,-3.85286,sl_conservative,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
2022-11-01 15:00:00,2022-11-01 15:01:00,2022-11-01 15:30:00,short,1653.97,1652.15286,1652.15286,1656.24143,1.81714,1.46714,0.41714,tp,london_oneway_fade,london_oneway_fade_mv1.2_eff0.6_cont0.0_h180_e15_tp0.4_sl0.5
