candidate,side,horizon_hours,path_hour,n,mean_bps,p10_bps,p25_bps,median_bps,p75_bps,p90_bps
BB_LOWER_REV_LONG_W24_K2,LONG,120,16,132,13.085982559914651,-97.68137908068705,-31.18591700760509,7.412118296807879,60.09398335659,108.04917488950028
BB_LOWER_REV_LONG_W24_K2,LONG,120,17,132,14.00236150769592,-93.64524939069362,-30.755833477565943,9.356572621586068,67.36365272645484,103.48653300132638
BB_LOWER_REV_LONG_W24_K2,LONG,120,18,132,14.08687335099799,-92.65152097703631,-32.8344825629015,12.197513176154251,63.84716325404438,117.88857968728041
BB_LOWER_REV_LONG_W24_K2,LONG,120,19,132,12.086655330700047,-88.4533165287984,-36.27425433025439,8.892257043446872,61.928264627957304,121.9661358306139
BB_LOWER_REV_LONG_W24_K2,LONG,120,20,132,12.03849528576849,-91.21940444651344,-37.10369554054709,10.26138206253746,57.1874398206107,124.35217766819176
BB_LOWER_REV_LONG_W24_K2,LONG,120,21,132,10.705307105754514,-106.72927927825116,-37.059374565701354,14.274702535551631,55.97752849779647,125.07028446084806
BB_LOWER_REV_LONG_W24_K2,LONG,120,22,132,13.655389948477175,-94.31576899026282,-37.60424151821124,14.091457127849427,61.86123897719609,129.13555107357104
BB_LOWER_REV_LONG_W24_K2,LONG,120,23,132,14.59693866584375,-93.37518005924504,-36.98351751688756,13.399350200991034,59.16568372435871,131.15329074727148
BB_LOWER_REV_LONG_W24_K2,LONG,120,24,132,12.71344487567303,-87.40518709068456,-41.78005246620709,7.45414973377434,59.610243942878064,135.28029999951914
BB_LOWER_REV_LONG_W24_K2,LONG,120,25,132,15.857725634166682,-92.29169146168924,-37.87697443992572,3.749009610769516,60.27593351420002,138.6774986337805
BB_LOWER_REV_LONG_W24_K2,LONG,120,26,132,16.288431847611417,-94.57383133913198,-41.862983689783526,12.703677312606576,67.66502014419751,154.74507268506056
BB_LOWER_REV_LONG_W24_K2,LONG,120,27,132,15.740665753142718,-93.7251542353885,-42.765776332902576,6.949536136785506,70.54032250797593,155.8857535623919
BB_LOWER_REV_LONG_W24_K2,LONG,120,28,132,19.326304336827622,-102.58149928143355,-39.568283049398744,13.188055340562777,67.89167605549984,177.28080020438742
BB_LOWER_REV_LONG_W24_K2,LONG,120,29,132,18.68106451639965,-93.06821877923288,-39.508604640939026,20.919270438714,77.79166305111883,175.2574294624836
BB_LOWER_REV_LONG_W24_K2,LONG,120,30,132,21.08170877623043,-81.48366220114433,-43.59907866496454,15.988679456643284,75.35473703698892,167.38997732870646
BB_LOWER_REV_LONG_W24_K2,LONG,120,31,132,19.953359996578854,-73.303463947063,-38.23215652357048,24.70362687510996,76.76153379225892,161.1831767568708
BB_LOWER_REV_LONG_W24_K2,LONG,120,32,132,19.799527236115203,-87.2004232340211,-39.618777395768745,24.80553963437826,78.18161157634951,146.67029617625494
BB_LOWER_REV_LONG_W24_K2,LONG,120,33,132,19.272320784287015,-102.1408991333825,-37.576295280680185,23.73012129965546,78.12213500181241,161.4179264086082
BB_LOWER_REV_LONG_W24_K2,LONG,120,34,132,21.332737953412042,-100.70177047996842,-38.21698037136084,20.218318415222704,94.00400183566082,164.7403425107006
BB_LOWER_REV_LONG_W24_K2,LONG,120,35,132,21.72151111108065,-106.38872297015689,-43.812726798623245,22.372631889430174,87.26925866514412,160.55651924375124
BB_LOWER_REV_LONG_W24_K2,LONG,120,36,132,17.658614865109545,-111.38586644815696,-45.896721674800744,23.67251839581308,77.89252095867727,164.06182409565685
BB_LOWER_REV_LONG_W24_K2,LONG,120,37,132,16.53009904457911,-112.84741767745642,-49.553231190426764,19.48505646768961,80.81341876633064,163.57686280504694
BB_LOWER_REV_LONG_W24_K2,LONG,120,38,132,18.125237742037694,-112.50933730725909,-46.03526870124247,15.362137097068018,82.85835882968718,176.67029736196062
BB_LOWER_REV_LONG_W24_K2,LONG,120,39,132,18.94589531508055,-116.81185432168562,-42.00955532243922,19.293441062891993,86.64036049418955,176.39835091103276
BB_LOWER_REV_LONG_W24_K2,LONG,120,40,132,18.65771522346897,-110.5770300355896,-50.575208008021285,19.928162170629314,88.80568536298983,172.3497666730085
BB_LOWER_REV_LONG_W24_K2,LONG,120,41,132,23.379895223693158,-107.65791387909485,-41.73857549093191,14.883212248044675,93.73305540754384,193.38071326678337
BB_LOWER_REV_LONG_W24_K2,LONG,120,42,132,25.541716106112087,-102.54207692062663,-37.505800202772,7.799582484721013,94.2350407477327,211.59675362326976
BB_LOWER_REV_LONG_W24_K2,LONG,120,43,132,27.412035222401155,-107.94092985763534,-42.254889308291354,12.586659795740252,97.42125891344378,227.5381521484257
BB_LOWER_REV_LONG_W24_K2,LONG,120,44,132,27.182857537285724,-99.5031502186784,-46.03333141584926,11.26044102735868,110.45301844895107,228.8663221318302
BB_LOWER_REV_LONG_W24_K2,LONG,120,45,132,33.148929694377244,-107.57644231960182,-39.28836152603393,17.271798462251688,105.74452376930832,240.48119676817998
BB_LOWER_REV_LONG_W24_K2,LONG,120,46,132,35.39151759487945,-112.95299601286779,-32.51709822631315,22.00586056814724,100.0935383868562,242.7194375652315
BB_LOWER_REV_LONG_W24_K2,LONG,120,47,132,37.65388516864009,-119.53280686577749,-42.43507726980178,23.18735904423552,112.62627397915226,246.03811774240813
BB_LOWER_REV_LONG_W24_K2,LONG,120,48,132,38.64287650971591,-131.63180743147262,-40.10235881336089,23.263788082521497,114.35682630064392,258.9397571605039
BB_LOWER_REV_LONG_W24_K2,LONG,120,49,132,32.92054522335637,-122.10355870479616,-39.591271304780236,20.717048551017747,101.96858158393051,248.51124189909245
BB_LOWER_REV_LONG_W24_K2,LONG,120,50,132,33.526363293926885,-130.30934810792837,-37.64788922396206,23.436179700030422,112.19430790351703,246.17926270835304
BB_LOWER_REV_LONG_W24_K2,LONG,120,51,132,31.895560301760586,-130.5395248781668,-46.07449614641629,27.051547340568582,109.27886225625461,233.18114241236825
BB_LOWER_REV_LONG_W24_K2,LONG,120,52,132,31.059026353843365,-141.60623815420146,-47.599234790315634,25.732347874202198,101.30725840393818,254.80072937192867
BB_LOWER_REV_LONG_W24_K2,LONG,120,53,132,33.487327472193705,-126.95141334925697,-48.36516449728712,29.59366982764888,102.48956386833984,271.0018103716901
BB_LOWER_REV_LONG_W24_K2,LONG,120,54,132,35.72009095178835,-125.08872603614947,-54.29403253508713,28.820671467648662,110.02949932427286,271.3697612574298
BB_LOWER_REV_LONG_W24_K2,LONG,120,55,132,36.07601771078308,-139.04438112139349,-54.59574523126759,34.46252259098448,118.60216141357127,266.19603301558726
BB_LOWER_REV_LONG_W24_K2,LONG,120,56,132,41.097868258336895,-134.54711009448383,-49.58667940789752,39.822832001360496,126.2942204327322,272.33161762862284
BB_LOWER_REV_LONG_W24_K2,LONG,120,57,132,41.29041350956941,-132.96740322611777,-46.59342469356453,33.14563001385773,122.66717913513803,283.57055527547817
BB_LOWER_REV_LONG_W24_K2,LONG,120,58,132,40.63533834248851,-155.2392915693038,-48.96652496473753,36.57100944440605,120.78906839185555,283.9226787678537
BB_LOWER_REV_LONG_W24_K2,LONG,120,59,132,42.00735090983201,-168.9478334791758,-48.25559254579809,30.047949822902265,131.13101621300083,295.13302455145185
BB_LOWER_REV_LONG_W24_K2,LONG,120,60,132,41.318438262578304,-151.95968004512082,-48.44350349592713,33.99104140807796,131.7580280807479,284.9593339019347
BB_LOWER_REV_LONG_W24_K2,LONG,120,61,132,45.71786466267232,-146.54147332855936,-42.63732738529452,37.684935858383064,134.30028055874953,296.16193124483834
BB_LOWER_REV_LONG_W24_K2,LONG,120,62,132,43.79257771892521,-161.33277032587532,-47.00691991045641,32.86276888683548,131.64717868960062,293.8454960643734
BB_LOWER_REV_LONG_W24_K2,LONG,120,63,132,41.204471849345786,-140.92464590181186,-52.35865280894869,35.42521356932449,130.22860118918845,299.98013305736606
BB_LOWER_REV_LONG_W24_K2,LONG,120,64,132,44.45367936259453,-144.44410969321385,-63.39592886097423,33.03051401319035,135.5201542533907,312.7115364186193
BB_LOWER_REV_LONG_W24_K2,LONG,120,65,132,47.10574129243937,-146.38998092412146,-55.49158665668213,38.189279289306825,143.24523117319467,299.60971274572734
BB_LOWER_REV_LONG_W24_K2,LONG,120,66,132,43.95536350024747,-145.01381876443887,-58.749477402691156,30.8351667345097,142.1932661774733,291.44849857063804
BB_LOWER_REV_LONG_W24_K2,LONG,120,67,132,43.301421532559935,-143.57884570645794,-55.20736881591215,40.373246038502,144.92202631595063,300.7598102092709
BB_LOWER_REV_LONG_W24_K2,LONG,120,68,132,41.14442504287297,-147.81422621356987,-53.59056893270653,31.31036804852272,144.21438588820723,298.50482804088136
BB_LOWER_REV_LONG_W24_K2,LONG,120,69,132,35.06375012539411,-172.4383119184749,-66.65164551703712,26.86955430324933,150.35739869523834,297.4577816018811
BB_LOWER_REV_LONG_W24_K2,LONG,120,70,132,34.92596156564398,-213.73251498347204,-72.31694983547644,32.19711508691381,134.39500724319376,308.0337024927682
BB_LOWER_REV_LONG_W24_K2,LONG,120,71,132,33.785807089884656,-191.18612617886464,-73.99356340519608,19.501276101397956,137.93552188758383,306.27196636993654
BB_LOWER_REV_LONG_W24_K2,LONG,120,72,132,37.342258543597225,-200.4704474330144,-62.76567769832986,19.120744930696265,135.72418174058407,295.2918405400947
BB_LOWER_REV_LONG_W24_K2,LONG,120,73,132,37.84722305089871,-188.47242379299144,-68.93436962398775,15.829890635012944,143.5496943766379,297.2499428904345
BB_LOWER_REV_LONG_W24_K2,LONG,120,74,132,40.722838364045444,-184.60361930089508,-70.60291604966378,32.97126933751393,145.91362796499752,312.64769838608817
BB_LOWER_REV_LONG_W24_K2,LONG,120,75,132,38.62704933863659,-207.24951801603797,-73.8420311342039,26.35145436165942,154.868639151573,308.37936752192473
BB_LOWER_REV_LONG_W24_K2,LONG,120,76,132,37.514855581653,-216.92375746394544,-84.9248514637832,25.705799094964952,143.6186574965126,307.0257155465467
BB_LOWER_REV_LONG_W24_K2,LONG,120,77,132,35.72922254908112,-191.40970496730446,-84.40839650392357,19.287035298561904,150.30566360735685,274.74346882751223
BB_LOWER_REV_LONG_W24_K2,LONG,120,78,132,37.404083420514176,-185.7681791617679,-80.32647057169329,24.31072429365022,171.15052135409925,300.1283438482263
BB_LOWER_REV_LONG_W24_K2,LONG,120,79,132,38.34618558541431,-192.2064082316067,-77.60806266518676,29.143510874767298,159.45653221523304,294.74506750729023
BB_LOWER_REV_LONG_W24_K2,LONG,120,80,132,38.084486025384244,-198.72130990491408,-83.1670580456903,32.2042586464355,150.2899051464307,302.8562465271914
BB_LOWER_REV_LONG_W24_K2,LONG,120,81,132,38.26706005613165,-191.44154909831678,-81.82505659069444,33.97097395921422,148.94195773840212,279.4509079702872
BB_LOWER_REV_LONG_W24_K2,LONG,120,82,132,38.692025114661604,-218.11065942821548,-80.78461211121379,37.07545052220929,145.56896163201162,299.35319846769283
BB_LOWER_REV_LONG_W24_K2,LONG,120,83,132,40.26023030985789,-223.33076093813085,-92.73531443900418,32.34974666352475,146.37512694049892,308.95527973654407
BB_LOWER_REV_LONG_W24_K2,LONG,120,84,132,39.11259543525978,-209.35615087724256,-100.84266538347319,29.7436477722135,148.53949244048425,285.12573016749724
BB_LOWER_REV_LONG_W24_K2,LONG,120,85,132,37.10155990873315,-196.99079478832448,-95.801328124889,22.07545439632308,149.74897722940193,302.42748462438914
BB_LOWER_REV_LONG_W24_K2,LONG,120,86,132,38.99339072555232,-196.62958717200362,-103.37143425940332,23.978368593883246,154.63998552265548,302.9477556487202
BB_LOWER_REV_LONG_W24_K2,LONG,120,87,132,37.82024054164531,-218.22871954159302,-98.74946152145847,24.26697623170937,152.17791489915422,295.8501413505275
BB_LOWER_REV_LONG_W24_K2,LONG,120,88,132,37.76333795504814,-209.6428180004196,-99.68874716312082,18.035907487529144,146.76464255230448,285.9418776344539
BB_LOWER_REV_LONG_W24_K2,LONG,120,89,132,38.06492546561575,-208.90202069774318,-111.73245164219387,23.193881875498423,143.39871637239375,283.9789408769664
BB_LOWER_REV_LONG_W24_K2,LONG,120,90,132,37.96619314893069,-208.83546933344144,-106.03166060525248,22.78883131861975,147.62675808164371,277.5270266833834
BB_LOWER_REV_LONG_W24_K2,LONG,120,91,132,41.37693413953095,-199.34237258201625,-96.76717853854045,25.627463007614757,140.2325139100147,281.6278339124767
BB_LOWER_REV_LONG_W24_K2,LONG,120,92,132,42.582195900352986,-200.14825784278435,-102.12595871447377,31.57933113629774,145.962594580602,280.0007365773643
BB_LOWER_REV_LONG_W24_K2,LONG,120,93,132,45.85886502422151,-203.61732666585596,-91.82856793018695,34.09492886085053,148.62809758465545,279.5015138392491
BB_LOWER_REV_LONG_W24_K2,LONG,120,94,132,47.783306655107424,-199.8554867282516,-101.53234939648148,38.47687747599027,153.57536971526198,283.9664338352088
BB_LOWER_REV_LONG_W24_K2,LONG,120,95,132,45.7558839999541,-202.80439454547016,-99.43147583722279,35.80298252659375,145.79447452364337,287.78171813411075
BB_LOWER_REV_LONG_W24_K2,LONG,120,96,132,48.629058104987394,-204.62805784018312,-97.19467048268842,39.71898539594232,154.74073506203888,285.3363903638044
BB_LOWER_REV_LONG_W24_K2,LONG,120,97,132,49.50502756378711,-198.23088061149096,-92.39263869835202,35.722243375422295,181.1902935885784,301.7844990238295
BB_LOWER_REV_LONG_W24_K2,LONG,120,98,132,50.02102370155472,-215.2604607658264,-81.4781954386795,33.016441458966206,178.65770372031741,304.9223015697227
BB_LOWER_REV_LONG_W24_K2,LONG,120,99,132,50.35979151891036,-204.2483141135681,-82.15239285647158,36.83895103938295,181.6664568343562,302.4558357345188
BB_LOWER_REV_LONG_W24_K2,LONG,120,100,132,47.2729364774305,-209.76776532743568,-109.75116331002538,35.73645723123686,166.2590904440736,291.130008091697
BB_LOWER_REV_LONG_W24_K2,LONG,120,101,132,48.908773042900854,-211.44261490684323,-110.59181228849441,38.73573561639532,164.56745809092342,307.68033032675504
BB_LOWER_REV_LONG_W24_K2,LONG,120,102,132,49.390687550141166,-205.38241704336357,-107.45216157720562,34.04635173415049,157.52998667778184,315.4993516418367
BB_LOWER_REV_LONG_W24_K2,LONG,120,103,132,47.863838416645066,-212.71191804801305,-107.4595354502611,32.77893636896234,158.20936417763997,309.51284454428855
BB_LOWER_REV_LONG_W24_K2,LONG,120,104,132,45.24694738666609,-208.0957207037757,-107.08151489511374,31.697634335279282,155.843629733885,317.23617295503504
BB_LOWER_REV_LONG_W24_K2,LONG,120,105,132,47.46820503458287,-218.38691711406045,-108.48235462668165,34.003078857304246,163.56056179120782,305.7711770083538
BB_LOWER_REV_LONG_W24_K2,LONG,120,106,132,50.18180257357523,-227.1400999215376,-98.15159874807966,44.36876802481948,162.87747250346263,310.0610253731506
BB_LOWER_REV_LONG_W24_K2,LONG,120,107,132,49.828735551060525,-213.1183502093108,-105.86895173855775,37.155954984935406,169.23006829486388,292.20785976098716
BB_LOWER_REV_LONG_W24_K2,LONG,120,108,132,46.972225000221194,-209.79750967103905,-102.06094171354263,41.07384108902879,177.5768569339836,307.7722415454105
BB_LOWER_REV_LONG_W24_K2,LONG,120,109,132,50.204281226671014,-211.91541826630888,-117.14088555005192,42.60111594994065,179.64668861317477,322.04690964367467
BB_LOWER_REV_LONG_W24_K2,LONG,120,110,132,51.4500755470325,-214.24971841055392,-108.21314297985747,45.111176337727656,195.0724922458674,330.44387949416307
BB_LOWER_REV_LONG_W24_K2,LONG,120,111,132,52.107662546333934,-217.93454682143962,-99.42961037871595,47.10697088691429,196.57942689110808,319.3838939522237
BB_LOWER_REV_LONG_W24_K2,LONG,120,112,132,54.21741336887234,-216.54300473030784,-109.6105124270838,51.51390045394222,197.43303920643717,339.9939085105069
BB_LOWER_REV_LONG_W24_K2,LONG,120,113,132,54.70275592957158,-218.96956132433718,-99.59429850449398,46.32224636120563,186.79568263501645,356.5467272065241
BB_LOWER_REV_LONG_W24_K2,LONG,120,114,132,56.60050926850897,-214.75216704299618,-106.17041314118336,40.57072412955387,198.31017141635155,368.73732456484515
BB_LOWER_REV_LONG_W24_K2,LONG,120,115,132,55.57645995817752,-206.894825691013,-97.07950962602935,41.519786913887245,193.37778523131178,366.54965845285744
BB_LOWER_REV_LONG_W24_K2,LONG,120,116,132,52.66956902560102,-225.3085626808323,-102.09241010224358,47.31458420440093,195.4594893472117,351.75376560389674
BB_LOWER_REV_LONG_W24_K2,LONG,120,117,132,54.143567647196356,-222.04874047050703,-107.1260894490733,52.48891096178876,181.21055955273914,339.97143565981037
BB_LOWER_REV_LONG_W24_K2,LONG,120,118,132,50.97636504235222,-224.59772131289913,-111.0249385452583,47.51191335683136,191.53528259963915,342.618912533763
BB_LOWER_REV_LONG_W24_K2,LONG,120,119,132,51.28578294829206,-232.26341027207454,-101.99912122828557,45.35767210816832,186.64042559011273,335.06329909857294
BB_LOWER_REV_LONG_W24_K2,LONG,120,120,132,53.204521594101955,-260.7189752642132,-105.56994325404301,43.491829187271016,194.47446557215642,352.3196094078287
