stage,decision_scope,promotion,candidate,family,side,horizon_hours,lookback_hours,trigger_type,threshold,event_clock_n,mean_final_bps,median_final_bps,hit_rate_pct,cost_bps,cost_stressed_mean_bps,cost_stressed_median_bps,median_mae_bps,median_mfe_bps,mean_mae_bps,mean_mfe_bps,stage39a_h1_benchmark_cost_adjusted_residual_bps,residual_to_median_mae_abs,median_mfe_to_median_mae_abs,ex2025_mean_bps,pre2025_mean_bps,leave_one_year_out_min_mean_bps,year_means_json,year_counts_json,leave_one_year_out_json,classification,cost_plus_slip_0_mean_bps,cost_plus_slip_0_median_bps,cost_plus_slip_4_mean_bps,cost_plus_slip_4_median_bps,cost_plus_slip_8_mean_bps,cost_plus_slip_8_median_bps,cost_plus_slip_12_mean_bps,cost_plus_slip_12_median_bps,cost_plus_slip_16_mean_bps,cost_plus_slip_16_median_bps,touch_stop_50bps_pct,touch_stop_75bps_pct,touch_stop_100bps_pct,touch_stop_125bps_pct,touch_stop_150bps_pct,touch_stop_200bps_pct,touch_target_50bps_pct,touch_target_75bps_pct,touch_target_100bps_pct,touch_target_125bps_pct,touch_target_150bps_pct,touch_target_200bps_pct
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,120,bb_lower,2.5,80,45.251489490437194,26.107394696788244,58.75,8.0,37.2514894904372,18.107394696788244,-87.00345582119296,153.3726646698974,-119.53626441678004,176.58390150797518,12.930408592169847,0.1486194826415178,1.7628341681634414,27.49685538222773,29.42314636775465,27.49685538222773,"{""2022"": -2.1518990266106477, ""2023"": 41.810542373628145, ""2024"": 46.168437900677645, ""2025"": 111.04807471497818, ""2026"": 15.939109469066157}","{""2022"": 17, ""2023"": 19, ""2024"": 18, ""2025"": 17, ""2026"": 9}","{""2022"": 58.042880042656456, ""2023"": 46.32325990386953, ""2024"": 44.98527866165771, ""2025"": 27.49685538222773, ""2026"": 48.9671432959631}",PATH_DIAGNOSTIC_WATCH_ONLY_NO_PROMOTION,37.2514894904372,18.107394696788244,33.2514894904372,14.107394696788244,29.2514894904372,10.107394696788244,25.2514894904372,6.107394696788244,21.251489490437194,2.107394696788244,61.25000000000001,52.5,43.75,31.25,26.25,17.5,90.0,78.75,65.0,60.0,50.0,33.75
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,145,48.12870120166988,34.57991108023029,63.44827586206897,8.0,40.12870120166988,26.57991108023029,-76.42121467580587,123.10095572150902,-115.89650398603102,158.06836080271705,8.961150568044353,0.11725998606616438,1.6108217625659051,32.22782904063095,29.005266707763877,32.22782904063095,"{""2022"": 5.202684525434963, ""2023"": 29.398329368430932, ""2024"": 47.45645127120109, ""2025"": 104.27865602033854, ""2026"": 57.016770062685396}","{""2022"": 27, ""2023"": 39, ""2024"": 34, ""2025"": 32, ""2026"": 13}","{""2022"": 57.950755864876164, ""2023"": 55.02006442333325, ""2024"": 48.334615594786435, ""2025"": 32.22782904063095, ""2026"": 47.25336108656985}",PATH_DIAGNOSTIC_WATCH_ONLY_NO_PROMOTION,40.12870120166988,26.57991108023029,36.12870120166988,22.57991108023029,32.12870120166988,18.57991108023029,28.12870120166987,14.57991108023029,24.12870120166987,10.57991108023029,68.96551724137932,51.03448275862069,40.689655172413794,31.03448275862069,26.89655172413793,15.172413793103448,84.82758620689656,72.41379310344827,62.06896551724138,48.96551724137931,40.689655172413794,28.27586206896552
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,120,24,ret_z_downside,1.5,127,55.60025251203658,56.0847902183137,61.417322834645674,8.0,47.60025251203658,48.0847902183137,-112.10962325368668,186.56671007314162,-165.52382484136172,220.59690942308245,6.98131119227718,0.0622721849352714,1.6641453664594885,30.75525582921136,46.668810615244084,30.75525582921136,"{""2022"": -15.355357357277452, ""2023"": 58.87665104866524, ""2024"": 70.55775115863452, ""2025"": 126.37084912372056, ""2026"": -89.31974846539919}","{""2022"": 19, ""2023"": 30, ""2024"": 34, ""2025"": 33, ""2026"": 11}","{""2022"": 68.08318387793442, ""2023"": 54.5869333769968, ""2024"": 50.1319196734954, ""2025"": 30.75525582921136, ""2026"": 69.3426663978279}",WEAK_RESIDUAL_VS_PATH_RISK_NO_PROMOTION,47.60025251203658,48.0847902183137,43.60025251203658,44.0847902183137,39.60025251203658,40.0847902183137,35.60025251203658,36.0847902183137,31.600252512036587,32.0847902183137,82.67716535433071,66.14173228346458,58.26771653543307,44.881889763779526,33.85826771653544,25.984251968503933,88.9763779527559,81.88976377952756,72.44094488188976,64.56692913385827,58.26771653543307,44.09448818897638
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W24_K2,BOLLINGER_REVERSAL,LONG,120,24,bb_lower,2.0,132,53.204521594101955,43.491829187271016,55.3030303030303,8.0,45.204521594101955,35.491829187271016,-107.56586460181461,166.1145484719606,-158.37361025751213,223.0087250954766,4.92131119227718,0.04575160726402192,1.5443054270690844,35.753880241716736,18.994676554940337,35.753880241716736,"{""2022"": 32.99960921628241, ""2023"": 9.517203104048424, ""2024"": 19.577583992166883, ""2025"": 105.55644565125763, ""2026"": 146.62245847731452}","{""2022"": 21, ""2023"": 33, ""2024"": 32, ""2025"": 33, ""2026"": 13}","{""2022"": 57.02707258450026, ""2023"": 67.76696109078648, ""2024"": 63.96514162672118, ""2025"": 35.753880241716736, ""2026"": 42.999200758120764}",WEAK_RESIDUAL_VS_PATH_RISK_NO_PROMOTION,45.204521594101955,35.491829187271016,41.204521594101955,31.491829187271016,37.204521594101955,27.491829187271016,33.204521594101955,23.491829187271016,29.204521594101962,19.491829187271016,78.78787878787878,62.878787878787875,53.78787878787878,43.18181818181818,34.84848484848485,28.030303030303028,88.63636363636364,80.3030303030303,68.18181818181817,63.63636363636363,56.060606060606055,38.63636363636363
