scope_type,scope_value,macro_feature,macro_gate,macro_side,macro_q,overlay_name,source_decision,rank_score,confirmed_events,confirmed_pf_x4,confirmed_total_x4,boot_p05_total_x4,years_positive_x4,years_tested,scope_rows,confirmed_recalc_events,confirmed_recalc_total_x4,confirmed_recalc_total_x6,confirmed_recalc_pf_x4,confirmed_recalc_pf_x6,confirmed_recalc_win_rate_x4,confirmed_recalc_median_x4,macro_thresholds_by_year,overlay_thresholds_by_year,status,recent_events,recent_last_entry_ts,tracker_decision
candidate_name,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,real_yield_rank250,real_yield_rank250_le_q20,le,0.2,london_q40_prior_q30,STAGE31D_HAS_CONFIRMED_EXOGENOUS_CANDIDATE_REVIEW_ONLY,248.66553828765137,50,22.785562557530277,209.2207,143.88606199999998,4,4,400,50,209.22069999999997,174.22070000000002,22.785562557530273,16.679116674046316,0.96,2.25143,"{""2022"": null, ""2023"": 0.5774647887323944, ""2024"": 0.5622222222222222, ""2025"": 0.5197368421052632, ""2026"": 0.438}","{""london_range_ge_q40"": {""2022"": null, ""2023"": 8.720000000000027, ""2024"": 9.049999999999956, ""2025"": 10.629999999999882, ""2026"": 11.519999999999982}, ""prior_day_range_ge_q30"": {""2022"": null, ""2023"": 10.349999999999907, ""2024"": 11.819999999999936, ""2025"": 15.22999999999979, ""2026"": 15.519999999999982}}",evaluated,4,2026-03-06T13:01:00+00:00,STAGE31E_FORWARD_SHADOW_ACTIVE_SIGNAL_REVIEW_ONLY
candidate_name,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,real_yield_z60,real_yield_z60_le_q20,le,0.2,london_q40_prior_q30,STAGE31D_HAS_CONFIRMED_EXOGENOUS_CANDIDATE_REVIEW_ONLY,225.9548531173793,56,23.372582298475866,159.7644,98.7304865,4,4,400,56,159.7644,120.56440000000002,23.372582298475862,13.837827189730126,0.9642857142857143,1.5010000000000001,"{""2022"": null, ""2023"": -0.0396735903123169, ""2024"": -0.4609027343048336, ""2025"": -1.069561475397509, ""2026"": -1.235345933944265}","{""london_range_ge_q40"": {""2022"": null, ""2023"": 8.720000000000027, ""2024"": 9.049999999999956, ""2025"": 10.629999999999882, ""2026"": 11.519999999999982}, ""prior_day_range_ge_q30"": {""2022"": null, ""2023"": 10.349999999999907, ""2024"": 11.819999999999936, ""2025"": 15.22999999999979, ""2026"": 15.519999999999982}}",evaluated,2,2026-03-03T13:01:00+00:00,STAGE31E_FORWARD_SHADOW_ACTIVE_SIGNAL_REVIEW_ONLY
candidate_name,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,real_yield_rank250,real_yield_rank250_le_q20,le,0.2,macro_only,STAGE31D_HAS_CONFIRMED_EXOGENOUS_CANDIDATE_REVIEW_ONLY,202.06912967276477,56,13.207420859552943,207.84428,148.7949655,4,4,400,56,207.84427999999997,168.64428000000004,13.207420859552945,9.460106972688958,0.9285714285714286,2.171075,"{""2022"": null, ""2023"": 0.5774647887323944, ""2024"": 0.5622222222222222, ""2025"": 0.5197368421052632, ""2026"": 0.438}",{},evaluated,4,2026-03-06T13:01:00+00:00,STAGE31E_FORWARD_SHADOW_ACTIVE_SIGNAL_REVIEW_ONLY
candidate_name,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,real_yield_z60,real_yield_z60_le_q20,le,0.2,macro_only,STAGE31D_HAS_CONFIRMED_EXOGENOUS_CANDIDATE_REVIEW_ONLY,171.42481397094622,66,12.174412744189242,162.73856,97.804729,4,4,400,66,162.73856,116.53856000000003,12.174412744189242,7.398380125795004,0.9393939393939394,1.25243,"{""2022"": null, ""2023"": -0.0396735903123169, ""2024"": -0.4609027343048336, ""2025"": -1.069561475397509, ""2026"": -1.235345933944265}",{},evaluated,2,2026-03-03T13:01:00+00:00,STAGE31E_FORWARD_SHADOW_ACTIVE_SIGNAL_REVIEW_ONLY
candidate_name,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,us10y_rank250,us10y_rank250_le_q30,le,0.3,macro_only,STAGE31D_HAS_CONFIRMED_EXOGENOUS_CANDIDATE_REVIEW_ONLY,145.11369464928092,50,7.006711904856182,179.0047,113.51490050000002,3,3,400,50,179.00469999999999,144.0047,7.006711904856182,5.198923944223782,0.88,2.18329,"{""2022"": null, ""2023"": 0.4313725490196078, ""2024"": 0.5889264445517464, ""2025"": 0.524, ""2026"": 0.4747899159663865}",{},evaluated,4,2026-03-06T13:01:00+00:00,STAGE31E_FORWARD_SHADOW_ACTIVE_SIGNAL_REVIEW_ONLY
family,london_oneway_continuation,real_yield_rank250,real_yield_rank250_le_q20,le,0.2,london_q40_prior_q30,STAGE31D_HAS_CONFIRMED_EXOGENOUS_CANDIDATE_REVIEW_ONLY,248.35757478765132,50,22.785562557530277,209.2207,142.654208,4,4,400,50,209.22069999999997,174.22070000000002,22.785562557530273,16.679116674046316,0.96,2.25143,"{""2022"": null, ""2023"": 0.5774647887323944, ""2024"": 0.5622222222222222, ""2025"": 0.5197368421052632, ""2026"": 0.438}","{""london_range_ge_q40"": {""2022"": null, ""2023"": 8.720000000000027, ""2024"": 9.049999999999956, ""2025"": 10.629999999999882, ""2026"": 11.519999999999982}, ""prior_day_range_ge_q30"": {""2022"": null, ""2023"": 10.349999999999907, ""2024"": 11.819999999999936, ""2025"": 15.22999999999979, ""2026"": 15.519999999999982}}",evaluated,4,2026-03-06T13:01:00+00:00,STAGE31E_FORWARD_SHADOW_ACTIVE_SIGNAL_REVIEW_ONLY
family,london_oneway_continuation,real_yield_z60,real_yield_z60_le_q20,le,0.2,london_q40_prior_q30,STAGE31D_HAS_CONFIRMED_EXOGENOUS_CANDIDATE_REVIEW_ONLY,226.1224422423793,56,23.372582298475866,159.7644,99.400843,4,4,400,56,159.7644,120.56440000000002,23.372582298475862,13.837827189730126,0.9642857142857143,1.5010000000000001,"{""2022"": null, ""2023"": -0.0396735903123169, ""2024"": -0.4609027343048336, ""2025"": -1.069561475397509, ""2026"": -1.235345933944265}","{""london_range_ge_q40"": {""2022"": null, ""2023"": 8.720000000000027, ""2024"": 9.049999999999956, ""2025"": 10.629999999999882, ""2026"": 11.519999999999982}, ""prior_day_range_ge_q30"": {""2022"": null, ""2023"": 10.349999999999907, ""2024"": 11.819999999999936, ""2025"": 15.22999999999979, ""2026"": 15.519999999999982}}",evaluated,2,2026-03-03T13:01:00+00:00,STAGE31E_FORWARD_SHADOW_ACTIVE_SIGNAL_REVIEW_ONLY
family,london_oneway_continuation,real_yield_rank250,real_yield_rank250_le_q20,le,0.2,macro_only,STAGE31D_HAS_CONFIRMED_EXOGENOUS_CANDIDATE_REVIEW_ONLY,199.24341954776477,56,13.207420859552943,207.84428,137.49212500000002,4,4,400,56,207.84427999999997,168.64428000000004,13.207420859552945,9.460106972688958,0.9285714285714286,2.171075,"{""2022"": null, ""2023"": 0.5774647887323944, ""2024"": 0.5622222222222222, ""2025"": 0.5197368421052632, ""2026"": 0.438}",{},evaluated,4,2026-03-06T13:01:00+00:00,STAGE31E_FORWARD_SHADOW_ACTIVE_SIGNAL_REVIEW_ONLY
