candidate_id,family_id,direction,hold_bars,news_mode,entry_time,entry_close,exit_close,gross_bps,round_trip_cost_bps,net_bps,year,quarter,is_news_blackout
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-25T17:00:00Z,1850.05,1849.67,-2.05399854057986,0.0,-2.05399854057986,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-25T18:00:00Z,1849.67,1846.29,-18.273529872896432,0.0,-18.273529872896432,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-25T19:00:00Z,1846.29,1845.48,-4.387176445737051,0.0,-4.387176445737051,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-25T20:00:00Z,1845.48,1852.45,37.76795196913652,0.0,37.76795196913652,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-25T21:00:00Z,1852.45,1855.23,15.007152689681114,0.0,15.007152689681114,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-25T22:00:00Z,1855.23,1853.87,-7.330627469370743,0.0,-7.330627469370743,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-25T23:00:00Z,1853.87,1853.19,-3.66800261075384,0.0,-3.66800261075384,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T00:00:00Z,1853.19,1852.83,-1.9425962799290986,200.0,-201.9425962799291,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T01:00:00Z,1852.83,1853.19,1.9429737212806053,200.0,-198.0570262787194,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T02:00:00Z,1853.19,1852.22,-5.234217754250814,0.0,-5.234217754250814,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T03:00:00Z,1852.22,1852.83,3.2933452829575494,0.0,3.2933452829575494,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T04:00:00Z,1852.83,1849.35,-18.782079305710297,0.0,-18.782079305710297,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T05:00:00Z,1849.35,1849.77,2.2710682131554805,0.0,2.2710682131554805,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T06:00:00Z,1849.77,1850.13,1.9461879044424535,0.0,1.9461879044424535,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T07:00:00Z,1850.13,1845.27,-26.268424380989643,0.0,-26.268424380989643,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T08:00:00Z,1845.27,1845.03,-1.3006226731049342,0.0,-1.3006226731049342,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T09:00:00Z,1845.03,1846.79,9.53914028498204,0.0,9.53914028498204,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T10:00:00Z,1846.79,1847.94,6.227020939035821,0.0,6.227020939035821,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T11:00:00Z,1847.94,1844.79,-17.046007987272517,0.0,-17.046007987272517,2022,2022Q2,False
