candidate_id,family_id,direction,hold_bars,news_mode,params_json,event_count,mean_gross_bps,mean_cost_bps,mean_net_bps,median_net_bps,win_rate,total_net_bps,train_event_count,train_mean_net_bps,oos_event_count,oos_mean_net_bps,quarter_count,worst_quarter_mean_net_bps,best_quarter_mean_net_bps,max_year_event_pct,benchmark_mean_net_bps,residual_vs_benchmark_bps,bootstrap_mean_p05_bps,classification
EXTCTX_D_SHORT_H4_T2_REAL1_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,4,exclude,"{""threshold"": 2, ""use_real_yield"": true}",9000,-0.5236218837087484,11.938823912801706,-12.462445796510455,-1.4100680632800344,0.45866666666666667,-112162.0121685941,6246,-12.744376553386434,2754,-11.823034210654479,17,-19.03224208052038,-9.01713697779621,0.2687777777777778,-12.193059299741574,-0.26938649676888105,-13.25766307840055,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H4_T2_REAL1_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,4,tag_only,"{""threshold"": 2, ""use_real_yield"": true}",9000,-0.5236218837087484,11.938823912801706,-12.462445796510455,-1.4100680632800344,0.45866666666666667,-112162.0121685941,6246,-12.744376553386434,2754,-11.823034210654479,17,-19.03224208052038,-9.01713697779621,0.2687777777777778,-12.193059299741574,-0.26938649676888105,-13.333620804100452,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,4,exclude,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.25}",10527,-0.6782393168180185,11.860705547935638,-12.538944864753656,-1.585828111703158,0.45378550394224376,-131997.47259126173,6899,-12.575441105114017,3628,-12.469543662370485,17,-19.99516468344092,-9.341211170606584,0.2660777049491783,-12.193059299741574,-0.34588556501208245,-13.309970121666177,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H4_Q0.25_confirm_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,4,tag_only,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.25}",10527,-0.6782393168180185,11.860705547935638,-12.538944864753656,-1.585828111703158,0.45378550394224376,-131997.47259126173,6899,-12.575441105114017,3628,-12.469543662370485,17,-19.99516468344092,-9.341211170606584,0.2660777049491783,-12.193059299741574,-0.34588556501208245,-13.42359472718722,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H4_T3_REAL0_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,4,exclude,"{""threshold"": 3, ""use_real_yield"": false}",4108,-0.6745922124037893,11.954093676001296,-12.628685888405084,-1.3355632223643887,0.4625121713729309,-51878.64162956808,2851,-12.276039367665426,1257,-13.428522985166236,17,-21.381383016880985,-7.204344591679126,0.28505355404089583,-12.193059299741574,-0.43562658866351,-13.95088091735352,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H4_T3_REAL0_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,4,tag_only,"{""threshold"": 3, ""use_real_yield"": false}",4108,-0.6745922124037893,11.954093676001296,-12.628685888405084,-1.3355632223643887,0.4625121713729309,-51878.64162956808,2851,-12.276039367665426,1257,-13.428522985166236,17,-21.381383016880985,-7.204344591679126,0.28505355404089583,-12.193059299741574,-0.43562658866351,-13.742711061892015,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H4_T3_REAL1_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,4,exclude,"{""threshold"": 3, ""use_real_yield"": true}",3939,-0.6716468733727472,11.97034332472512,-12.641990198097867,-1.322012102418224,0.46255394770246255,-49796.7993903075,2756,-12.35156060166274,1183,-13.318595411770907,17,-20.030775514995334,-7.204344591679126,0.2977913175932978,-12.193059299741574,-0.4489308983562932,-13.995795730305304,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H4_T3_REAL1_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,4,tag_only,"{""threshold"": 3, ""use_real_yield"": true}",3939,-0.6716468733727472,11.97034332472512,-12.641990198097867,-1.322012102418224,0.46255394770246255,-49796.7993903075,2756,-12.35156060166274,1183,-13.318595411770907,17,-20.030775514995334,-7.204344591679126,0.2977913175932978,-12.193059299741574,-0.4489308983562932,-14.050570090488046,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H4_T2_REAL0_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,4,exclude,"{""threshold"": 2, ""use_real_yield"": false}",4377,-0.6749556170338441,11.993654963193189,-12.668610580227032,-1.4283673760884241,0.45899017591957963,-55450.50850965372,3046,-12.444734556211435,1331,-13.180951954495638,17,-21.381383016880985,-8.319750935405459,0.28421293123143704,-12.193059299741574,-0.47555128048545825,-14.000312334574568,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H4_T2_REAL0_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,4,tag_only,"{""threshold"": 2, ""use_real_yield"": false}",4377,-0.6749556170338441,11.993654963193189,-12.668610580227032,-1.4283673760884241,0.45899017591957963,-55450.50850965372,3046,-12.444734556211435,1331,-13.180951954495638,17,-21.381383016880985,-8.319750935405459,0.28421293123143704,-12.193059299741574,-0.47555128048545825,-13.883869633281101,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H8_Q0.25_avoid_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,8,exclude,"{""context_mode"": ""avoid"", ""dxy_slope_quantile"": 0.25}",11027,-0.8413346128798653,11.940439752053761,-12.781774364933625,-2.403250943092683,0.45053051600616667,-140944.6259221231,7079,-13.192018123776087,3948,-12.04618278214594,17,-18.74010060559321,-7.847736013724571,0.2597261267797225,-12.595160444202493,-0.1866139207311317,-13.86186641967352,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H8_Q0.25_avoid_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,8,tag_only,"{""context_mode"": ""avoid"", ""dxy_slope_quantile"": 0.25}",11027,-0.8413346128798653,11.940439752053761,-12.781774364933625,-2.403250943092683,0.45053051600616667,-140944.6259221231,7079,-13.192018123776087,3948,-12.04618278214594,17,-18.74010060559321,-7.847736013724571,0.2597261267797225,-12.595160444202493,-0.1866139207311317,-13.658220142722229,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_LONG_H8_Q0.25_avoid_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,8,exclude,"{""context_mode"": ""avoid"", ""dxy_slope_quantile"": 0.25}",8040,0.2764281618625656,13.282927298689193,-13.006499136826626,-0.9057753537683455,0.47898009950248754,-104572.25306008608,5101,-14.141945987800415,2939,-11.035789920488662,17,-20.051982757612677,-8.57287692836359,0.2608208955223881,-11.19327076142473,-1.8132283754018967,-14.113890112529575,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_LONG_H8_Q0.25_avoid_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,8,tag_only,"{""context_mode"": ""avoid"", ""dxy_slope_quantile"": 0.25}",8040,0.2764281618625656,13.282927298689193,-13.006499136826626,-0.9057753537683455,0.47898009950248754,-104572.25306008608,5101,-14.141945987800415,2939,-11.035789920488662,17,-20.051982757612677,-8.57287692836359,0.2608208955223881,-11.19327076142473,-1.8132283754018967,-14.033945267259186,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_C_LONG_H8_lagged_reference_sign_exclude,EXTCTX_C_REFERENCE_FEED_SANITY,long,8,exclude,"{""confirm_mode"": ""lagged_reference_sign""}",7053,0.2637037933483139,13.783276574494296,-13.519572781145982,-0.9678043744765219,0.47880334609386077,-95353.54682542261,4445,-14.504931761784,2608,-11.840155346738012,17,-21.14884493720638,-6.641499631082245,0.26867999432865447,-11.19327076142473,-2.3263020197212523,-14.874208189183665,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_C_LONG_H8_lagged_reference_sign_tag_only,EXTCTX_C_REFERENCE_FEED_SANITY,long,8,tag_only,"{""confirm_mode"": ""lagged_reference_sign""}",7053,0.2637037933483139,13.783276574494296,-13.519572781145982,-0.9678043744765219,0.47880334609386077,-95353.54682542261,4445,-14.504931761784,2608,-11.840155346738012,17,-21.14884493720638,-6.641499631082245,0.26867999432865447,-11.19327076142473,-2.3263020197212523,-14.651248603276322,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H8_Q0.50_avoid_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,8,exclude,"{""context_mode"": ""avoid"", ""dxy_slope_quantile"": 0.5}",9433,-1.0000527543605957,12.935304570543572,-13.935357324904167,-2.666331279084222,0.4427011555178628,-131452.22564582102,6140,-14.49004546237731,3293,-12.901107350994335,17,-18.400120608004492,-10.729172359262922,0.25930244884978265,-12.595160444202493,-1.340196880701674,-14.890921862119072,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H8_Q0.50_avoid_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,8,tag_only,"{""context_mode"": ""avoid"", ""dxy_slope_quantile"": 0.5}",9433,-1.0000527543605957,12.935304570543572,-13.935357324904167,-2.666331279084222,0.4427011555178628,-131452.22564582102,6140,-14.49004546237731,3293,-12.901107350994335,17,-18.400120608004492,-10.729172359262922,0.25930244884978265,-12.595160444202493,-1.340196880701674,-14.899375116486047,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_LONG_H8_Q0.75_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,8,exclude,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.75}",5226,-0.0704525733978995,14.251690054068789,-14.322142627466688,-0.996736876130444,0.4766551856104095,-74847.51737114092,3226,-14.896832191133214,2000,-13.395168361272583,17,-19.94282200635538,-9.417410890419774,0.2780329123612706,-11.19327076142473,-3.1288718660419583,-15.865653067890687,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_LONG_H8_Q0.75_confirm_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,8,tag_only,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.75}",5226,-0.0704525733978995,14.251690054068789,-14.322142627466688,-0.996736876130444,0.4766551856104095,-74847.51737114092,3226,-14.896832191133214,2000,-13.395168361272583,17,-19.94282200635538,-9.417410890419774,0.2780329123612706,-11.19327076142473,-3.1288718660419583,-15.589377162024482,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H8_Q0.75_avoid_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,8,exclude,"{""context_mode"": ""avoid"", ""dxy_slope_quantile"": 0.75}",8135,-1.1663581195619777,13.228688267530691,-14.395046387092668,-2.7319728452201986,0.4419176398279041,-117103.70235899885,5328,-14.577424232640963,2807,-14.048872834872752,17,-18.206301884594982,-10.45889425225587,0.2475722188076214,-12.595160444202493,-1.7998859428901746,-15.473852826900185,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H8_Q0.75_avoid_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,8,tag_only,"{""context_mode"": ""avoid"", ""dxy_slope_quantile"": 0.75}",8135,-1.1663581195619777,13.228688267530691,-14.395046387092668,-2.7319728452201986,0.4419176398279041,-117103.70235899885,5328,-14.577424232640963,2807,-14.048872834872752,17,-18.206301884594982,-10.45889425225587,0.2475722188076214,-12.595160444202493,-1.7998859428901746,-15.507906318007178,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H8_Q0.75_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,8,exclude,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.75}",1828,0.5245663044288679,15.274415790419049,-14.749849485990179,-2.6457098586063488,0.44091903719912473,-26962.724860390048,1349,-15.525615322587466,479,-12.565072630938532,17,-19.540445022719354,-7.172954851621435,0.27297592997811815,-12.595160444202493,-2.1546890417876856,-16.922232899864294,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H8_Q0.75_confirm_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,8,tag_only,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.75}",1828,0.5245663044288679,15.274415790419049,-14.749849485990179,-2.6457098586063488,0.44091903719912473,-26962.724860390048,1349,-15.525615322587466,479,-12.565072630938532,17,-19.540445022719354,-7.172954851621435,0.27297592997811815,-12.595160444202493,-2.1546890417876856,-17.101030527913657,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_LONG_H8_T2_REAL1_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,long,8,exclude,"{""threshold"": 2, ""use_real_yield"": true}",4836,-0.07435214774662985,14.743807297864796,-14.818159445611427,-1.457272992587133,0.4681555004135649,-71660.61907897686,3074,-15.787304219556779,1762,-13.12738133261029,17,-20.1604057273875,-10.288017941140373,0.2650951199338296,-11.19327076142473,-3.624888684186697,-16.388390412840526,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_LONG_H8_T2_REAL1_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,long,8,tag_only,"{""threshold"": 2, ""use_real_yield"": true}",4836,-0.07435214774662985,14.743807297864796,-14.818159445611427,-1.457272992587133,0.4681555004135649,-71660.61907897686,3074,-15.787304219556779,1762,-13.12738133261029,17,-20.1604057273875,-10.288017941140373,0.2650951199338296,-11.19327076142473,-3.624888684186697,-16.35342879528286,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_LONG_H8_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,8,exclude,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.25}",1893,-0.16559927920066447,14.799938719069848,-14.965537998270511,-0.793824048899161,0.47596407818277864,-28329.763430726078,1227,-14.963483491510928,666,-14.969323103066321,17,-22.075581662787656,-7.644091268523575,0.25673534072900156,-11.19327076142473,-3.7722672368457815,-17.64002323397579,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_LONG_H8_Q0.25_confirm_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,8,tag_only,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.25}",1893,-0.16559927920066447,14.799938719069848,-14.965537998270511,-0.793824048899161,0.47596407818277864,-28329.763430726078,1227,-14.963483491510928,666,-14.969323103066321,17,-22.075581662787656,-7.644091268523575,0.25673534072900156,-11.19327076142473,-3.7722672368457815,-17.242418460956063,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_LONG_H8_Q0.50_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,8,exclude,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.5}",3710,-0.12031635987815788,14.912920353121278,-15.033236712999436,-1.3987179368196712,0.46765498652291104,-55773.308205227906,2281,-15.626306313638068,1429,-14.086566482728808,17,-20.194564986544417,-9.549595244137434,0.2865229110512129,-11.19327076142473,-3.8399659515747064,-16.637427427436144,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_LONG_H8_Q0.50_confirm_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,8,tag_only,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.5}",3710,-0.12031635987815788,14.912920353121278,-15.033236712999436,-1.3987179368196712,0.46765498652291104,-55773.308205227906,2281,-15.626306313638068,1429,-14.086566482728808,17,-20.194564986544417,-9.549595244137434,0.2865229110512129,-11.19327076142473,-3.8399659515747064,-16.723166780695504,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H8_Q0.50_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,8,exclude,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.5}",3717,-0.9821847448496255,14.058708223749079,-15.040892968598705,-2.7391189270042915,0.4350282485875706,-55906.999164281384,2521,-15.18353469970243,1196,-14.740224236063172,17,-20.947623169565656,-10.265395718416624,0.27468388485337636,-12.595160444202493,-2.4457325243962114,-16.602496709718313,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H8_Q0.50_confirm_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,8,tag_only,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.5}",3717,-0.9821847448496255,14.058708223749079,-15.040892968598705,-2.7391189270042915,0.4350282485875706,-55906.999164281384,2521,-15.18353469970243,1196,-14.740224236063172,17,-20.947623169565656,-10.265395718416624,0.27468388485337636,-12.595160444202493,-2.4457325243962114,-16.664911033538214,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H8_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,8,exclude,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.25}",5306,-1.3277379101985016,13.855444380757397,-15.1831822909559,-2.827243987687522,0.43742932529212214,-80561.96523581201,3478,-15.36572784242334,1828,-14.835866411303948,17,-20.222061463002916,-11.093063134692246,0.26592536750848095,-12.595160444202493,-2.5880218467534064,-16.408468899920173,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H8_Q0.25_confirm_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,8,tag_only,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.25}",5306,-1.3277379101985016,13.855444380757397,-15.1831822909559,-2.827243987687522,0.43742932529212214,-80561.96523581201,3478,-15.36572784242334,1828,-14.835866411303948,17,-20.222061463002916,-11.093063134692246,0.26592536750848095,-12.595160444202493,-2.5880218467534064,-16.512617324595343,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_LONG_H8_T3_REAL0_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,long,8,exclude,"{""threshold"": 3, ""use_real_yield"": false}",2266,-0.6847390519595885,15.004378790319134,-15.689117842278723,-2.04338371654067,0.45454545454545453,-35551.541030603585,1455,-15.283226521941433,811,-16.41731990280987,17,-26.79411472260922,-9.996594348876009,0.2727272727272727,-11.19327076142473,-4.495847080853993,-17.67180222754677,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_LONG_H8_T3_REAL0_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,long,8,tag_only,"{""threshold"": 3, ""use_real_yield"": false}",2266,-0.6847390519595885,15.004378790319134,-15.689117842278723,-2.04338371654067,0.45454545454545453,-35551.541030603585,1455,-15.283226521941433,811,-16.41731990280987,17,-26.79411472260922,-9.996594348876009,0.2727272727272727,-11.19327076142473,-4.495847080853993,-17.84531592912013,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_LONG_H8_T2_REAL0_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,long,8,exclude,"{""threshold"": 2, ""use_real_yield"": false}",2462,-0.680921185773538,15.057195672542077,-15.738116858315617,-1.8510254767517553,0.45694557270511776,-38747.24370517305,1566,-15.40623966596507,896,-16.31816114762472,17,-23.027972416572076,-11.14300314148161,0.26563769293257516,-11.19327076142473,-4.544846096890888,-17.748367368926445,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_LONG_H8_T2_REAL0_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,long,8,tag_only,"{""threshold"": 2, ""use_real_yield"": false}",2462,-0.680921185773538,15.057195672542077,-15.738116858315617,-1.8510254767517553,0.45694557270511776,-38747.24370517305,1566,-15.40623966596507,896,-16.31816114762472,17,-23.027972416572076,-11.14300314148161,0.26563769293257516,-11.19327076142473,-4.544846096890888,-17.820883408531884,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H8_T2_REAL1_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,8,exclude,"{""threshold"": 2, ""use_real_yield"": true}",4536,-0.9776182932032215,14.804493804648125,-15.782112097851348,-2.730934189986156,0.43893298059964725,-71587.66047585371,3149,-16.030369755796283,1387,-15.218475929957616,17,-20.608643071100328,-10.797516372448513,0.26940035273368607,-12.595160444202493,-3.1869516536488547,-17.39556242452254,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H8_T2_REAL1_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,8,tag_only,"{""threshold"": 2, ""use_real_yield"": true}",4536,-0.9776182932032215,14.804493804648125,-15.782112097851348,-2.730934189986156,0.43893298059964725,-71587.66047585371,3149,-16.030369755796283,1387,-15.218475929957616,17,-20.608643071100328,-10.797516372448513,0.26940035273368607,-12.595160444202493,-3.1869516536488547,-17.12599797276543,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_C_SHORT_H8_lagged_reference_sign_exclude,EXTCTX_C_REFERENCE_FEED_SANITY,short,8,exclude,"{""confirm_mode"": ""lagged_reference_sign""}",5781,-1.245123321536103,14.925448652668452,-16.170571974204556,-2.935088988862411,0.436948624805397,-93482.07658287653,3837,-16.1122448585975,1944,-16.28569601874379,17,-21.643026277305673,-9.009081880709086,0.25912471890676353,-12.595160444202493,-3.5754115300020626,-17.643535978180367,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_C_SHORT_H8_lagged_reference_sign_tag_only,EXTCTX_C_REFERENCE_FEED_SANITY,short,8,tag_only,"{""confirm_mode"": ""lagged_reference_sign""}",5781,-1.245123321536103,14.925448652668452,-16.170571974204556,-2.935088988862411,0.436948624805397,-93482.07658287653,3837,-16.1122448585975,1944,-16.28569601874379,17,-21.643026277305673,-9.009081880709086,0.25912471890676353,-12.595160444202493,-3.5754115300020626,-17.59670482729413,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_LONG_H8_T3_REAL1_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,long,8,exclude,"{""threshold"": 3, ""use_real_yield"": true}",2206,-1.0587641912198333,15.131390406031308,-16.190154597251137,-2.031955279461206,0.4551223934723481,-35715.48104153601,1383,-15.56070681460832,823,-17.247902207694665,17,-25.472776215080497,-11.10043549216553,0.2692656391659112,-11.19327076142473,-4.996883835826408,-18.205714722209276,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_LONG_H8_T3_REAL1_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,long,8,tag_only,"{""threshold"": 3, ""use_real_yield"": true}",2206,-1.0587641912198333,15.131390406031308,-16.190154597251137,-2.031955279461206,0.4551223934723481,-35715.48104153601,1383,-15.56070681460832,823,-17.247902207694665,17,-25.472776215080497,-11.10043549216553,0.2692656391659112,-11.19327076142473,-4.996883835826408,-18.340409913670022,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H8_T3_REAL1_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,8,exclude,"{""threshold"": 3, ""use_real_yield"": true}",1991,-1.2646063929446563,15.080702107938258,-16.34530850088291,-2.5763333472261785,0.43696634856855854,-32543.50922525788,1396,-16.168486063933656,595,-16.760172571439483,17,-22.766652445304562,-3.2617957019583796,0.29884480160723254,-12.595160444202493,-3.750148056680418,-18.456240247071484,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H8_T3_REAL1_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,8,tag_only,"{""threshold"": 3, ""use_real_yield"": true}",1991,-1.2646063929446563,15.080702107938258,-16.34530850088291,-2.5763333472261785,0.43696634856855854,-32543.50922525788,1396,-16.168486063933656,595,-16.760172571439483,17,-22.766652445304562,-3.2617957019583796,0.29884480160723254,-12.595160444202493,-3.750148056680418,-18.69958441678762,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H8_T2_REAL0_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,8,exclude,"{""threshold"": 2, ""use_real_yield"": false}",2212,-1.2675270632534201,15.212921730283743,-16.480448793537164,-2.63911555789087,0.4349005424954792,-36454.75273130421,1542,-16.486678241284146,670,-16.466111766035898,17,-25.4265267974928,-5.051112924005788,0.28526220614828207,-12.595160444202493,-3.8852883493346706,-18.797585952199295,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H8_T2_REAL0_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,8,tag_only,"{""threshold"": 2, ""use_real_yield"": false}",2212,-1.2675270632534201,15.212921730283743,-16.480448793537164,-2.63911555789087,0.4349005424954792,-36454.75273130421,1542,-16.486678241284146,670,-16.466111766035898,17,-25.4265267974928,-5.051112924005788,0.28526220614828207,-12.595160444202493,-3.8852883493346706,-18.712797198703903,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_LONG_H16_Q0.50_avoid_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,16,exclude,"{""context_mode"": ""avoid"", ""dxy_slope_quantile"": 0.5}",4741,1.3525874894244196,18.165160106214465,-16.81257261679005,-2.034744297004787,0.4684665682345497,-79708.40677620162,2994,-19.55866660880208,1747,-12.106330251544465,17,-28.748225673297732,-5.763594247753955,0.26597764184771144,-11.119379095238125,-5.693193521551924,-18.51872015217087,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_LONG_H16_Q0.50_avoid_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,16,tag_only,"{""context_mode"": ""avoid"", ""dxy_slope_quantile"": 0.5}",4741,1.3525874894244196,18.165160106214465,-16.81257261679005,-2.034744297004787,0.4684665682345497,-79708.40677620162,2994,-19.55866660880208,1747,-12.106330251544465,17,-28.748225673297732,-5.763594247753955,0.26597764184771144,-11.119379095238125,-5.693193521551924,-18.52315148438254,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
