signal_time,entry_time,exit_time,direction,entry,exit,tp,sl,gross,net_x1,net_x4,exit_reason,family,candidate,entry_time_dt,year,month,net_x2,net_x6,net_x8,date,day_open,day_high,day_low,day_close,day_range,prior_day_range,prior_day_direction,asia_open,asia_high,asia_low,asia_close,asia_range,asia_eff,asia_direction,london_open,london_high,london_low,london_close,london_range,london_eff,london_direction,early_ny_open,early_ny_high,early_ny_low,early_ny_close,early_ny_range,early_ny_eff,early_ny_direction,entry_hour,london_aligned,prior_day_aligned,timestamp,direction_num,entry_price_norm,day_open_daily,day_high_daily,day_low_daily,day_close_daily,day_atr,prior_high,prior_low,prior_range,prior_range_atr,dow,asia_open_daily,asia_high_daily,asia_low_daily,asia_close_daily,asia_atr,asia_range_daily,asia_range_atr,asia_eff_daily,asia_dir,london_open_daily,london_high_daily,london_low_daily,london_close_daily,london_atr,london_range_daily,london_range_atr,london_eff_daily,london_dir,london_range_atr_q20,london_range_atr_q30,london_range_atr_q40,london_range_atr_q60,london_range_atr_q70,london_range_atr_q80,london_eff_q20,london_eff_q30,london_eff_q40,london_eff_q60,london_eff_q70,london_eff_q80,asia_range_atr_q20,asia_range_atr_q30,asia_range_atr_q40,asia_range_atr_q60,asia_range_atr_q70,asia_range_atr_q80,prior_range_atr_q20,prior_range_atr_q30,prior_range_atr_q40,prior_range_atr_q60,prior_range_atr_q70,prior_range_atr_q80,h1_bias_at_entry,h1_atr_at_entry,h1_atr_q30_at_entry,h1_atr_q70_at_entry,h1_aligned,asia_aligned
2022-05-02 13:00:00,2022-05-02 13:01:00+00:00,2022-05-02 13:26:00,short,1880.02,1877.14277,1877.14277,1883.137,2.87723,2.52723,1.47723,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-05-02 13:01:00,2022,2022-05,2.17723,0.7772300000000003,0.0772300000000001,2022-05-02 00:00:00+00:00,1897.89,1899.76,1854.43,1863.51,45.32999999999993,3.710000000000037,long,1897.89,1899.76,1884.19,1888.46,15.569999999999936,0.6056518946692423,short,1888.45,1888.45,1876.63,1880.64,11.819999999999936,0.6607445008460227,short,1880.63,1882.15,1860.41,1861.42,21.74000000000001,0.8836246550138007,short,13,True,False,2022-05-02 13:01:00+00:00,-1,,1897.03,1899.76,1854.43,1862.28,2.451406249999984,1899.53,1895.82,3.7100000000000364,1.5134170437886665,0,1897.03,1899.76,1884.19,1888.97,2.082470760233905,15.569999999999936,7.4766956143245435,0.5176621708413602,-1.0,1889.0,1889.13,1876.63,1879.42,2.3481249999999676,12.5,5.323396326856608,0.7663999999999942,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,0,4.597333333333336,,,False,True
2022-05-09 13:00:00,2022-05-09 13:01:00+00:00,2022-05-09 13:17:00,short,1863.37,1860.56457,1860.56457,1866.40921,2.80543,2.45543,1.40543,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-05-09 13:01:00,2022,2022-05,2.10543,0.7054300000000002,0.00543,2022-05-09 00:00:00+00:00,1881.41,1885.49,1851.49,1852.63,34.0,5.370000000000118,short,1881.41,1885.49,1873.64,1874.84,11.849999999999907,0.5544303797468535,short,1874.89,1876.02,1862.13,1863.59,13.889999999999873,0.8135349172066441,short,1863.58,1868.72,1855.98,1864.28,12.740000000000007,0.0549450549450584,long,13,True,True,2022-05-09 13:01:00+00:00,-1,,1881.01,1885.49,1851.49,1853.91,2.4567187499999896,1885.49,1880.87,4.620000000000118,1.8805571455829602,0,1881.01,1885.49,1873.64,1875.28,2.2121875000000415,11.849999999999909,5.356688797852662,0.4835443037974736,-1.0,1875.28,1876.02,1862.13,1864.06,2.0264062500000293,13.889999999999873,6.854499190376891,0.8077753779697718,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.748500000000002,,,True,True
2022-05-10 13:00:00,2022-05-10 13:01:00+00:00,2022-05-10 14:25:00,short,1857.5,1860.18729,1855.01943,1860.18729,-2.68729,-3.03729,-4.087289999999999,sl_conservative,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-05-10 13:01:00,2022,2022-05,-3.38729,-4.78729,-5.48729,2022-05-10 00:00:00+00:00,1852.59,1865.24,1835.3,1838.45,29.94000000000005,34.0,short,1852.59,1864.27,1852.11,1864.21,12.160000000000082,0.9555921052631612,long,1864.2,1865.24,1857.33,1857.46,7.910000000000082,0.8520859671302072,short,1857.49,1864.32,1856.07,1862.04,8.25,0.551515151515146,long,13,False,True,2022-05-10 13:01:00+00:00,-1,,1853.91,1865.24,1835.3,1839.02,2.364999999999988,1885.49,1851.49,34.0,14.376321353065613,1,1853.91,1861.38,1852.11,1860.33,1.8995312499999812,9.27000000000021,4.880151353130042,0.6925566343041748,1.0,1860.32,1865.24,1858.61,1861.97,2.1115625000000087,6.630000000000109,3.139854965221291,0.2488687782805526,1.0,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.397000000000037,,,True,False
2022-05-25 13:00:00,2022-05-25 13:01:00+00:00,2022-05-25 13:12:00,short,1856.62,1854.58686,1854.58686,1858.82257,2.03314,1.68314,0.63314,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-05-25 13:01:00,2022,2022-05,1.33314,-0.0668599999999997,-0.7668599999999999,2022-05-25 00:00:00+00:00,1866.07,1867.86,1841.24,1852.92,26.61999999999989,20.420000000000076,long,1866.07,1867.86,1859.47,1862.41,8.389999999999873,0.4362336114421823,short,1862.47,1863.11,1854.91,1856.74,8.199999999999818,0.6987804878048958,short,1856.76,1856.89,1850.88,1852.39,6.009999999999991,0.7271214642262724,short,13,True,False,2022-05-25 13:01:00+00:00,-1,,1866.17,1867.86,1841.24,1853.37,1.865156249999984,1869.49,1849.07,20.420000000000073,10.94814442489751,2,1866.17,1867.86,1859.47,1862.03,1.3624999999999972,8.389999999999873,6.157798165137534,0.49344457687725424,-1.0,1862.02,1863.11,1854.91,1857.7,1.5553124999999675,8.199999999999818,5.272252360859949,0.5268292682926868,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,3.456999999999971,4.81860000000004,5.752400000000011,False,True
2022-06-02 13:00:00,2022-06-02 13:01:00+00:00,2022-06-02 13:20:00,long,1853.68,1855.321,1855.321,1851.90225,1.641,1.291,0.2410000000000001,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-06-02 13:01:00,2022,2022-06,0.941,-0.4589999999999996,-1.1589999999999998,2022-06-02 00:00:00+00:00,1846.91,1870.28,1843.92,1869.29,26.3599999999999,21.49000000000001,long,1846.91,1848.77,1843.92,1844.65,4.849999999999909,0.4659793814433058,short,1844.64,1854.78,1843.92,1853.88,10.8599999999999,0.8508287292817767,long,1853.91,1858.57,1850.7,1856.38,7.869999999999891,0.3138500635324093,long,13,True,True,2022-06-02 13:01:00+00:00,1,,1846.8,1870.28,1843.92,1868.22,1.5910937500000024,1849.77,1828.28,21.49000000000001,13.506432289109284,3,1846.8,1848.77,1843.92,1845.06,1.3989062499999925,4.849999999999909,3.466994303585344,0.35876288659794675,-1.0,1845.07,1854.57,1843.92,1853.91,1.3810937500000229,10.649999999999864,7.711279556510691,0.8300469483568318,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,3.0449999999999706,4.312200000000008,5.564200000000007,True,False
2022-06-30 13:00:00,2022-06-30 13:01:00+00:00,2022-06-30 13:19:00,short,1812.22,1810.53143,1810.53143,1814.04929,1.68857,1.3385699999999998,0.28857,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-06-30 13:01:00,2022,2022-06,0.98857,-0.4114299999999997,-1.11143,2022-06-30 00:00:00+00:00,1818.22,1824.81,1802.5,1806.04,22.309999999999945,20.939999999999827,short,1818.22,1821.77,1817.02,1817.19,4.75,0.2168421052631521,short,1817.19,1817.6,1810.83,1812.81,6.769999999999982,0.6469719350074034,short,1812.79,1824.11,1802.5,1822.33,21.6099999999999,0.4414622859787139,long,13,True,True,2022-06-30 13:01:00+00:00,-1,,1817.81,1824.81,1802.5,1807.03,1.6485937499999999,1832.85,1811.91,20.939999999999827,12.701734432755085,3,1817.81,1821.77,1817.03,1817.49,0.992343750000007,4.740000000000009,4.776570618800164,0.06751054852319319,-1.0,1817.47,1817.64,1810.83,1812.17,1.2367187499999766,6.810000000000173,5.506506632975607,0.7782672540381527,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,-1,2.705500000000029,4.015800000000004,5.226999999999996,True,True
2022-07-04 13:00:00,2022-07-04 13:01:00+00:00,2022-07-04 14:19:00,short,1805.07,1807.40071,1802.91857,1807.40071,-2.33071,-2.68071,-3.73071,sl_conservative,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-07-04 13:01:00,2022,2022-07,-3.03071,-4.43071,-5.13071,2022-07-04 00:00:00+00:00,1809.76,1814.09,1803.74,1808.97,10.349999999999907,2.3299999999999272,short,1809.76,1814.09,1805.35,1811.23,8.740000000000009,0.1681922196796368,long,1811.24,1813.21,1804.97,1805.6,8.240000000000009,0.6844660194174871,short,1805.59,1809.37,1803.74,1807.42,5.629999999999882,0.3250444049733913,long,13,True,True,2022-07-04 13:01:00+00:00,-1,,1808.99,1814.09,1803.74,1808.08,1.7265625,1811.21,1808.88,2.3299999999999272,1.3495022624433968,0,1808.99,1814.09,1805.35,1811.64,1.9106249999999854,8.740000000000009,4.574419365390946,0.3032036613272412,1.0,1811.64,1813.21,1805.15,1805.57,1.6853124999999949,8.059999999999945,4.78249582792507,0.7531017369727301,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,4.21500000000002,4.027999999999995,5.297300000000006,False,False
2022-07-05 13:00:00,2022-07-05 13:01:00+00:00,2022-07-05 13:52:00,short,1802.97,1801.128,1801.128,1804.9655,1.842,1.492,0.4420000000000001,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-07-05 13:01:00,2022,2022-07,1.142,-0.2579999999999995,-0.9579999999999996,2022-07-05 00:00:00+00:00,1809.0,1811.98,1763.73,1767.99,48.25,10.349999999999907,short,1809.0,1811.98,1806.32,1810.71,5.660000000000082,0.3021201413427582,long,1810.69,1811.87,1800.12,1803.3,11.75,0.6289361702127745,short,1803.31,1804.47,1796.13,1800.24,8.339999999999918,0.3681055155875259,short,13,True,True,2022-07-05 13:01:00+00:00,-1,,1808.05,1811.98,1763.73,1765.73,1.598749999999992,1814.09,1803.74,10.349999999999909,6.473807662236098,1,1808.05,1811.98,1806.32,1810.25,1.1225000000000236,5.660000000000082,5.04231625835186,0.3886925795053028,1.0,1810.17,1811.87,1800.12,1803.15,1.3582812499999974,11.75,8.650638444725658,0.5974468085106367,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,2.8389999999999986,3.9818000000000016,5.264000000000018,False,False
2022-07-06 13:00:00,2022-07-06 13:01:00+00:00,2022-07-06 13:12:00,short,1763.59,1761.13771,1761.13771,1766.24664,2.45229,2.10229,1.0522900000000002,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-07-06 13:01:00,2022,2022-07,1.75229,0.3522900000000004,-0.3477099999999997,2022-07-06 00:00:00+00:00,1767.97,1772.74,1732.08,1739.03,40.66000000000008,48.25,short,1767.97,1772.74,1765.68,1769.18,7.059999999999945,0.1713881019830093,long,1769.16,1771.59,1762.87,1763.81,8.720000000000027,0.6135321100917569,short,1763.81,1767.71,1759.34,1765.07,8.370000000000118,0.1505376344085989,long,13,True,True,2022-07-06 13:01:00+00:00,-1,,1765.7,1772.74,1732.08,1738.25,2.304218749999965,1811.98,1763.73,48.25,20.939852173323708,2,1765.7,1772.74,1764.54,1770.6,1.7957812500000188,8.200000000000045,4.566257722091685,0.5975609756097362,1.0,1770.56,1771.59,1762.87,1764.72,1.8806249999999878,8.720000000000027,4.636756397474288,0.6697247706421904,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.1564999999999825,3.9930000000000154,5.297150000000005,True,False
2022-07-14 13:00:00,2022-07-14 13:01:00+00:00,2022-07-14 13:11:00,short,1716.51,1713.693,1713.693,1719.56175,2.817,2.467,1.4170000000000005,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-07-14 13:01:00,2022,2022-07,2.117,0.7170000000000005,0.0170000000000003,2022-07-14 00:00:00+00:00,1734.15,1736.22,1697.41,1710.25,38.809999999999945,38.04999999999996,long,1734.15,1736.22,1725.3,1731.83,10.920000000000073,0.212454212454226,short,1731.82,1732.09,1712.06,1716.42,20.029999999999973,0.7688467299051365,short,1716.42,1716.51,1707.76,1709.05,8.75,0.8422857142857278,short,13,True,False,2022-07-14 13:01:00+00:00,-1,,1733.81,1736.22,1697.41,1710.68,2.602968750000006,1745.26,1707.21,38.049999999999955,14.61792424515272,3,1733.81,1736.22,1725.3,1732.08,2.0570312500000085,10.920000000000073,5.308621344473997,0.15842490842490903,-1.0,1732.21,1732.68,1712.06,1716.35,2.0625000000000284,20.62000000000012,9.997575757575676,0.7691561590688669,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,4.85,4.022049999999994,5.326300000000009,False,True
