variant,behavior,side,horizon_bars,horizon_minutes,cooldown_bars,signal_dt,entry_dt,exit_dt,entry_price,entry_price_source,exit_price,gross_ret,net_x1,net_x2,net_x4,mfe,mae,session,hour,pdh,pdl,asia_range,compression6
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-02-12 12:45:00+00:00,2025-02-12 13:00:00+00:00,2025-02-12 21:00:00+00:00,2882.53,m15_exact_open,2900.57,-18.04,-18.39,-18.74,-19.44,18.8,26.58,new_york,12,2919.15,2856.58,17.070000000000164,0.9252622074043343
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-02-14 15:45:00+00:00,2025-02-14 16:00:00+00:00,2025-02-15 00:00:00+00:00,2921.12,m15_exact_open,2882.92,38.2,37.85,37.5,36.8,44.2,7.56,new_york,15,2909.11,2863.73,10.860000000000127,1.0464824120603033
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-02-20 16:15:00+00:00,2025-02-20 16:30:00+00:00,2025-02-21 00:30:00+00:00,2927.92,m15_exact_open,2939.04,-11.12,-11.47,-11.82,-12.52,-3.71,19.13,new_york,16,2937.1,2891.85,11.75,1.1782154145392525
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-02-21 10:15:00+00:00,2025-02-21 10:30:00+00:00,2025-02-21 18:30:00+00:00,2924.04,m15_exact_open,2934.63,-10.59,-10.94,-11.29,-11.99,5.02,15.03,london,10,2947.18,2918.74,23.40000000000009,1.0813058847993393
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-02-25 09:45:00+00:00,2025-02-25 10:00:00+00:00,2025-02-25 18:00:00+00:00,2934.11,m15_exact_open,2905.13,28.98,28.63,28.28,27.58,33.69,10.92,london,9,2940.71,2934.27,18.909999999999854,1.2316415180612923
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-02-26 08:15:00+00:00,2025-02-26 08:30:00+00:00,2025-02-26 16:30:00+00:00,2910.15,m15_exact_open,2893.53,16.62,16.27,15.92,15.22,17.8,8.74,london,8,2956.59,2921.43,17.43000000000029,0.8973926544598038
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-02-27 07:00:00+00:00,2025-02-27 07:15:00+00:00,2025-02-27 15:15:00+00:00,2897.18,m15_exact_open,2887.67,9.51,9.16,8.81,8.11,20.23,1.36,london,7,2954.04,2888.19,20.389999999999873,1.0629274965800308
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-02-27 16:00:00+00:00,2025-02-27 16:15:00+00:00,2025-02-28 00:15:00+00:00,2888.18,m15_exact_open,2875.99,12.19,11.84,11.49,10.79,20.42,4.05,new_york,16,2954.04,2888.19,20.389999999999873,1.2077784995128384
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-02-28 10:15:00+00:00,2025-02-28 10:30:00+00:00,2025-02-28 18:30:00+00:00,2855.46,m15_exact_open,2849.17,6.29,5.94,5.59,4.89,22.85,9.44,london,10,2930.01,2890.59,28.039999999999964,1.0651018454326318
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-03-05 15:45:00+00:00,2025-03-05 16:00:00+00:00,2025-03-06 00:00:00+00:00,2900.71,m15_exact_open,2917.86,-17.15,-17.5,-17.85,-18.55,3.15,29.38,new_york,15,2895.41,2855.47,16.070000000000164,0.9381898454746072
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-03-06 10:00:00+00:00,2025-03-06 10:15:00+00:00,2025-03-06 18:15:00+00:00,2908.98,m15_exact_open,2914.89,-5.91,-6.26,-6.61,-7.31,17.76,13.92,london,10,2927.94,2882.09,10.510000000000218,1.104999789748118
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-03-10 10:15:00+00:00,2025-03-10 10:30:00+00:00,2025-03-10 18:30:00+00:00,2906.84,m15_exact_open,2903.43,3.41,3.06,2.71,2.01,11.23,8.6,london,10,2930.47,2895.38,10.139999999999873,1.0841528582334115
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-03-19 11:15:00+00:00,2025-03-19 11:30:00+00:00,2025-03-19 19:30:00+00:00,3026.2,m15_exact_open,3032.98,-6.78,-7.13,-7.48,-8.18,0.09,15.06,london,11,3002.87,2982.2,11.580000000000382,1.4518649938748567
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-03-20 09:45:00+00:00,2025-03-20 10:00:00+00:00,2025-03-20 18:00:00+00:00,3044.35,m15_exact_open,3040.43,3.92,3.57,3.22,2.52,18.82,2.01,london,9,3038.35,2999.61,12.38000000000011,0.9963010245834513
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-03-21 07:15:00+00:00,2025-03-21 07:30:00+00:00,2025-03-21 15:30:00+00:00,3027.4,m15_exact_open,3028.96,-1.56,-1.91,-2.26,-2.96,5.7,10.87,london,7,3052.1,3022.92,18.179999999999836,1.0662203539363695
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-03-21 16:15:00+00:00,2025-03-21 16:30:00+00:00,2025-03-22 00:30:00+00:00,3003.12,m15_exact_open,3023.55,-20.43,-20.78,-21.13,-21.83,-2.36,21.26,new_york,16,3052.1,3022.92,18.179999999999836,1.3346461500885411
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-03-24 16:45:00+00:00,2025-03-24 17:00:00+00:00,2025-03-25 01:00:00+00:00,3010.56,m15_exact_open,3011.72,-1.16,-1.51,-1.86,-2.56,7.97,5.2,new_york,16,3047.52,2999.46,12.66000000000031,1.069046906685269
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-04-04 11:30:00+00:00,2025-04-04 11:45:00+00:00,2025-04-04 19:45:00+00:00,3082.89,m15_exact_open,3030.77,52.12,51.77,51.42,50.72,66.06,53.56,london,11,3148.17,3104.75,31.300000000000182,1.2306250585699534
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-04-25 07:00:00+00:00,2025-04-25 07:15:00+00:00,2025-04-25 15:15:00+00:00,3326.32,m15_exact_open,3292.69,33.63,33.28,32.93,32.23,39.34,0.6,london,7,3386.43,3259.98,30.579999999999927,1.1127448872837782
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-04-25 16:00:00+00:00,2025-04-25 16:15:00+00:00,2025-04-26 00:15:00+00:00,3289.46,m15_exact_open,3316.01,-26.55,-26.9,-27.25,-27.95,24.43,26.55,new_york,16,3386.43,3259.98,30.579999999999927,0.8032771150418215
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-04-30 07:30:00+00:00,2025-04-30 07:45:00+00:00,2025-04-30 15:45:00+00:00,3302.06,m15_exact_open,3295.08,6.98,6.63,6.28,5.58,35.08,12.44,london,7,3352.84,3268.16,24.269999999999982,0.9591567852437487
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-05-14 07:15:00+00:00,2025-05-14 07:30:00+00:00,2025-05-14 15:30:00+00:00,3222.98,m15_exact_open,3212.56,10.42,10.07,9.72,9.02,14.28,20.87,london,7,3311.18,3207.58,30.5,0.9552024876709662
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-05-14 16:15:00+00:00,2025-05-14 16:30:00+00:00,2025-05-15 00:30:00+00:00,3176.38,m15_exact_open,3182.95,-6.57,-6.92,-7.27,-7.97,8.47,21.71,new_york,16,3311.18,3207.58,30.5,1.2914424801434854
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-05-22 12:00:00+00:00,2025-05-22 12:15:00+00:00,2025-05-22 20:15:00+00:00,3308.95,m15_exact_open,3298.16,10.79,10.44,10.09,9.39,29.79,6.54,new_york,12,3296.85,3204.41,31.550000000000182,1.1512503204455915
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-05-26 12:30:00+00:00,2025-05-26 12:45:00+00:00,2025-05-26 20:45:00+00:00,3325.51,m15_exact_open,3341.16,-15.65,-16.0,-16.35,-17.05,-0.64,17.9,new_york,12,3365.68,3286.93,25.259999999999764,0.7279960218796684
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-05-27 08:15:00+00:00,2025-05-27 08:30:00+00:00,2025-05-27 16:30:00+00:00,3329.75,m15_exact_open,3297.12,32.63,32.28,31.93,31.23,42.14,-1.41,london,8,3356.07,3341.23,18.09999999999991,1.4547126436781672
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-05-30 16:45:00+00:00,2025-05-30 17:00:00+00:00,2025-05-31 01:00:00+00:00,3285.66,m15_exact_open,3290.85,-5.19,-5.54,-5.89,-6.59,14.09,10.07,new_york,16,3325.29,3276.57,31.449999999999818,0.9949873069144959
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-06-03 08:30:00+00:00,2025-06-03 08:45:00+00:00,2025-06-03 16:45:00+00:00,3358.97,m15_exact_open,3348.59,10.38,10.03,9.68,8.98,10.39,8.74,london,8,3315.03,3295.86,32.42000000000007,1.1557128663685943
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-06-04 14:30:00+00:00,2025-06-04 14:45:00+00:00,2025-06-04 22:45:00+00:00,3345.0,m15_exact_open,3372.45,-27.45,-27.8,-28.15,-28.85,0.82,39.44,new_york,14,3390.63,3295.86,26.11999999999989,1.0103739553225421
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-06-05 07:30:00+00:00,2025-06-05 07:45:00+00:00,2025-06-05 15:45:00+00:00,3367.3,m15_exact_open,3394.36,-27.06,-27.41,-27.76,-28.46,6.29,36.16,london,7,3392.25,3332.93,15.769999999999982,0.8928176795579958
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-06-06 15:30:00+00:00,2025-06-06 15:45:00+00:00,2025-06-06 23:45:00+00:00,3351.03,m15_exact_open,3310.9,40.13,39.78,39.43,38.73,44.14,9.69,new_york,15,3384.44,3343.55,18.670000000000073,1.0005835388981708
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-06-12 10:45:00+00:00,2025-06-12 11:00:00+00:00,2025-06-12 19:00:00+00:00,3341.62,m15_exact_open,3385.42,-43.8,-44.15,-44.5,-45.2,-5.06,57.22,london,10,3348.89,3301.74,25.940000000000055,0.6802924750993111
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-06-16 07:15:00+00:00,2025-06-16 07:30:00+00:00,2025-06-16 15:30:00+00:00,3429.26,m15_exact_open,3413.93,15.33,14.98,14.63,13.93,19.93,2.57,london,7,3446.61,3379.52,20.98999999999978,0.994992458521868
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-06-16 16:15:00+00:00,2025-06-16 16:30:00+00:00,2025-06-17 00:30:00+00:00,3412.98,m15_exact_open,3398.99,13.99,13.64,13.29,12.59,30.34,4.19,new_york,16,3446.61,3379.52,20.98999999999978,0.9336660724896062
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-06-19 09:00:00+00:00,2025-06-19 09:15:00+00:00,2025-06-19 17:15:00+00:00,3362.0,m15_exact_open,3368.87,-6.87,-7.22,-7.57,-8.27,14.59,16.72,london,9,3403.06,3365.99,23.050000000000182,0.8825754819934448
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-06-20 09:45:00+00:00,2025-06-20 10:00:00+00:00,2025-06-20 18:00:00+00:00,3341.08,m15_exact_open,3370.41,-29.33,-29.68,-30.03,-30.73,-0.74,33.23,london,9,3399.81,3362.4,25.590000000000146,1.2228117533898044
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-06-25 15:45:00+00:00,2025-06-25 16:00:00+00:00,2025-06-26 00:00:00+00:00,3319.2,m15_exact_open,3333.66,-14.46,-14.81,-15.16,-15.86,7.43,16.63,new_york,15,3396.2,3346.89,14.210000000000036,1.1108479393652306
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-06-26 16:00:00+00:00,2025-06-26 16:15:00+00:00,2025-06-27 00:15:00+00:00,3320.58,m15_exact_open,3323.14,-2.56,-2.91,-3.26,-3.96,10.79,15.65,new_york,16,3369.82,3295.26,13.859999999999673,1.2114512471655354
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-06-27 07:00:00+00:00,2025-06-27 07:15:00+00:00,2025-06-27 15:15:00+00:00,3293.12,m15_exact_open,3274.69,18.43,18.08,17.73,17.03,20.93,7.66,london,7,3336.87,3311.77,32.960000000000036,1.1252153316106839
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-06-27 16:00:00+00:00,2025-06-27 16:15:00+00:00,2025-06-28 00:15:00+00:00,3268.18,m15_exact_open,3274.27,-6.09,-6.44,-6.79,-7.49,12.56,14.39,new_york,16,3336.87,3311.77,32.960000000000036,1.0267495333060033
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-07-03 15:30:00+00:00,2025-07-03 15:45:00+00:00,2025-07-03 23:45:00+00:00,3336.16,m15_exact_open,3326.6,9.56,9.21,8.86,8.16,22.22,2.09,new_york,15,3357.68,3302.19,23.829999999999927,1.1620048644892191
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-07-08 11:15:00+00:00,2025-07-08 11:30:00+00:00,2025-07-08 19:30:00+00:00,3327.51,m15_exact_open,3299.06,28.45,28.1,27.75,27.05,40.64,2.14,london,11,3342.58,3332.25,16.210000000000036,1.030170428374029
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-07-14 15:45:00+00:00,2025-07-14 16:00:00+00:00,2025-07-15 00:00:00+00:00,3351.56,m15_exact_open,3345.82,5.74,5.39,5.04,4.34,10.67,7.21,new_york,15,3368.58,3321.6,20.139999999999873,1.0075483611732956
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-07-15 16:45:00+00:00,2025-07-15 17:00:00+00:00,2025-07-16 01:00:00+00:00,3335.58,m15_exact_open,3323.81,11.77,11.42,11.07,10.37,15.58,16.27,new_york,16,3371.19,3359.6,16.610000000000127,1.3051720964476345
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-07-17 09:15:00+00:00,2025-07-17 09:30:00+00:00,2025-07-17 17:30:00+00:00,3332.79,m15_exact_open,3329.72,3.07,2.72,2.37,1.67,23.09,3.53,london,9,3366.16,3320.0,16.170000000000073,1.0028200789621986
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-07-18 09:00:00+00:00,2025-07-18 09:15:00+00:00,2025-07-18 17:15:00+00:00,3333.16,m15_exact_open,3351.99,-18.83,-19.18,-19.53,-20.23,-3.3,28.1,london,9,3377.33,3319.42,10.190000000000055,1.1579099307159357
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-07-22 10:15:00+00:00,2025-07-22 10:30:00+00:00,2025-07-22 18:30:00+00:00,3384.42,m15_exact_open,3426.5,-42.08,-42.43,-42.78,-43.48,1.16,46.11,london,10,3350.02,3344.82,17.450000000000273,1.068759527046532
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-07-23 08:45:00+00:00,2025-07-23 09:00:00+00:00,2025-07-23 17:00:00+00:00,3417.18,m15_exact_open,3413.89,3.29,2.94,2.59,1.89,11.83,16.69,london,8,3401.54,3344.82,19.579999999999927,1.1647901348039171
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-07-24 09:30:00+00:00,2025-07-24 09:45:00+00:00,2025-07-24 17:45:00+00:00,3370.85,m15_exact_open,3375.47,-4.62,-4.97,-5.32,-6.02,19.65,6.49,london,9,3433.53,3383.26,18.539999999999964,1.071564981405174
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-07-25 07:45:00+00:00,2025-07-25 08:00:00+00:00,2025-07-25 16:00:00+00:00,3358.9,m15_exact_open,3341.47,17.43,17.08,16.73,16.03,22.75,3.29,london,7,3438.84,3381.22,13.4699999999998,1.0026198370788961
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-07-25 16:45:00+00:00,2025-07-25 17:00:00+00:00,2025-07-26 01:00:00+00:00,3342.05,m15_exact_open,3336.3,5.75,5.4,5.05,4.35,17.26,2.47,new_york,16,3438.84,3381.22,13.4699999999998,1.1331259386397674
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-07-30 16:00:00+00:00,2025-07-30 16:15:00+00:00,2025-07-31 00:15:00+00:00,3313.73,m15_exact_open,3278.52,35.21,34.86,34.51,33.81,45.71,-1.53,new_york,16,3345.02,3301.57,11.730000000000018,1.2166903745851145
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-08-05 08:00:00+00:00,2025-08-05 08:15:00+00:00,2025-08-05 16:15:00+00:00,3371.05,m15_exact_open,3369.23,1.82,1.47,1.12,0.42,21.08,4.42,london,8,3369.15,3357.62,10.429999999999836,1.0529914529914537
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-08-06 08:30:00+00:00,2025-08-06 08:45:00+00:00,2025-08-06 16:45:00+00:00,3371.55,m15_exact_open,3366.77,4.78,4.43,4.08,3.38,13.34,7.06,london,8,3385.33,3345.07,12.699999999999818,1.034855769230769
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-08-14 10:45:00+00:00,2025-08-14 11:00:00+00:00,2025-08-14 19:00:00+00:00,3351.49,m15_exact_open,3341.24,10.25,9.9,9.55,8.85,17.42,7.4,london,10,3358.9,3330.87,19.61999999999989,1.045882028882855
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-08-21 07:00:00+00:00,2025-08-21 07:15:00+00:00,2025-08-21 15:15:00+00:00,3339.58,m15_exact_open,3340.09,-0.51,-0.86,-1.21,-1.91,14.45,2.97,london,7,3345.06,3314.69,11.670000000000073,0.9383565057058932
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-08-21 16:45:00+00:00,2025-08-21 17:00:00+00:00,2025-08-22 01:00:00+00:00,3337.47,m15_exact_open,3339.09,-1.62,-1.97,-2.32,-3.02,1.04,10.39,new_york,16,3345.06,3314.69,11.670000000000073,1.3281663061763729
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-08-22 07:30:00+00:00,2025-08-22 07:45:00+00:00,2025-08-22 15:45:00+00:00,3329.44,m15_exact_open,3323.52,5.92,5.57,5.22,4.52,8.21,5.39,london,7,3350.22,3311.33,9.139999999999873,0.8562861540094353
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-08-22 16:30:00+00:00,2025-08-22 16:45:00+00:00,2025-08-23 00:45:00+00:00,3329.96,m15_exact_open,3371.91,-41.95,-42.3,-42.65,-43.35,-1.69,48.87,new_york,16,3350.22,3311.33,9.139999999999873,1.1365726854629026
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-08-27 07:15:00+00:00,2025-08-27 07:30:00+00:00,2025-08-27 15:30:00+00:00,3379.42,m15_exact_open,3381.39,-1.97,-2.32,-2.67,-3.37,5.62,6.01,london,7,3376.22,3359.83,13.140000000000327,0.8602423934231901
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-08-27 16:30:00+00:00,2025-08-27 16:45:00+00:00,2025-08-28 00:45:00+00:00,3380.04,m15_exact_open,3398.95,-18.91,-19.26,-19.61,-20.31,4.48,19.15,new_york,16,3376.22,3359.83,13.140000000000327,1.0900970873786242
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-08-29 13:15:00+00:00,2025-08-29 13:30:00+00:00,2025-08-29 21:30:00+00:00,3406.54,m15_exact_open,3444.47,-37.93,-38.28,-38.63,-39.33,2.38,43.62,new_york,13,3398.85,3373.8,10.489999999999782,1.1090878148400432
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-09-11 08:45:00+00:00,2025-09-11 09:00:00+00:00,2025-09-11 17:00:00+00:00,3628.05,m15_exact_open,3629.96,-1.91,-2.26,-2.61,-3.31,15.21,15.98,london,8,3674.35,3625.59,19.309999999999945,0.9945087859424903
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-09-17 09:45:00+00:00,2025-09-17 10:00:00+00:00,2025-09-17 18:00:00+00:00,3671.47,m15_exact_open,3684.36,-12.89,-13.24,-13.59,-14.29,11.93,14.61,london,9,3685.58,3626.7,21.039999999999964,1.3217362897627631
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-09-18 09:00:00+00:00,2025-09-18 09:15:00+00:00,2025-09-18 17:15:00+00:00,3650.64,m15_exact_open,3639.17,11.47,11.12,10.77,10.07,23.06,22.26,london,9,3703.15,3674.7,20.0,0.691547126995706
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-09-25 16:45:00+00:00,2025-09-25 17:00:00+00:00,2025-09-26 01:00:00+00:00,3726.49,m15_exact_open,3749.0,-22.51,-22.86,-23.21,-23.91,2.87,31.74,new_york,16,3791.13,3737.0,22.409999999999854,1.2082042201564154
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-10-07 10:00:00+00:00,2025-10-07 10:15:00+00:00,2025-10-07 18:15:00+00:00,3952.66,m15_exact_open,3987.82,-35.16,-35.51,-35.86,-36.56,11.93,35.16,london,10,3901.18,3883.91,21.690000000000055,1.0038777224843358
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-11-04 08:00:00+00:00,2025-11-04 08:15:00+00:00,2025-11-04 16:15:00+00:00,3972.94,m15_exact_open,3976.09,-3.15,-3.5,-3.85,-4.55,9.21,27.55,london,8,3998.77,3977.65,30.5,1.0093392124441232
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-11-25 11:00:00+00:00,2025-11-25 11:15:00+00:00,2025-11-25 19:15:00+00:00,4114.29,m15_exact_open,4149.95,-35.66,-36.01,-36.36,-37.06,3.27,38.62,london,11,4077.59,4065.48,33.219999999999345,0.9714898177920787
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-12-03 11:15:00+00:00,2025-12-03 11:30:00+00:00,2025-12-03 19:30:00+00:00,4201.17,m15_exact_open,4210.45,-9.28,-9.63,-9.98,-10.68,6.64,40.25,london,11,4264.54,4205.78,26.11999999999989,0.934517685255044
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-12-04 07:45:00+00:00,2025-12-04 08:00:00+00:00,2025-12-04 16:00:00+00:00,4185.39,m15_exact_open,4199.36,-13.97,-14.32,-14.67,-15.37,6.86,21.06,london,7,4235.82,4163.7,29.470000000000255,0.7633444262695854
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-12-09 07:15:00+00:00,2025-12-09 07:30:00+00:00,2025-12-09 15:30:00+00:00,4184.95,m15_exact_open,4197.67,-12.72,-13.07,-13.42,-14.12,14.97,27.78,london,7,4209.27,4194.06,12.529999999999745,0.846859339269202
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-12-10 10:45:00+00:00,2025-12-10 11:00:00+00:00,2025-12-10 19:00:00+00:00,4198.92,m15_exact_open,4203.94,-5.02,-5.37,-5.72,-6.42,11.2,7.84,london,10,4218.88,4176.39,15.0,1.135448275862061
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2025-12-18 12:00:00+00:00,2025-12-18 12:15:00+00:00,2025-12-18 20:15:00+00:00,4323.22,m15_exact_open,4338.93,-15.71,-16.06,-16.41,-17.11,14.53,51.19,new_york,12,4334.89,4271.67,18.51000000000022,0.8530333655564234
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2026-01-16 15:30:00+00:00,2026-01-16 15:45:00+00:00,2026-01-16 23:45:00+00:00,4588.26,m15_exact_open,4595.04,-6.78,-7.13,-7.48,-8.18,51.52,31.95,new_york,15,4642.71,4587.49,29.23999999999978,0.9685132448552015
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2026-03-18 12:45:00+00:00,2026-03-18 13:00:00+00:00,2026-03-18 21:00:00+00:00,4976.14,m15_exact_open,4850.15,125.99,125.64,125.29,124.59,142.01,-2.44,new_york,12,5037.59,4967.82,33.909999999999854,1.2311915412769587
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2026-04-28 08:00:00+00:00,2026-04-28 08:15:00+00:00,2026-04-28 16:15:00+00:00,4664.91,m15_exact_open,4576.2,88.71,88.36,88.01,87.31,110.14,-5.58,london,8,4699.44,4679.93,34.590000000000146,1.0754896368130904
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2026-04-29 10:45:00+00:00,2026-04-29 11:00:00+00:00,2026-04-29 19:00:00+00:00,4571.33,m15_exact_open,4551.16,20.17,19.82,19.47,18.77,61.28,9.26,london,10,4729.82,4667.0,33.97999999999956,1.1728126431516388
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2026-05-01 08:00:00+00:00,2026-05-01 08:15:00+00:00,2026-05-01 16:15:00+00:00,4608.95,m15_exact_open,4590.32,18.63,18.28,17.93,17.23,48.77,7.05,london,8,4609.9,4510.05,21.970000000000255,1.1275590551181158
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2026-05-14 07:00:00+00:00,2026-05-14 07:15:00+00:00,2026-05-14 15:15:00+00:00,4671.59,m15_exact_open,4701.5,-29.91,-30.26,-30.61,-31.31,-10.1,46.76,london,7,4773.32,4638.5,31.160000000000764,1.101067540108575
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2026-05-22 09:00:00+00:00,2026-05-22 09:15:00+00:00,2026-05-22 17:15:00+00:00,4514.57,m15_exact_open,4497.0,17.57,17.22,16.87,16.17,23.61,22.01,london,9,4552.31,4453.46,27.229999999999563,0.9114135299561587
asia_low_breakdown_short_h32_cool4,asia_low_breakdown_short,SHORT,32,480,4,2026-05-27 08:45:00+00:00,2026-05-27 09:00:00+00:00,2026-05-27 17:00:00+00:00,4492.29,m15_exact_open,4427.62,64.67,64.32,63.97,63.27,91.0,6.47,london,8,4579.69,4542.18,29.599999999999454,1.027882264434827
