sibling_group,candidate,family,signal_count,pf_x4,avg_net_x4,win_rate_x4,tail_pf_x4,max_drawdown_x4,sum_net_x4,member_quality
calendar_time_risk_proxy_v1::calendar_drop_WEEKDAY_hX_tp06_sl065,calendar_drop_friday_h9_tp06_sl065,calendar_time_risk_proxy_v1,24,1.2828521497178969,0.5497906249999533,0.5416666666666666,1.803637822243406,-17.737449999999626,13.19497499999888,SECONDARY_MEMBER
calendar_time_risk_proxy_v1::calendar_drop_WEEKDAY_hX_tp06_sl065,calendar_drop_friday_h13_tp06_sl065,calendar_time_risk_proxy_v1,24,0.9336624602865962,-0.14724791666655704,0.5416666666666666,1.1971933517951745,-18.93029999999972,-3.5339499999973687,WEAK_OR_REPAIR_MEMBER
calendar_time_risk_proxy_v1::calendar_drop_WEEKDAY_hX_tp06_sl065,calendar_drop_monday_h13_tp06_sl065,calendar_time_risk_proxy_v1,24,0.8175112590578467,-0.45661458333329025,0.5,0.4174669396876605,-33.078349999999496,-10.958749999998966,WEAK_OR_REPAIR_MEMBER
session_handoff_imbalance_v1::handoff_align_follow_hX_tp06_sl065,handoff_align_follow_h14_tp06_sl065,session_handoff_imbalance_v1,12,2.8519899734971554,2.202660416666519,0.8333333333333334,5.536625276734486,-14.27217500000079,26.431924999998227,GOOD_MEMBER
session_handoff_imbalance_v1::handoff_align_follow_hX_tp06_sl065,handoff_align_follow_h13_tp06_sl065,session_handoff_imbalance_v1,13,2.6128417654005966,2.1748923076924322,0.8461538461538461,1.7346594182644897,-17.530299999999713,28.273600000001622,GOOD_MEMBER
session_handoff_imbalance_v1::handoff_align_follow_hX_tp06_sl065,handoff_align_follow_h15_tp06_sl065,session_handoff_imbalance_v1,12,0.677437517078322,-1.057487500000116,0.5833333333333334,0.7258485118943566,-18.8403750000005,-12.689850000001393,WEAK_OR_REPAIR_MEMBER
volatility_transition_v1::vol_trans_fade_hX_low_to_high_hX_tp06_sl065,vol_trans_fade_h1_low_to_high_h12_tp06_sl065,volatility_transition_v1,19,1.298189415123593,0.6680223684210813,0.6842105263157895,0.5642058018808728,-30.683474999999447,12.692425000000545,GOOD_MEMBER
volatility_transition_v1::vol_trans_follow_hX_low_to_high_hX_tp06_sl065,vol_trans_follow_h1_low_to_high_h13_tp06_sl065,volatility_transition_v1,20,0.8436329113454728,-0.4743487499999676,0.6,0.3274739130277962,-45.03417500000005,-9.486974999999353,WEAK_OR_REPAIR_MEMBER
volatility_transition_v1::vol_trans_follow_hX_low_to_high_hX_tp06_sl065,vol_trans_follow_h1_low_to_high_h12_tp06_sl065,volatility_transition_v1,19,0.46806918522076213,-2.1194776315788992,0.47368421052631576,0.7793206773878183,-43.82067499999919,-40.27007499999909,WEAK_OR_REPAIR_MEMBER
