sibling_group,set_name,candidate_list,member_count,raw_rows,effective_event_count,good_member_count,secondary_member_count,weak_member_count,pf_x4,avg_net_x4,win_rate_x4,tail_pf_x4,max_drawdown_x4,cost_1_pf_x4,cost_1_avg_net_x4,last5_signal_count,last5_pf_x4,last5_avg_net_x4,last5_win_rate_x4,stage34a_decision,next_action,commercial_status
session_handoff_imbalance_v1::handoff_align_follow_hX_tp06_sl065,FULL_SIBLING_GROUP,handoff_align_follow_h13_tp06_sl065;handoff_align_follow_h14_tp06_sl065;handoff_align_follow_h15_tp06_sl065,3,37,37,2,0,1,1.5905787234131914,1.135558783783742,0.7567567567567568,0.7821631025544449,-30.69847500000059,1.0625838927744466,0.135558783783742,5,0.6238607743642606,-1.368765000000076,0.6,ACCELERATE_COLLECTION_RESEARCH_ONLY,KEEP_IN_PARALLEL_COLLECTION_QUEUE,RESEARCH_ONLY_NO_EA_NO_PAPER_LIVE_NO_ORDER
volatility_transition_v1::vol_trans_fade_hX_low_to_high_hX_tp06_sl065,FULL_SIBLING_GROUP,vol_trans_fade_h1_low_to_high_h12_tp06_sl065,1,19,19,1,0,0,1.298189415123593,0.6680223684210813,0.6842105263157895,0.5642058018808728,-30.683474999999447,0.8701209050349685,-0.3319776315789187,5,0.7876449925339207,-0.7203049999998259,0.6,ACCELERATE_COLLECTION_RESEARCH_ONLY,KEEP_IN_PARALLEL_COLLECTION_QUEUE,RESEARCH_ONLY_NO_EA_NO_PAPER_LIVE_NO_ORDER
volatility_transition_v1::vol_trans_fade_hX_low_to_high_hX_tp06_sl065,SINGLE_GOOD_MEMBER_DIAGNOSTIC::vol_trans_fade_h1_low_to_high_h12_tp06_sl065,vol_trans_fade_h1_low_to_high_h12_tp06_sl065,1,19,19,1,0,0,1.298189415123593,0.6680223684210813,0.6842105263157895,0.5642058018808728,-30.683474999999447,0.8701209050349685,-0.3319776315789187,5,0.7876449925339207,-0.7203049999998259,0.6,ACCELERATE_COLLECTION_RESEARCH_ONLY,KEEP_IN_PARALLEL_COLLECTION_QUEUE,RESEARCH_ONLY_NO_EA_NO_PAPER_LIVE_NO_ORDER
session_handoff_imbalance_v1::handoff_align_follow_hX_tp06_sl065,SINGLE_GOOD_MEMBER_DIAGNOSTIC::handoff_align_follow_h14_tp06_sl065,handoff_align_follow_h14_tp06_sl065,1,12,12,1,0,0,2.8519899734971554,2.202660416666519,0.8333333333333334,5.536625276734486,-14.27217500000079,1.8869081730006916,1.2026604166665187,5,inf,4.443099999999868,1.0,REPAIR_OR_KILL_RESEARCH_ONLY,MOVE_TO_REPAIR_OR_KILL_DO_NOT_WAIT,RESEARCH_ONLY_NO_EA_NO_PAPER_LIVE_NO_ORDER
session_handoff_imbalance_v1::handoff_align_follow_hX_tp06_sl065,SINGLE_GOOD_MEMBER_DIAGNOSTIC::handoff_align_follow_h13_tp06_sl065,handoff_align_follow_h13_tp06_sl065,1,13,13,1,0,0,2.6128417654005966,2.1748923076924322,0.8461538461538461,1.7346594182644897,-17.530299999999713,1.7820463587349835,1.1748923076924325,5,0.8568592665271387,-0.5018599999998516,0.6,REPAIR_OR_KILL_RESEARCH_ONLY,MOVE_TO_REPAIR_OR_KILL_DO_NOT_WAIT,RESEARCH_ONLY_NO_EA_NO_PAPER_LIVE_NO_ORDER
calendar_time_risk_proxy_v1::calendar_drop_WEEKDAY_hX_tp06_sl065,FULL_SIBLING_GROUP,calendar_drop_friday_h13_tp06_sl065;calendar_drop_friday_h9_tp06_sl065;calendar_drop_monday_h13_tp06_sl065,3,72,48,0,1,2,1.1544797297926064,0.34588333333335286,0.6041666666666666,0.4921051462201792,-26.701224999999695,0.751744641148713,-0.654116666666647,5,0.1456198753639898,-4.220625000000018,0.2,REPAIR_OR_KILL_RESEARCH_ONLY,MOVE_TO_REPAIR_OR_KILL_DO_NOT_WAIT,RESEARCH_ONLY_NO_EA_NO_PAPER_LIVE_NO_ORDER
volatility_transition_v1::vol_trans_follow_hX_low_to_high_hX_tp06_sl065,FULL_SIBLING_GROUP,vol_trans_follow_h1_low_to_high_h12_tp06_sl065;vol_trans_follow_h1_low_to_high_h13_tp06_sl065,2,39,39,0,0,2,0.6351497855388111,-1.275821794871755,0.5384615384615384,0.3364287055980848,-62.794549999998424,0.4250616916483256,-2.275821794871755,5,0.29215513153806655,-3.4634000000000924,0.4,REPAIR_OR_KILL_RESEARCH_ONLY,MOVE_TO_REPAIR_OR_KILL_DO_NOT_WAIT,RESEARCH_ONLY_NO_EA_NO_PAPER_LIVE_NO_ORDER
session_handoff_imbalance_v1::handoff_align_follow_hX_tp06_sl065,GOOD_MEMBERS_ONLY_REPAIR,handoff_align_follow_h13_tp06_sl065;handoff_align_follow_h14_tp06_sl065,2,25,25,2,0,0,2.720165647484951,2.1882209999999938,0.84,2.124122234074739,-11.8581000000001,1.8297059072033268,1.188220999999994,5,0.7412765326320437,-0.9071000000000824,0.6,SHORT_CONFIRMATION_SHADOW_RESEARCH_ONLY,COLLECT_5_TO_10_NEW_EVENTS_THEN_RERUN_STAGE33D_E,RESEARCH_ONLY_NO_EA_NO_PAPER_LIVE_NO_ORDER
