time_utc,open,high,low,close,volume,symbol,interval,provider,source_file,fetched_at_utc,spread_available,spread_close,session_utc
2026-05-14 11:00:00+00:00,4696.60489,4705.07993,4689.69045,4697.82461,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T060251Z.json,2026-06-04T06:02:51.304583+00:00,False,,london
2026-05-14 12:00:00+00:00,4697.82569,4708.72946,4693.02247,4705.18492,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T060251Z.json,2026-06-04T06:02:51.304583+00:00,False,,london
2026-05-14 13:00:00+00:00,4704.1183,4705.87828,4670.08,4683.58597,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T060251Z.json,2026-06-04T06:02:51.304583+00:00,False,,london_ny_overlap
2026-05-14 14:00:00+00:00,4683.47357,4699.55088,4674.05754,4684.73446,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T060251Z.json,2026-06-04T06:02:51.304583+00:00,False,,london_ny_overlap
2026-05-14 15:00:00+00:00,4686.09595,4688.68234,4679.06502,4685.6819,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T060251Z.json,2026-06-04T06:02:51.304583+00:00,False,,london_ny_overlap
2026-05-14 16:00:00+00:00,4685.78153,4686.10964,4671.58741,4678.13071,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T060251Z.json,2026-06-04T06:02:51.304583+00:00,False,,london_ny_overlap
2026-05-14 17:00:00+00:00,4677.42986,4682.62933,4677.16308,4678.73004,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T060251Z.json,2026-06-04T06:02:51.304583+00:00,False,,new_york
2026-05-14 18:00:00+00:00,4678.59064,4680.46881,4668.01318,4671.10687,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T060251Z.json,2026-06-04T06:02:51.304583+00:00,False,,new_york
2026-05-14 19:00:00+00:00,4670.06694,4671.77064,4653.81581,4655.0795,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T060251Z.json,2026-06-04T06:02:51.304583+00:00,False,,new_york
2026-05-14 20:00:00+00:00,4654.85933,4658.213,4645.0047,4651.91243,0.0,XAU/USD,1h,twelvedata,twelvedata_XAU_USD_1h_20260604T060251Z.json,2026-06-04T06:02:51.304583+00:00,False,,new_york
