time_utc,open,high,low,close,volume,symbol,interval,provider,source_file,fetched_at_utc,spread_available,spread_close,session_utc
2026-06-02T12:25:00Z,4530.99698,4533.70812,4527.75514,4528.97896,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london
2026-06-02T12:30:00Z,4528.89632,4529.06423,4523.2495,4527.40415,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london
2026-06-02T12:35:00Z,4527.03916,4533.70812,4523.04491,4523.54179,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london
2026-06-02T12:40:00Z,4524.47909,4527.44813,4524.47742,4524.64321,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london
2026-06-02T12:45:00Z,4524.93611,4526.36292,4521.81777,4522.11582,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london
2026-06-02T12:50:00Z,4522.55456,4522.55456,4515.98265,4516.40102,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london
2026-06-02T12:55:00Z,4516.94101,4517.32394,4514.16782,4514.83376,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london
2026-06-02T13:00:00Z,4516.33656,4518.95702,4512.19441,4518.70227,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:05:00Z,4518.34839,4524.23017,4515.48812,4516.10584,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:10:00Z,4517.26091,4519.06546,4512.63538,4513.07978,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:15:00Z,4513.84046,4516.50851,4513.34036,4514.20222,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:20:00Z,4515.36071,4515.36071,4510.19304,4512.35046,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:25:00Z,4511.76392,4516.02876,4511.19289,4511.93202,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:30:00Z,4513.6189,4513.6189,4508.36301,4508.90116,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:35:00Z,4509.12582,4511.33639,4507.14382,4509.31866,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:40:00Z,4508.24548,4513.85754,4508.24548,4510.05715,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:45:00Z,4510.80616,4511.00686,4507.75334,4509.39411,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:50:00Z,4508.72464,4512.02455,4508.11577,4509.77822,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:55:00Z,4509.80887,4509.80887,4503.89587,4504.87514,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T14:00:00Z,4504.74449,4504.91035,4499.84251,4504.7748,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T14:05:00Z,4504.44315,4504.70742,4501.88361,4502.1815,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T14:10:00Z,4502.70935,4506.3314,4502.70935,4503.96097,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T14:15:00Z,4504.43455,4505.72227,4492.76665,4493.39422,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T14:20:00Z,4494.33073,4497.61626,4491.35414,4491.53208,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T14:25:00Z,4491.78836,4495.99856,4491.78836,4494.41001,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T14:30:00Z,4494.77692,4499.43757,4494.77692,4499.28497,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T14:35:00Z,4498.93504,4504.70742,4498.87011,4504.42801,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T14:40:00Z,4503.88319,4504.20429,4501.33249,4501.76651,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T14:45:00Z,4501.78494,4506.12833,4501.78494,4504.37789,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T14:50:00Z,4505.11528,4505.11528,4502.27365,4503.5311,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T14:55:00Z,4503.16136,4504.09873,4501.46298,4501.76215,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T15:00:00Z,4502.14,4506.53447,4501.69276,4503.99511,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T15:05:00Z,4504.56448,4508.56628,4501.69049,4506.98114,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T15:10:00Z,4507.04547,4507.34698,4502.27365,4502.57839,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T15:15:00Z,4503.19929,4504.91035,4503.19929,4504.40346,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T15:20:00Z,4504.23806,4505.72227,4502.94301,4503.40014,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T15:25:00Z,4504.32026,4505.50343,4502.1902,4503.22477,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T15:30:00Z,4503.40747,4506.12833,4503.40747,4505.56741,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T15:35:00Z,4505.45637,4508.56628,4505.45637,4507.82535,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T15:40:00Z,4507.36274,4508.68975,4501.05775,4503.42008,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T15:45:00Z,4503.23834,4507.34698,4501.89594,4507.09143,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T15:50:00Z,4506.627,4506.627,4503.2874,4504.2077,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T15:55:00Z,4503.99935,4503.99935,4501.86828,4502.02891,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T16:00:00Z,4502.21506,4502.74892,4500.68381,4500.93836,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T16:05:00Z,4501.08166,4501.86828,4497.81059,4501.6218,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T16:10:00Z,4501.14717,4502.37973,4499.23513,4499.36448,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T16:15:00Z,4499.57082,4499.57082,4494.92456,4495.12836,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T16:20:00Z,4495.48185,4496.40288,4493.17038,4496.17845,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T16:25:00Z,4495.74203,4496.48498,4490.74906,4491.86949,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T16:30:00Z,4491.6531,4491.74569,4489.32252,4490.21876,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T16:35:00Z,4490.36398,4490.36398,4487.52468,4487.63823,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T16:40:00Z,4487.83773,4490.14413,4487.16058,4490.04977,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T16:45:00Z,4489.85698,4491.56506,4489.61618,4491.30427,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T16:50:00Z,4490.84323,4491.55587,4490.28439,4490.44075,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T16:55:00Z,4490.40936,4491.4088,4490.01957,4491.17467,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T17:00:00Z,4490.64748,4492.40082,4490.37529,4491.64971,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_20260604T060243Z.csv,2026-06-04T06:02:43.122142+00:00,False,,new_york
