time_utc,open,high,low,close,volume,symbol,interval,provider,source_file,fetched_at_utc,spread_available,spread_close,session_utc
2026-06-02T12:25:00Z,4530.99698,4533.70812,4527.75514,4528.97896,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_backfill_20260619T050844Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london
2026-06-02T12:30:00Z,4528.89632,4529.06423,4523.2495,4527.40415,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_backfill_20260619T050844Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london
2026-06-02T12:35:00Z,4527.03916,4533.70812,4523.04491,4523.54179,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_backfill_20260619T050844Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london
2026-06-02T12:40:00Z,4524.47909,4527.44813,4524.47742,4524.64321,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_backfill_20260619T050844Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london
2026-06-02T12:45:00Z,4524.93611,4526.36292,4521.81777,4522.11582,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_backfill_20260619T050844Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london
2026-06-02T12:50:00Z,4522.55456,4522.55456,4515.98265,4516.40102,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_backfill_20260619T050844Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london
2026-06-02T12:55:00Z,4516.94101,4517.32394,4514.16782,4514.83376,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_backfill_20260619T050844Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london
2026-06-02T13:00:00Z,4516.33656,4518.95702,4512.19441,4518.70227,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_backfill_20260619T050844Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:05:00Z,4518.34839,4524.23017,4515.48812,4516.10584,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_backfill_20260619T050844Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:10:00Z,4517.26091,4519.06546,4512.63538,4513.07978,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_backfill_20260619T050844Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:15:00Z,4513.84046,4516.50851,4513.34036,4514.20222,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_backfill_20260619T050844Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:20:00Z,4515.36071,4515.36071,4510.19304,4512.35046,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_backfill_20260619T050844Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:25:00Z,4511.76392,4516.02876,4511.19289,4511.93202,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_backfill_20260619T050844Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:30:00Z,4513.6189,4513.6189,4508.36301,4508.90116,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_backfill_20260619T050844Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:35:00Z,4509.12582,4511.33639,4507.14382,4509.31866,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_backfill_20260619T050844Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:40:00Z,4508.24548,4513.85754,4508.24548,4510.05715,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_backfill_20260619T050844Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:45:00Z,4510.80616,4511.00686,4507.75334,4509.39411,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_backfill_20260619T050844Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
2026-06-02T13:50:00Z,4508.72464,4512.02455,4508.11577,4509.77822,0.0,XAU/USD,5min,twelvedata,normalized_twelvedata_XAU_USD_5min_backfill_20260619T050844Z.csv,2026-06-04T06:02:43.122142+00:00,False,,london_ny_overlap
