stage,family,candidate,side,classification,reason,reason_bucket,event_clock_n,cost_stressed_mean_bps,train_cost_mean_bps,oos_cost_mean_bps,worst_quarter_slip16_mean_bps,boot_p10_bps
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W168_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,41,72.37569694784801,61.731015064549,95.30270408110742,-86.76775853923,41.38121653432489
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W168_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,41,72.37569694784801,61.731015064549,95.30270408110742,-86.76775853923,41.38121653432489
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W168_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,oos_touch100_le_65,oos_segment,41,72.37569694784801,61.731015064549,95.30270408110742,-86.76775853923,41.38121653432489
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W120_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,59,63.0069713846824,23.26243638429133,153.53618999668427,-154.46987332937493,30.709412144919032
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W120_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,59,63.0069713846824,23.26243638429133,153.53618999668427,-154.46987332937493,30.709412144919032
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W72_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,48,47.766684494852846,26.639473451881887,94.24654878938894,-322.3999893709438,3.3606879899877304
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W72_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,48,47.766684494852846,26.639473451881887,94.24654878938894,-322.3999893709438,3.3606879899877304
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W72_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,oos_touch100_le_65,oos_segment,48,47.766684494852846,26.639473451881887,94.24654878938894,-322.3999893709438,3.3606879899877304
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W168_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,69,45.380577753658365,17.710648754821687,108.62612975099934,-143.31148176609645,17.669575314916692
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W168_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,69,45.380577753658365,17.710648754821687,108.62612975099934,-143.31148176609645,17.669575314916692
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_SHORT_W72_NO_HTF,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,42,31.428578939677077,-13.455896668580145,131.55548606578932,-214.23908092972013,-28.225111192410523
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_SHORT_W72_NO_HTF,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,42,31.428578939677077,-13.455896668580145,131.55548606578932,-214.23908092972013,-28.225111192410523
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_SHORT_W72_NO_HTF,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,42,31.428578939677077,-13.455896668580145,131.55548606578932,-214.23908092972013,-28.225111192410523
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_SHORT_W72_NO_HTF,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,42,31.428578939677077,-13.455896668580145,131.55548606578932,-214.23908092972013,-28.225111192410523
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W72_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,48,31.150592810692313,31.420620996261153,30.556530802440854,-281.4798269270723,-8.134526012112804
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W72_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,48,31.150592810692313,31.420620996261153,30.556530802440854,-281.4798269270723,-8.134526012112804
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W72_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,48,31.150592810692313,31.420620996261153,30.556530802440854,-281.4798269270723,-8.134526012112804
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,79,30.089423678342577,10.259236042424478,75.53360367732155,-173.27389007335313,13.743767663669685
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,79,30.089423678342577,10.259236042424478,75.53360367732155,-173.27389007335313,13.743767663669685
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,79,30.089423678342577,10.259236042424478,75.53360367732155,-173.27389007335313,13.743767663669685
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,79,30.089423678342577,10.259236042424478,75.53360367732155,-173.27389007335313,13.743767663669685
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,79,30.089423678342577,10.259236042424478,75.53360367732155,-173.27389007335313,13.743767663669685
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,79,30.089423678342577,10.259236042424478,75.53360367732155,-173.27389007335313,13.743767663669685
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W168_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,45,27.397067221987214,25.929710396350814,30.646214478753514,-173.23838734625855,-1.769097716752691
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W168_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,45,27.397067221987214,25.929710396350814,30.646214478753514,-173.23838734625855,-1.769097716752691
stage41,41D_ASIA_RANGE_BREAK_RETEST,ASIA_BREAK_RETEST_LONG_TOL30,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,215,24.405143677925288,16.75149445736861,42.06741110997917,-71.08500686080654,10.435386410348832
stage41,41D_ASIA_RANGE_BREAK_RETEST,ASIA_BREAK_RETEST_LONG_TOL30,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,215,24.405143677925288,16.75149445736861,42.06741110997917,-71.08500686080654,10.435386410348832
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W120_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,63,23.89138310110785,1.9021198187798882,74.81388754439367,-202.4769719086063,-5.93086177833308
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W120_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,63,23.89138310110785,1.9021198187798882,74.81388754439367,-202.4769719086063,-5.93086177833308
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W120_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,63,23.89138310110785,1.9021198187798882,74.81388754439367,-202.4769719086063,-5.93086177833308
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_SHORT_W120_NO_HTF,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,51,23.075296149199293,1.8855460937245372,69.42787439555033,-141.5751331732147,-27.10648361583105
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_SHORT_W120_NO_HTF,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,51,23.075296149199293,1.8855460937245372,69.42787439555033,-141.5751331732147,-27.10648361583105
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_SHORT_W120_NO_HTF,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,51,23.075296149199293,1.8855460937245372,69.42787439555033,-141.5751331732147,-27.10648361583105
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_SHORT_W120_NO_HTF,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_prob_gt_70,bootstrap_stability,51,23.075296149199293,1.8855460937245372,69.42787439555033,-141.5751331732147,-27.10648361583105
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W168_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,94,22.365217647281536,11.700071450924648,46.269855673598684,-173.27389007335313,7.234758524179484
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W168_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,94,22.365217647281536,11.700071450924648,46.269855673598684,-173.27389007335313,7.234758524179484
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W168_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,94,22.365217647281536,11.700071450924648,46.269855673598684,-173.27389007335313,7.234758524179484
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W168_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,94,22.365217647281536,11.700071450924648,46.269855673598684,-173.27389007335313,7.234758524179484
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W168_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,94,22.365217647281536,11.700071450924648,46.269855673598684,-173.27389007335313,7.234758524179484
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W168_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,94,22.365217647281536,11.700071450924648,46.269855673598684,-173.27389007335313,7.234758524179484
stage41,41D_ASIA_RANGE_BREAK_RETEST,ASIA_BREAK_RETEST_LONG_TOL15,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,213,22.131827587791253,15.045122716085453,38.630562367231335,-71.08500686080654,8.75808619365433
stage41,41D_ASIA_RANGE_BREAK_RETEST,ASIA_BREAK_RETEST_LONG_TOL15,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,213,22.131827587791253,15.045122716085453,38.630562367231335,-71.08500686080654,8.75808619365433
stage41,41D_ASIA_RANGE_BREAK_RETEST,ASIA_BREAK_RETEST_LONG_TOL45,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,217,21.444796645609262,14.919974310874316,36.37279925992711,-78.97850131925719,8.20908246316503
stage41,41D_ASIA_RANGE_BREAK_RETEST,ASIA_BREAK_RETEST_LONG_TOL45,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,217,21.444796645609262,14.919974310874316,36.37279925992711,-78.97850131925719,8.20908246316503
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,113,20.985186082249523,8.580655309187723,49.80747817259902,-136.39194491817426,7.500270131985308
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,113,20.985186082249523,8.580655309187723,49.80747817259902,-136.39194491817426,7.500270131985308
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,113,20.985186082249523,8.580655309187723,49.80747817259902,-136.39194491817426,7.500270131985308
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,113,20.985186082249523,8.580655309187723,49.80747817259902,-136.39194491817426,7.500270131985308
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,113,20.985186082249523,8.580655309187723,49.80747817259902,-136.39194491817426,7.500270131985308
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,113,20.985186082249523,8.580655309187723,49.80747817259902,-136.39194491817426,7.500270131985308
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,85,20.507884606625854,32.164509557439736,-5.943687397144112,-255.5762725944459,-11.827556355506527
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,85,20.507884606625854,32.164509557439736,-5.943687397144112,-255.5762725944459,-11.827556355506527
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,85,20.507884606625854,32.164509557439736,-5.943687397144112,-255.5762725944459,-11.827556355506527
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,85,20.507884606625854,32.164509557439736,-5.943687397144112,-255.5762725944459,-11.827556355506527
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,85,20.507884606625854,32.164509557439736,-5.943687397144112,-255.5762725944459,-11.827556355506527
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,85,20.507884606625854,32.164509557439736,-5.943687397144112,-255.5762725944459,-11.827556355506527
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,85,20.507884606625854,32.164509557439736,-5.943687397144112,-255.5762725944459,-11.827556355506527
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,85,20.507884606625854,32.164509557439736,-5.943687397144112,-255.5762725944459,-11.827556355506527
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,85,20.507884606625854,32.164509557439736,-5.943687397144112,-255.5762725944459,-11.827556355506527
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,85,20.507884606625854,32.164509557439736,-5.943687397144112,-255.5762725944459,-11.827556355506527
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,85,20.507884606625854,32.164509557439736,-5.943687397144112,-255.5762725944459,-11.827556355506527
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,85,20.507884606625854,32.164509557439736,-5.943687397144112,-255.5762725944459,-11.827556355506527
stage41,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL40,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,212,13.386322285429959,12.636773293517901,15.11965432922659,-108.22044867463818,-1.147184707939572
stage41,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL40,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,212,13.386322285429959,12.636773293517901,15.11965432922659,-108.22044867463818,-1.147184707939572
stage41,41D_ASIA_RANGE_BREAK_RETEST,ASIA_BREAK_RETEST_LONG_TOL30,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,301,12.95353834042523,0.6601968368648922,41.322787964026,-56.791969197284075,4.9985770332216015
stage41,41D_ASIA_RANGE_BREAK_RETEST,ASIA_BREAK_RETEST_LONG_TOL30,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,301,12.95353834042523,0.6601968368648922,41.322787964026,-56.791969197284075,4.9985770332216015
stage41,41D_ASIA_RANGE_BREAK_RETEST,ASIA_BREAK_RETEST_LONG_TOL15,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,297,12.582940098921497,1.2104405956278248,38.73968895649695,-56.791969197284075,5.140779028186622
stage41,41D_ASIA_RANGE_BREAK_RETEST,ASIA_BREAK_RETEST_LONG_TOL15,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,297,12.582940098921497,1.2104405956278248,38.73968895649695,-56.791969197284075,5.140779028186622
stage41,41D_ASIA_RANGE_BREAK_RETEST,ASIA_BREAK_RETEST_LONG_TOL45,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,306,12.391889864374702,0.6680220434344645,39.66262588264872,-63.85398462982404,4.77393471480805
stage41,41D_ASIA_RANGE_BREAK_RETEST,ASIA_BREAK_RETEST_LONG_TOL45,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,306,12.391889864374702,0.6680220434344645,39.66262588264872,-63.85398462982404,4.77393471480805
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W168_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,56,12.309197717610003,9.000721412145525,19.899231594852036,-163.06134962583639,-8.873694438304884
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W168_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,56,12.309197717610003,9.000721412145525,19.899231594852036,-163.06134962583639,-8.873694438304884
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W168_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,56,12.309197717610003,9.000721412145525,19.899231594852036,-163.06134962583639,-8.873694438304884
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W120_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,43,11.634997920956978,21.89665937282737,-12.045759275666997,-106.74002634414023,-8.452180845341557
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W120_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,43,11.634997920956978,21.89665937282737,-12.045759275666997,-106.74002634414023,-8.452180845341557
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W120_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,43,11.634997920956978,21.89665937282737,-12.045759275666997,-106.74002634414023,-8.452180845341557
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W120_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,43,11.634997920956978,21.89665937282737,-12.045759275666997,-106.74002634414023,-8.452180845341557
stage41,41C_SHOCK_COOLDOWN_CONTINUATION,SHOCK_COOLDOWN_CONT_LONG_M1.6,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,other,52,10.848228213905536,-4.034400186232393,44.33414211421589,-108.13027905736392,-24.022457325552825
stage41,41C_SHOCK_COOLDOWN_CONTINUATION,SHOCK_COOLDOWN_CONT_LONG_M1.6,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,52,10.848228213905536,-4.034400186232393,44.33414211421589,-108.13027905736392,-24.022457325552825
stage41,41C_SHOCK_COOLDOWN_CONTINUATION,SHOCK_COOLDOWN_CONT_LONG_M1.6,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,52,10.848228213905536,-4.034400186232393,44.33414211421589,-108.13027905736392,-24.022457325552825
stage41,41C_SHOCK_COOLDOWN_CONTINUATION,SHOCK_COOLDOWN_CONT_LONG_M1.6,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,52,10.848228213905536,-4.034400186232393,44.33414211421589,-108.13027905736392,-24.022457325552825
