source,scope_type,scope_value,macro_feature,macro_gate,macro_side,macro_q,overlay_name,overlay_features_json,scope_rows,stage31b_decision,stage31b_wf_pf_x4,stage31b_wf_total_x4,wf_events,wf_pf_x1,wf_pf_x4,wf_pf_x6,wf_total_x1,wf_total_x4,wf_total_x6,win_rate_x4,median_x4,boot_p05_total_x4,years_positive_x4,years_tested,decision,rank_score
stage31b_top_diagnostic,family,london_oneway_continuation,real_yield_rank250,real_yield_rank250_le_q20,le,0.2,london_q60_prior_q25,"[[""london_range"", ""ge"", 0.6], [""prior_day_range"", ""ge"", 0.25]]",400,REJECT_TOO_FEW_YEARS,inf,218.50752000000008,96,inf,inf,1716.0401851852205,538.44868,437.64868,370.44868,1.0,2.29536,347.9447855,4,4,STAGE31C_EXOGENOUS_AUDIT_CANDIDATE_REVIEW_ONLY,98.76210727499999
stage31b_top_diagnostic,candidate_name,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,us10y_chg_5,us10y_chg_5_le_q30,le,0.3,london_q40_prior_q30,"[[""london_range"", ""ge"", 0.4], [""prior_day_range"", ""ge"", 0.3]]",400,REJECT_TOO_FEW_EVENTS,inf,127.10064,68,9.58276197601424,5.492150895289398,3.703617282166103,228.98088000000007,157.58088,109.98088000000001,0.8823529411764706,2.116,103.72519050000002,3,3,STAGE31C_EXOGENOUS_AUDIT_CANDIDATE_REVIEW_ONLY,98.55881665366441
stage31b_top_diagnostic,family,london_oneway_continuation,us10y_chg_5,us10y_chg_5_le_q30,le,0.3,london_q40_prior_q30,"[[""london_range"", ""ge"", 0.4], [""prior_day_range"", ""ge"", 0.3]]",400,REJECT_TOO_FEW_EVENTS,inf,127.10064,68,9.58276197601424,5.492150895289398,3.703617282166103,228.98088000000007,157.58088,109.98088000000001,0.8823529411764706,2.116,103.57180550000001,3,3,STAGE31C_EXOGENOUS_AUDIT_CANDIDATE_REVIEW_ONLY,98.55114740366442
stage31b_top_diagnostic,family,london_oneway_continuation,real_yield_chg_1,real_yield_chg_1_le_q20,le,0.2,london_q60_prior_q25,"[[""london_range"", ""ge"", 0.6], [""prior_day_range"", ""ge"", 0.25]]",400,REJECT_TOO_FEW_EVENTS,inf,98.66116,44,11.738304512863774,7.348205991248738,5.164142436359449,178.22364,132.02364,101.22363999999999,0.9090909090909091,1.15129,78.94471699999998,3,4,STAGE31C_EXOGENOUS_AUDIT_CANDIDATE_REVIEW_ONLY,97.54959985
stage31b_top_diagnostic,candidate_name,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,real_yield_chg_1,real_yield_chg_1_le_q20,le,0.2,london_q60_prior_q25,"[[""london_range"", ""ge"", 0.6], [""prior_day_range"", ""ge"", 0.25]]",400,REJECT_TOO_FEW_EVENTS,inf,98.66116,44,11.738304512863774,7.348205991248738,5.164142436359449,178.22364,132.02364,101.22363999999999,0.9090909090909091,1.15129,78.510317,3,4,STAGE31C_EXOGENOUS_AUDIT_CANDIDATE_REVIEW_ONLY,97.52787985
stage31b_top_diagnostic,family,london_oneway_continuation,real_yield_chg_1,real_yield_chg_1_le_q20,le,0.2,london_q40_prior_q30,"[[""london_range"", ""ge"", 0.4], [""prior_day_range"", ""ge"", 0.3]]",400,REJECT_TOO_FEW_EVENTS,inf,98.66116,40,11.207777309152258,7.126772130595761,5.089881686988862,169.41848,127.41848,99.41848000000002,0.9,1.5076450000000001,77.6276075,3,4,STAGE31C_EXOGENOUS_AUDIT_CANDIDATE_REVIEW_ONLY,96.62322837500001
stage31b_top_diagnostic,candidate_name,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,real_yield_chg_1,real_yield_chg_1_le_q20,le,0.2,london_q40_prior_q30,"[[""london_range"", ""ge"", 0.4], [""prior_day_range"", ""ge"", 0.3]]",400,REJECT_TOO_FEW_EVENTS,inf,98.66116,40,11.207777309152258,7.126772130595761,5.089881686988862,169.41848,127.41848,99.41848000000002,0.9,1.5076450000000001,72.3240705,3,4,STAGE31C_EXOGENOUS_AUDIT_CANDIDATE_REVIEW_ONLY,96.35805152500001
stage31b_top_diagnostic,family,london_oneway_continuation,spx_z60,spx_z60_ge_q70,ge,0.7,london_q60_prior_q25,"[[""london_range"", ""ge"", 0.6], [""prior_day_range"", ""ge"", 0.25]]",400,REJECT_TOO_FEW_EVENTS,inf,66.29088,64,8.048819969953438,4.888905887070084,3.3940850756655596,222.77288,155.57288,110.77288000000001,0.875,1.16993,101.40356350000002,3,4,STAGE31C_EXOGENOUS_AUDIT_CANDIDATE_REVIEW_ONLY,95.49286534836308
stage31b_top_diagnostic,candidate_name,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,spx_chg_5,spx_chg_5_ge_q80,ge,0.8,macro_only,[],400,REJECT_TOO_FEW_EVENTS,inf,125.43544,60,12.665763789345421,6.312080775296348,3.8118362111686577,197.59984000000003,134.59984,92.59984,0.8666666666666667,1.1495700000000002,91.40741600000001,3,3,STAGE31C_EXOGENOUS_AUDIT_CANDIDATE_REVIEW_ONLY,95.27769964467464
stage31b_top_diagnostic,family,london_oneway_continuation,spx_chg_5,spx_chg_5_ge_q80,ge,0.8,macro_only,[],400,REJECT_TOO_FEW_EVENTS,inf,125.43544,60,12.665763789345421,6.312080775296348,3.8118362111686577,197.59984000000003,134.59984,92.59984,0.8666666666666667,1.1495700000000002,84.050415,3,3,STAGE31C_EXOGENOUS_AUDIT_CANDIDATE_REVIEW_ONLY,94.90984959467464
